"","aesthetic","etsy_results","date"
"1","1950s Suburbia",NA,"2023-05-16"
"2","80s Heartthrob",NA,"2023-05-16"
"3","2-Tone",8,"2023-05-16"
"4","2000s Autumn",2,"2023-05-16"
"5","2010s Internet",NA,"2023-05-16"
"6","2014-era tumblr",NA,"2023-05-16"
"7","2014 Girly Tumblr",NA,"2023-05-16"
"8","2020 Alt",152,"2023-05-16"
"9","2K Animecore",14,"2023-05-16"
"10","2K1",NA,"2023-05-16"
"11","2K7",NA,"2023-05-16"
"12","80s Ballroom",NA,"2023-05-16"
"13","Abstract Tech",1175,"2023-05-16"
"14","Acid Pixie",NA,"2023-05-16"
"15","Acidwave",NA,"2023-05-16"
"16","Acubi",3,"2023-05-16"
"17","Adventurecore",16,"2023-05-16"
"18","Adventure Pulp",1,"2023-05-16"
"19","Aetherpunk",NA,"2023-05-16"
"20","Afrofuturism",4,"2023-05-16"
"21","Afro-Victorian",NA,"2023-05-16"
"22","After Hours",95,"2023-05-16"
"23","Agropeople",NA,"2023-05-16"
"24","Ah Beng",NA,"2023-05-16"
"25","Alien",764,"2023-05-16"
"26","Alternative",1675,"2023-05-16"
"27","Americana",173,"2023-05-16"
"28","American Pioneers",NA,"2023-05-16"
"29","American Revolution",3,"2023-05-16"
"30","American Thanksgiving",75,"2023-05-16"
"31","American Tourist Traps",NA,"2023-05-16"
"32","Analog Horror",NA,"2023-05-16"
"33","Ancient Egypt",177,"2023-05-16"
"34","Androgynous",28,"2023-05-16"
"35","Angelcore",163,"2023-05-16"
"36","Anglocore",NA,"2023-05-16"
"37","Anglo Gothic",NA,"2023-05-16"
"38","Angura",NA,"2023-05-16"
"39","Animecore",24,"2023-05-16"
"40","Anoncore",NA,"2023-05-16"
"41","Anti-Fashion",NA,"2023-05-16"
"42","Antique Grunge",48,"2023-05-16"
"43","Arcade",325,"2023-05-16"
"44","Arcadecore",NA,"2023-05-16"
"45","Art Academia",10221,"2023-05-16"
"46","Artcore",4,"2023-05-16"
"47","Art Deco",28019,"2023-05-16"
"48","Art Hoe",90,"2023-05-16"
"49","Art Nouveau",3643,"2023-05-16"
"50","Artificial Nature",6,"2023-05-16"
"51","Arts and Crafts Movement",68,"2023-05-16"
"52","Asian Baby Girl",8,"2023-05-16"
"53","Athlete",87,"2023-05-16"
"54","Atompunk",3,"2023-05-16"
"55","Auroracore",NA,"2023-05-16"
"56","Australiana",5,"2023-05-16"
"57","Australian Outback",5,"2023-05-16"
"58","Autumn",5466,"2023-05-16"
"59","Autumn Academia",306,"2023-05-16"
"60","Avant Apocalypse",NA,"2023-05-16"
"61","Avant-garde",119,"2023-05-16"
"62","Babycore",3,"2023-05-16"
"63","Babygirl",23,"2023-05-16"
"64","Back-to-School",12,"2023-05-16"
"65","Baddie",497,"2023-05-16"
"66","Ballet Academia",17,"2023-05-16"
"67","Balletcore",60,"2023-05-16"
"68","Baltic Violence Tumblr",NA,"2023-05-16"
"69","Barbiecore",125,"2023-05-16"
"70","Bardcore",NA,"2023-05-16"
"71","Baroque",858,"2023-05-16"
"72","Bastardcore",NA,"2023-05-16"
"73","Bauhaus",1873,"2023-05-16"
"74","BDSM",134,"2023-05-16"
"75","Beach Bunny",15,"2023-05-16"
"76","Beach Day",1459,"2023-05-16"
"77","Beach Girl",1553,"2023-05-16"
"78","Beatnik",2,"2023-05-16"
"79","Biker",320,"2023-05-16"
"80","Bimbocore",14,"2023-05-16"
"81","Biopunk",2,"2023-05-16"
"82","Bizarro Fiction",NA,"2023-05-16"
"83","Black Metal",2744,"2023-05-16"
"84","Blokecore",NA,"2023-05-16"
"85","Blokette",NA,"2023-05-16"
"86","Bloomcore",60,"2023-05-16"
"87","Blue Night",1514,"2023-05-16"
"88","Bodikon",NA,"2023-05-16"
"89","Bohemian",40964,"2023-05-16"
"90","Bombacore",NA,"2023-05-16"
"91","Bookstore Girl",10,"2023-05-16"
"92","Bosozoku",4,"2023-05-16"
"93","Boujee",1011,"2023-05-16"
"94","Breakcore",1,"2023-05-16"
"95","Brazilian Pop Bar",1,"2023-05-16"
"96","Britpop",50,"2023-05-16"
"97","Bro",98,"2023-05-16"
"98","Bro Hoe",1,"2023-05-16"
"99","Bronzepunk",NA,"2023-05-16"
"100","Bubble Bujo",5,"2023-05-16"
