"","aesthetic","etsy_results","date"
"1","1950s Suburbia",NA,"2023-05-11"
"2","80s Heartthrob",NA,"2023-05-11"
"3","2-Tone",8,"2023-05-11"
"4","2000s Autumn",2,"2023-05-11"
"5","2010s Internet",NA,"2023-05-11"
"6","2014-era tumblr",NA,"2023-05-11"
"7","2014 Girly Tumblr",NA,"2023-05-11"
"8","2020 Alt",148,"2023-05-11"
"9","2K Animecore",9,"2023-05-11"
"10","2K1",NA,"2023-05-11"
"11","2K7",NA,"2023-05-11"
"12","80s Ballroom",NA,"2023-05-11"
"13","Abstract Tech",1194,"2023-05-11"
"14","Acid Pixie",NA,"2023-05-11"
"15","Acidwave",NA,"2023-05-11"
"16","Acubi",2,"2023-05-11"
"17","Adventurecore",16,"2023-05-11"
"18","Adventure Pulp",1,"2023-05-11"
"19","Aetherpunk",NA,"2023-05-11"
"20","Afrofuturism",4,"2023-05-11"
"21","Afro-Victorian",NA,"2023-05-11"
"22","After Hours",95,"2023-05-11"
"23","Agropeople",NA,"2023-05-11"
"24","Ah Beng",NA,"2023-05-11"
"25","Alien",765,"2023-05-11"
"26","Alternative",1667,"2023-05-11"
"27","Americana",171,"2023-05-11"
"28","American Pioneers",NA,"2023-05-11"
"29","American Revolution",3,"2023-05-11"
"30","American Thanksgiving",73,"2023-05-11"
"31","American Tourist Traps",NA,"2023-05-11"
"32","Analog Horror",NA,"2023-05-11"
"33","Ancient Egypt",172,"2023-05-11"
"34","Androgynous",28,"2023-05-11"
"35","Angelcore",161,"2023-05-11"
"36","Anglocore",NA,"2023-05-11"
"37","Anglo Gothic",NA,"2023-05-11"
"38","Angura",NA,"2023-05-11"
"39","Animecore",19,"2023-05-11"
"40","Anoncore",NA,"2023-05-11"
"41","Anti-Fashion",NA,"2023-05-11"
"42","Antique Grunge",47,"2023-05-11"
"43","Arcade",315,"2023-05-11"
"44","Arcadecore",NA,"2023-05-11"
"45","Art Academia",10103,"2023-05-11"
"46","Artcore",4,"2023-05-11"
"47","Art Deco",27783,"2023-05-11"
"48","Art Hoe",84,"2023-05-11"
"49","Art Nouveau",3616,"2023-05-11"
"50","Artificial Nature",6,"2023-05-11"
"51","Arts and Crafts Movement",68,"2023-05-11"
"52","Asian Baby Girl",8,"2023-05-11"
"53","Athlete",90,"2023-05-11"
"54","Atompunk",2,"2023-05-11"
"55","Auroracore",NA,"2023-05-11"
"56","Australiana",5,"2023-05-11"
"57","Australian Outback",5,"2023-05-11"
"58","Autumn",5428,"2023-05-11"
"59","Autumn Academia",305,"2023-05-11"
"60","Avant Apocalypse",NA,"2023-05-11"
"61","Avant-garde",120,"2023-05-11"
"62","Babycore",4,"2023-05-11"
"63","Babygirl",22,"2023-05-11"
"64","Back-to-School",12,"2023-05-11"
"65","Baddie",487,"2023-05-11"
"66","Ballet Academia",15,"2023-05-11"
"67","Balletcore",60,"2023-05-11"
"68","Baltic Violence Tumblr",NA,"2023-05-11"
"69","Barbiecore",121,"2023-05-11"
"70","Bardcore",NA,"2023-05-11"
"71","Baroque",847,"2023-05-11"
"72","Bastardcore",NA,"2023-05-11"
"73","Bauhaus",1842,"2023-05-11"
"74","BDSM",142,"2023-05-11"
"75","Beach Bunny",15,"2023-05-11"
"76","Beach Day",1470,"2023-05-11"
"77","Beach Girl",1511,"2023-05-11"
"78","Beatnik",2,"2023-05-11"
"79","Biker",283,"2023-05-11"
"80","Bimbocore",14,"2023-05-11"
"81","Biopunk",2,"2023-05-11"
"82","Bizarro Fiction",NA,"2023-05-11"
"83","Blokecore",NA,"2023-05-11"
"84","Blokette",NA,"2023-05-11"
"85","Bloomcore",58,"2023-05-11"
"86","Blue Night",1537,"2023-05-11"
"87","Bodikon",NA,"2023-05-11"
"88","Bohemian",40812,"2023-05-11"
"89","Bombacore",NA,"2023-05-11"
"90","Bookstore Girl",10,"2023-05-11"
"91","Bosozoku",4,"2023-05-11"
"92","Boujee",1016,"2023-05-11"
"93","Breakcore",1,"2023-05-11"
"94","Brazilian Pop Bar",1,"2023-05-11"
"95","Britpop",49,"2023-05-11"
"96","Bro",99,"2023-05-11"
"97","Bronzepunk",NA,"2023-05-11"
"98","Bubble Bujo",8,"2023-05-11"
"99","Bubble Goth",22,"2023-05-11"
"100","Bubblegum Bitch",3,"2023-05-11"
