"","aesthetic","etsy_results","date"
"1","80s Heartthrob",NA,"2023-07-25"
"2","1950s Suburbia",NA,"2023-07-25"
"3","2000s Autumn",5,"2023-07-25"
"4","2010s Internet",NA,"2023-07-25"
"5","2014 Girly",2,"2023-07-25"
"6","2014 Tumblr",5,"2023-07-25"
"7","2020 Alt",160,"2023-07-25"
"8","2K1",NA,"2023-07-25"
"9","2K7",NA,"2023-07-25"
"10","2 Tone",715,"2023-07-25"
"11","80s Ballroom",NA,"2023-07-25"
"12","Abstract Tech",1122,"2023-07-25"
"13","Acid Pixie",NA,"2023-07-25"
"14","Acidwave",NA,"2023-07-25"
"15","Acubi",6,"2023-07-25"
"16","Adventure Pulp",1,"2023-07-25"
"17","Adventurecore",13,"2023-07-25"
"18","Aetherpunk",NA,"2023-07-25"
"19","Afro-Victorian",NA,"2023-07-25"
"20","Afrofuturism",7,"2023-07-25"
"21","After Hours",98,"2023-07-25"
"22","Agropeople",NA,"2023-07-25"
"23","Ah Beng",NA,"2023-07-25"
"24","Alien",799,"2023-07-25"
"25","Alternative",1771,"2023-07-25"
"26","Amateur Photography",NA,"2023-07-25"
"27","American Pioneers",1,"2023-07-25"
"28","American Revolution",6,"2023-07-25"
"29","American Thanksgiving",120,"2023-07-25"
"30","American Tourist Traps",NA,"2023-07-25"
"31","Americana",209,"2023-07-25"
"32","Analog Horror",NA,"2023-07-25"
"33","Ancient Egypt",203,"2023-07-25"
"34","Androgynous",29,"2023-07-25"
"35","Angelcore",185,"2023-07-25"
"36","Anglo Gothic",NA,"2023-07-25"
"37","Anglocore",NA,"2023-07-25"
"38","Angura",NA,"2023-07-25"
"39","Animecore",14,"2023-07-25"
"40","Anoncore",NA,"2023-07-25"
"41","Anti-Fashion",NA,"2023-07-25"
"42","Antique Grunge",57,"2023-07-25"
"43","Arabfunny",NA,"2023-07-25"
"44","Arcade",373,"2023-07-25"
"45","Arcadecore",NA,"2023-07-25"
"46","Art Academia",12833,"2023-07-25"
"47","Art Deco",28843,"2023-07-25"
"48","Art Hoe",111,"2023-07-25"
"49","Art Nouveau",4401,"2023-07-25"
"50","Artcore",3,"2023-07-25"
"51","Artificial Nature",13,"2023-07-25"
"52","Arts and Crafts Movement",65,"2023-07-25"
"53","Asian Baby Girl",11,"2023-07-25"
"54","Athlete",106,"2023-07-25"
"55","Atompunk",2,"2023-07-25"
"56","Auroracore",NA,"2023-07-25"
"57","Australian Outback",4,"2023-07-25"
"58","Australiana",4,"2023-07-25"
"59","Autumn",6489,"2023-07-25"
"60","Autumn Academia",373,"2023-07-25"
"61","Avant-garde",123,"2023-07-25"
"62","Avant Apocalypse",NA,"2023-07-25"
"63","B-Movie Horror",3,"2023-07-25"
"64","BDSM",126,"2023-07-25"
"65","Babycore",4,"2023-07-25"
"66","Babygirl",20,"2023-07-25"
"67","Back-to-School",20,"2023-07-25"
"68","Baddie",526,"2023-07-25"
"69","Bakala",NA,"2023-07-25"
"70","Ballet Academia",22,"2023-07-25"
"71","Balletcore",68,"2023-07-25"
"72","Baltic Violence Tumblr",NA,"2023-07-25"
"73","Barbiecore",287,"2023-07-25"
"74","Bardcore",NA,"2023-07-25"
"75","Baroque",1049,"2023-07-25"
"76","Basic Girl",80,"2023-07-25"
"77","Bastardcore",NA,"2023-07-25"
"78","Bauhaus",2083,"2023-07-25"
"79","Beach Bunny",16,"2023-07-25"
"80","Beach Day",1734,"2023-07-25"
"81","Beach Girl",2154,"2023-07-25"
"82","Beatnik",3,"2023-07-25"
"83","Biker",588,"2023-07-25"
"84","Bimbocore",13,"2023-07-25"
"85","Biopunk",1,"2023-07-25"
"86","Bizarro Fiction",NA,"2023-07-25"
"87","Black-Holed Meme",NA,"2023-07-25"
"88","Black Metal",2569,"2023-07-25"
"89","Bleak Crush",NA,"2023-07-25"
"90","Blokecore",NA,"2023-07-25"
"91","Blokette",NA,"2023-07-25"
"92","Bloomcore",65,"2023-07-25"
"93","Blue Night",1484,"2023-07-25"
"94","Bodikon",NA,"2023-07-25"
"95","Bohemian",44816,"2023-07-25"
"96","Bombardier",NA,"2023-07-25"
"97","Bookstore Girl",12,"2023-07-25"
"98","Bosozoku",4,"2023-07-25"
"99","Boujee",1067,"2023-07-25"
"100","Boy Next Door",NA,"2023-07-25"
