"","aesthetic","etsy_results","date"
"1","2000s Autumn",5,"2023-08-23"
"2","2010s Internet",NA,"2023-08-23"
"3","2014 Girly",1,"2023-08-23"
"4","2014 Tumblr",4,"2023-08-23"
"5","2020 Alt",1,"2023-08-23"
"6","2K1",NA,"2023-08-23"
"7","2K7",NA,"2023-08-23"
"8","2 Tone",660,"2023-08-23"
"9","50s Suburbia",NA,"2023-08-23"
"10","80s Ballroom",NA,"2023-08-23"
"11","80s Heartthrob",NA,"2023-08-23"
"12","Abstract Art",93703,"2023-08-23"
"13","Abstract Tech",1173,"2023-08-23"
"14","Acid Pixie",NA,"2023-08-23"
"15","Acidwave",NA,"2023-08-23"
"16","Acubi",14,"2023-08-23"
"17","Adventurecore",14,"2023-08-23"
"18","Adventure Pulp",1,"2023-08-23"
"19","Aestheticism",550880,"2023-08-23"
"20","Aetherpunk",NA,"2023-08-23"
"21","Afrofuturism",6,"2023-08-23"
"22","Afropunk",NA,"2023-08-23"
"23","Afro-Victorian",NA,"2023-08-23"
"24","After Hours",99,"2023-08-23"
"25","Agropeople",NA,"2023-08-23"
"26","Ah Beng",NA,"2023-08-23"
"27","Alien",988,"2023-08-23"
"28","Alternative",1827,"2023-08-23"
"29","Amateur Photography",NA,"2023-08-23"
"30","Americana",304,"2023-08-23"
"31","American Pioneers",1,"2023-08-23"
"32","American Revolution",6,"2023-08-23"
"33","American Thanksgiving",139,"2023-08-23"
"34","American Tourist Traps",NA,"2023-08-23"
"35","Analog Horror",NA,"2023-08-23"
"36","Ancient Egypt",200,"2023-08-23"
"37","Androgynous",35,"2023-08-23"
"38","Angelcore",179,"2023-08-23"
"39","Anglocore",NA,"2023-08-23"
"40","Anglo Gothic",1,"2023-08-23"
"41","Angura",NA,"2023-08-23"
"42","Animecore",15,"2023-08-23"
"43","Anoncore",NA,"2023-08-23"
"44","Anti-Fashion",NA,"2023-08-23"
"45","Antique Grunge",81,"2023-08-23"
"46","Arabfunny",NA,"2023-08-23"
"47","Arabian Nights",12,"2023-08-23"
"48","Arcade",528,"2023-08-23"
"49","Arcadecore",NA,"2023-08-23"
"50","Aristocrat",11,"2023-08-23"
"51","Art Academia",15370,"2023-08-23"
"52","Artcore",3,"2023-08-23"
"53","Art Deco",39253,"2023-08-23"
"54","Art Hoe",116,"2023-08-23"
"55","Artificial Nature",21,"2023-08-23"
"56","Art Nouveau",5248,"2023-08-23"
"57","Arts and Crafts Movement",65,"2023-08-23"
"58","Asian Baby Girl",12,"2023-08-23"
"59","Athlete",151,"2023-08-23"
"60","Atompunk",2,"2023-08-23"
"61","Auroracore",NA,"2023-08-23"
"62","Australiana",7,"2023-08-23"
"63","Australian Outback",6,"2023-08-23"
"64","Autumn",8914,"2023-08-23"
"65","Autumn Academia",513,"2023-08-23"
"66","Avant Apocalypse",NA,"2023-08-23"
"67","Avant-garde",153,"2023-08-23"
"68","Babycore",5,"2023-08-23"
"69","Babygirl",26,"2023-08-23"
"70","Back-to-School",31,"2023-08-23"
"71","Baddie",549,"2023-08-23"
"72","Bakala",NA,"2023-08-23"
"73","Ballet Academia",26,"2023-08-23"
"74","Balletcore",85,"2023-08-23"
"75","Balkan Violence Tumblr",NA,"2023-08-23"
"76","Barbiecore",505,"2023-08-23"
"77","Bardcore",NA,"2023-08-23"
"78","Baroque",1324,"2023-08-23"
"79","Basic Girl",76,"2023-08-23"
"80","Bastardcore",NA,"2023-08-23"
"81","Bauhaus",2210,"2023-08-23"
"82","BDSM",134,"2023-08-23"
"83","Beach Bunny",17,"2023-08-23"
"84","Beach Day",1760,"2023-08-23"
"85","Beach Girl",2698,"2023-08-23"
"86","Beatnik",4,"2023-08-23"
"87","Belgian New Beat",NA,"2023-08-23"
"88","Biker",742,"2023-08-23"
"89","Bimbocore",14,"2023-08-23"
"90","Biopunk",1,"2023-08-23"
"91","Bizarro Fiction",NA,"2023-08-23"
"92","Black-Holed Meme",NA,"2023-08-23"
"93","Black Metal",5083,"2023-08-23"
"94","Bleak Crush",NA,"2023-08-23"
"95","Blokecore",NA,"2023-08-23"
"96","Blokette",NA,"2023-08-23"
"97","Bloomcore",70,"2023-08-23"
"98","Blue Night",2165,"2023-08-23"
"99","B-Movie Horror",2,"2023-08-23"
"100","Bodikon",NA,"2023-08-23"
