"","aesthetic","depop_results","date"
"1","'70s Disco",3,"2022-12-23"
"2","2-Tone",315,"2022-12-23"
"3","1950's Suburbia",NA,"2022-12-23"
"4","vampire gf",2,"2022-12-23"
"5","2014 Girly Tumblr",NA,"2022-12-23"
"6","2K Animecore",NA,"2022-12-23"
"7","Abstract Tech",NA,"2022-12-23"
"8","Acid Pixie",NA,"2022-12-23"
"9","Acidwave",3,"2022-12-23"
"10","Acubi",61,"2022-12-23"
"11","Adventure Pulp",NA,"2022-12-23"
"12","Adventurecore",34,"2022-12-23"
"13","Aetherpunk",NA,"2022-12-23"
"14","Afrofuturism",NA,"2022-12-23"
"15","Afro-Victorian",NA,"2022-12-23"
"16","After Hours",266,"2022-12-23"
"17","Agropeople",NA,"2022-12-23"
"18","Alien",513,"2022-12-23"
"19","Alternative",8784,"2022-12-23"
"20","Americana",10,"2022-12-23"
"21","Analog Horror",NA,"2022-12-23"
"22","American Pioneers",NA,"2022-12-23"
"23","American Revolution",NA,"2022-12-23"
"24","American Thanksgiving",NA,"2022-12-23"
"25","American Tourist Traps",NA,"2022-12-23"
"26","Ancient Egypt",22,"2022-12-23"
"27","Androgynous",212,"2022-12-23"
"28","Anemoiacore",NA,"2022-12-23"
"29","Angelcore",1220,"2022-12-23"
"30","Anglocore",1105,"2022-12-23"
"31","Anglo Gothic",NA,"2022-12-23"
"32","Angura Kei",NA,"2022-12-23"
"33","Animecore",NA,"2022-12-23"
"34","Antique Grunge",NA,"2022-12-23"
"35","Anti-Fashion",31,"2022-12-23"
"36","Arcade",NA,"2022-12-23"
"37","Arcadecore",NA,"2022-12-23"
"38","Art Academia",NA,"2022-12-23"
"39","Arts and Crafts Movement",NA,"2022-12-23"
"40","Art Deco",NA,"2022-12-23"
"41","Art Hoe",NA,"2022-12-23"
"42","Art Nouveau",NA,"2022-12-23"
"43","Asian Baby Girl",NA,"2022-12-23"
"44","Athlete",254,"2022-12-23"
"45","Atompunk",NA,"2022-12-23"
"46","Auroracore",4,"2022-12-23"
"47","Autumn Academia",NA,"2022-12-23"
"48","Autumn",2,"2022-12-23"
"49","Avant Apocalypse",NA,"2022-12-23"
"50","Avant-garde",1540,"2022-12-23"
"51","Babycore",189,"2022-12-23"
"52","Babygirl",4395,"2022-12-23"
"53","Back-to-School",908,"2022-12-23"
"54","Baddie",4806,"2022-12-23"
"55","Ballet Academia",NA,"2022-12-23"
"56","Baltic Violence Tumblr",NA,"2022-12-23"
"57","Barbiecore",234,"2022-12-23"
"58","Bardcore",1,"2022-12-23"
"59","Baroque",287,"2022-12-23"
"60","Bastardcore",1,"2022-12-23"
"61","Bauhaus",10,"2022-12-23"
"62","BDSM",71,"2022-12-23"
"63","Beach Bunny",NA,"2022-12-23"
"64","Beach Day",NA,"2022-12-23"
"65","Beatnik",23,"2022-12-23"
"66","Biker",1942,"2022-12-23"
"67","Bimbocore",191,"2022-12-23"
"68","Biohazard",7,"2022-12-23"
"69","Biopunk",113,"2022-12-23"
"70","Bizarro Fiction",NA,"2022-12-23"
"71","Black-Holed Meme",NA,"2022-12-23"
"72","Bloomcore",59,"2022-12-23"
"73","Bodikon",3,"2022-12-23"
"74","Bohemian",7511,"2022-12-23"
"75","Bombacore",108,"2022-12-23"
"76","Bookstore Girl",NA,"2022-12-23"
"77","Bosozoku",1,"2022-12-23"
"78","Boujee",348,"2022-12-23"
"79","Breakcore",3,"2022-12-23"
"80","Britpop",66,"2022-12-23"
"81","Brocore",NA,"2022-12-23"
"82","Bronzepunk",1,"2022-12-23"
"83","Bunni Frog",NA,"2022-12-23"
"84","Bubble Bujo",NA,"2022-12-23"
"85","Bubble Goth",NA,"2022-12-23"
"86","Bubblegum Bitch",3,"2022-12-23"
"87","Bubblegum Witch",NA,"2022-12-23"
"88","Cabincore",157,"2022-12-23"
"89","Cagole",19,"2022-12-23"
"90","Camp",5,"2022-12-23"
"91","Campcore",13,"2022-12-23"
"92","Candycore",61,"2022-12-23"
"93","Cargopunk",4,"2022-12-23"
"94","Carnivalcore",1,"2022-12-23"
"95","Cartelcore",NA,"2022-12-23"
"96","Cartooncore",2,"2022-12-23"
"97","Casino",41,"2022-12-23"
"98","Cassette Futurism",NA,"2022-12-23"
"99","Celtic",51,"2022-12-23"
"100","Changelingcore",NA,"2022-12-23"
"101","Chaotic Academia",NA,"2022-12-23"
"102","Chav",1,"2022-12-23"
"103","Cheiron Crush",NA,"2022-12-23"
"104","Cherry Emoji Twitter",NA,"2022-12-23"
"105","Chic Modernist",NA,"2022-12-23"
"106","Cholo",5,"2022-12-23"
"107","Christcore",1,"2022-12-23"
"108","Christian Girl Autumn",NA,"2022-12-23"
"109","Christmas",3103,"2022-12-23"
"110","Chunyu",NA,"2022-12-23"
"111","City Pop",NA,"2022-12-23"
"112","Classic Academia",NA,"2022-12-23"
"113","Classic Lolita",NA,"2022-12-23"
"114","Classicism",209,"2022-12-23"
"115","Cleancore",292,"2022-12-23"
"116","Clockpunk",NA,"2022-12-23"
"117","Cloudcore",289,"2022-12-23"
"118","Clowncore",338,"2022-12-23"
"119","Club",NA,"2022-12-23"
"120","Club Kids",NA,"2022-12-23"
"121","Coastal Grandmother",243,"2022-12-23"
"122","Cutecore",144,"2022-12-23"
"123","Coffee House/Cafe",1,"2022-12-23"
"124","Coffinwood",NA,"2022-12-23"
"125","Colourful Black",NA,"2022-12-23"
"126","Comfy/Cozy",1152,"2022-12-23"
"127","Common White Girl",NA,"2022-12-23"
"128","Concore",6,"2022-12-23"
"129","Constructivism",3,"2022-12-23"
"130","Corporate",NA,"2022-12-23"
"131","Corporate Memphis",NA,"2022-12-23"
"132","Corporate Punk",NA,"2022-12-23"
"133","Cottagecore",23076,"2022-12-23"
"134","Cottagegore",17928,"2022-12-23"
"135","Coquette Academia",NA,"2022-12-23"
"136","Coquette",23,"2022-12-23"
"137","Country",905,"2022-12-23"
"138","Cozy Childhood Hideaway",NA,"2022-12-23"
"139","C-Pop",41,"2022-12-23"
"140","Crackhead",95,"2022-12-23"
"141","Craftcore",18,"2022-12-23"
"142","Cripplepunk",NA,"2022-12-23"
"143","Crowcore",18,"2022-12-23"
"144","Crustpunk",19,"2022-12-23"
"145","Cryptid Academia",NA,"2022-12-23"
"146","Cryptidcore",7,"2022-12-23"
"147","Cubism",4,"2022-12-23"
"148","Cuddle Party",NA,"2022-12-23"
"149","Cultcore",NA,"2022-12-23"
"150","Cult Party Kei",NA,"2022-12-23"
"151","Cyberdelic",2,"2022-12-23"
"152","Cyber Fairy Grunge",NA,"2022-12-23"
"153","Cyberghetto",68,"2022-12-23"
"154","Cybergoth",505,"2022-12-23"
"155","Cybergrunge",274,"2022-12-23"
"156","CyberneticPunk",NA,"2022-12-23"
"157","Cyberparadism",NA,"2022-12-23"
"158","Cyberpop",2,"2022-12-23"
"159","Cyberprep",NA,"2022-12-23"
"160","Cyberpunk",651,"2022-12-23"
"161","Danish Pastel",NA,"2022-12-23"
"162","DarkErrorcore",NA,"2022-12-23"
"163","Dark Academia",NA,"2022-12-23"
"164","Dark Fantasy",NA,"2022-12-23"
"165","Dark Naturalism",NA,"2022-12-23"
"166","Dark Nautical",NA,"2022-12-23"
"167","Dark Nymphet",NA,"2022-12-23"
"168","Dark Paradise",NA,"2022-12-23"
"169","Darkcore",9,"2022-12-23"
"170","Darkest Academia",NA,"2022-12-23"
"171","Daydreampunk",1,"2022-12-23"
"172","Dazecore",2,"2022-12-23"
"173","De Stijl",NA,"2022-12-23"
"174","Deathcore",89,"2022-12-23"
"175","Deathrock",42,"2022-12-23"
"176","Decopunk",3,"2022-12-23"
"177","Decora",3555,"2022-12-23"
"178","Delicate Sweet",145,"2022-12-23"
"179","Desertwave",2,"2022-12-23"
"180","Desi Romantic Academia",NA,"2022-12-23"
"181","Dethereal",NA,"2022-12-23"
"182","Devilcore",22,"2022-12-23"
"183","Dieselpunk",NA,"2022-12-23"
"184","Diner",551,"2022-12-23"
"185","Dionysism",4,"2022-12-23"
"186","Dolly Kei",NA,"2022-12-23"
"187","Downtown Girl",NA,"2022-12-23"
"188","Dracopunk",3,"2022-12-23"
"189","Dragoncore",7,"2022-12-23"
"190","Drain",422,"2022-12-23"
"191","Dreamcore",57,"2022-12-23"
