"","aesthetic","etsy_results","date"
"1","2000s Autumn",5,"2023-08-25"
"2","2010s Internet",NA,"2023-08-25"
"3","2014 Girly",1,"2023-08-25"
"4","2014 Tumblr",4,"2023-08-25"
"5","2020 Alt",1,"2023-08-25"
"6","2K1",NA,"2023-08-25"
"7","2K7",NA,"2023-08-25"
"8","2 Tone",704,"2023-08-25"
"9","50s Suburbia",NA,"2023-08-25"
"10","80s Ballroom",NA,"2023-08-25"
"11","80s Heartthrob",NA,"2023-08-25"
"12","Abstract Art",94886,"2023-08-25"
"13","Abstract Tech",1179,"2023-08-25"
"14","Acid Pixie",NA,"2023-08-25"
"15","Acidwave",NA,"2023-08-25"
"16","Acubi",14,"2023-08-25"
"17","Adventurecore",15,"2023-08-25"
"18","Adventure Pulp",1,"2023-08-25"
"19","Aestheticism",554289,"2023-08-25"
"20","Aetherpunk",NA,"2023-08-25"
"21","Afrofuturism",6,"2023-08-25"
"22","Afropunk",NA,"2023-08-25"
"23","Afro-Victorian",NA,"2023-08-25"
"24","After Hours",104,"2023-08-25"
"25","Agropeople",NA,"2023-08-25"
"26","Ah Beng",NA,"2023-08-25"
"27","Alien",1008,"2023-08-25"
"28","Alternative",1853,"2023-08-25"
"29","Amateur Photography",NA,"2023-08-25"
"30","Americana",303,"2023-08-25"
"31","American Pioneers",1,"2023-08-25"
"32","American Revolution",5,"2023-08-25"
"33","American Thanksgiving",140,"2023-08-25"
"34","American Tourist Traps",NA,"2023-08-25"
"35","Analog Horror",NA,"2023-08-25"
"36","Ancient Egypt",200,"2023-08-25"
"37","Androgynous",35,"2023-08-25"
"38","Angelcore",181,"2023-08-25"
"39","Anglocore",NA,"2023-08-25"
"40","Anglo Gothic",1,"2023-08-25"
"41","Angura",NA,"2023-08-25"
"42","Animecore",16,"2023-08-25"
"43","Anoncore",NA,"2023-08-25"
"44","Anti-Fashion",NA,"2023-08-25"
"45","Antique Grunge",82,"2023-08-25"
"46","Arabian Nights",11,"2023-08-25"
"47","Arcade",539,"2023-08-25"
"48","Arcadecore",NA,"2023-08-25"
"49","Aristocrat",11,"2023-08-25"
"50","Art Academia",15413,"2023-08-25"
"51","Artcore",4,"2023-08-25"
"52","Art Deco",39365,"2023-08-25"
"53","Art Hoe",117,"2023-08-25"
"54","Artificial Nature",23,"2023-08-25"
"55","Art Nouveau",5246,"2023-08-25"
"56","Arts and Crafts Movement",70,"2023-08-25"
"57","Asian Baby Girl",12,"2023-08-25"
"58","Athlete",151,"2023-08-25"
"59","Atompunk",2,"2023-08-25"
"60","Auroracore",NA,"2023-08-25"
"61","Australiana",7,"2023-08-25"
"62","Australian Outback",6,"2023-08-25"
"63","Autumn",9193,"2023-08-25"
"64","Autumn Academia",525,"2023-08-25"
"65","Avant Apocalypse",NA,"2023-08-25"
"66","Avant-garde",156,"2023-08-25"
"67","Babycore",4,"2023-08-25"
"68","Babygirl",26,"2023-08-25"
"69","Back-to-School",32,"2023-08-25"
"70","Baddie",543,"2023-08-25"
"71","Bakala",NA,"2023-08-25"
"72","Ballet Academia",27,"2023-08-25"
"73","Balletcore",89,"2023-08-25"
"74","Balkan Violence Tumblr",NA,"2023-08-25"
"75","Barbiecore",505,"2023-08-25"
"76","Bardcore",NA,"2023-08-25"
"77","Baroque",1304,"2023-08-25"
"78","Basic Girl",74,"2023-08-25"
"79","Bastardcore",NA,"2023-08-25"
"80","Bauhaus",2304,"2023-08-25"
"81","BDSM",139,"2023-08-25"
"82","Beach Bunny",17,"2023-08-25"
"83","Beach Day",1754,"2023-08-25"
"84","Beach Girl",2741,"2023-08-25"
"85","Beatnik",4,"2023-08-25"
"86","Belgian New Beat",NA,"2023-08-25"
"87","Biker",751,"2023-08-25"
"88","Bimbocore",14,"2023-08-25"
"89","Biopunk",1,"2023-08-25"
"90","Bizarro Fiction",NA,"2023-08-25"
"91","Black Metal",4970,"2023-08-25"
"92","Bleak Crush",NA,"2023-08-25"
"93","Blingeecore",NA,"2023-08-25"
"94","Blokecore",NA,"2023-08-25"
"95","Blokette",NA,"2023-08-25"
"96","Bloomcore",70,"2023-08-25"
"97","Blue Night",2156,"2023-08-25"
"98","B-Movie Horror",2,"2023-08-25"
"99","Bodikon",NA,"2023-08-25"
"100","Bohemian",51432,"2023-08-25"
