"","aesthetic","etsy_results","date"
"1","2000s Autumn",1,"2023-08-30"
"2","2010s Internet",NA,"2023-08-30"
"3","2014 Girly",1,"2023-08-30"
"4","2014 Tumblr",4,"2023-08-30"
"5","2020 Alt",1,"2023-08-30"
"6","2K1",NA,"2023-08-30"
"7","2K7",NA,"2023-08-30"
"8","2 Tone",708,"2023-08-30"
"9","50s Suburbia",NA,"2023-08-30"
"10","80s Ballroom",NA,"2023-08-30"
"11","80s Heartthrob",NA,"2023-08-30"
"12","Abstract Art",95527,"2023-08-30"
"13","Abstract Tech",1202,"2023-08-30"
"14","Acid Pixie",NA,"2023-08-30"
"15","Acidwave",NA,"2023-08-30"
"16","Acubi",13,"2023-08-30"
"17","Adventurecore",13,"2023-08-30"
"18","Adventure Pulp",1,"2023-08-30"
"19","Aestheticism",558875,"2023-08-30"
"20","Aetherpunk",NA,"2023-08-30"
"21","Afrofuturism",6,"2023-08-30"
"22","Afropunk",NA,"2023-08-30"
"23","Afro-Victorian",NA,"2023-08-30"
"24","After Hours",96,"2023-08-30"
"25","Agropeople",NA,"2023-08-30"
"26","Ah Beng",NA,"2023-08-30"
"27","Alien",993,"2023-08-30"
"28","Alternative",1872,"2023-08-30"
"29","Amateur Photography",NA,"2023-08-30"
"30","Americana",306,"2023-08-30"
"31","American Pioneers",1,"2023-08-30"
"32","American Revolution",6,"2023-08-30"
"33","American Thanksgiving",99,"2023-08-30"
"34","American Tourist Traps",NA,"2023-08-30"
"35","Analog Horror",NA,"2023-08-30"
"36","Ancient Egypt",188,"2023-08-30"
"37","Androgynous",31,"2023-08-30"
"38","Angelcore",180,"2023-08-30"
"39","Anglocore",NA,"2023-08-30"
"40","Anglo Gothic",1,"2023-08-30"
"41","Angura",NA,"2023-08-30"
"42","Animecore",18,"2023-08-30"
"43","Anoncore",NA,"2023-08-30"
"44","Anti-Fashion",NA,"2023-08-30"
"45","Antique Grunge",78,"2023-08-30"
"46","Arabian Nights",12,"2023-08-30"
"47","Arcade",526,"2023-08-30"
"48","Arcadecore",NA,"2023-08-30"
"49","Aristocrat",11,"2023-08-30"
"50","Art Academia",16076,"2023-08-30"
"51","Artcore",4,"2023-08-30"
"52","Art Deco",39721,"2023-08-30"
"53","Art Hoe",113,"2023-08-30"
"54","Artificial Nature",22,"2023-08-30"
"55","Art Nouveau",5317,"2023-08-30"
"56","Arts and Crafts Movement",72,"2023-08-30"
"57","Asian Baby Girl",12,"2023-08-30"
"58","Athlete",116,"2023-08-30"
"59","Atompunk",2,"2023-08-30"
"60","Auroracore",NA,"2023-08-30"
"61","Australiana",7,"2023-08-30"
"62","Australian Outback",7,"2023-08-30"
"63","Autumn",9674,"2023-08-30"
"64","Autumn Academia",572,"2023-08-30"
"65","Avant Apocalypse",NA,"2023-08-30"
"66","Avant-garde",160,"2023-08-30"
"67","Babycore",5,"2023-08-30"
"68","Babygirl",26,"2023-08-30"
"69","Back-to-School",46,"2023-08-30"
"70","Baddie",547,"2023-08-30"
"71","Bakala",NA,"2023-08-30"
"72","Ballet Academia",30,"2023-08-30"
"73","Balletcore",92,"2023-08-30"
"74","Balkan Violence Tumblr",NA,"2023-08-30"
"75","Barbiecore",511,"2023-08-30"
"76","Bardcore",NA,"2023-08-30"
"77","Baroque",1308,"2023-08-30"
"78","Basic Girl",72,"2023-08-30"
"79","Bastardcore",NA,"2023-08-30"
"80","Bauhaus",2339,"2023-08-30"
"81","BDSM",135,"2023-08-30"
"82","Beach Bunny",17,"2023-08-30"
"83","Beach Day",1743,"2023-08-30"
"84","Beach Girl",2828,"2023-08-30"
"85","Beatnik",4,"2023-08-30"
"86","Belgian New Beat",NA,"2023-08-30"
"87","Biker",751,"2023-08-30"
"88","Bimbocore",15,"2023-08-30"
"89","Biopunk",1,"2023-08-30"
"90","Bizarro Fiction",NA,"2023-08-30"
"91","Black Metal",5054,"2023-08-30"
"92","Bleak Crush",NA,"2023-08-30"
"93","Blingeecore",NA,"2023-08-30"
"94","Blokecore",NA,"2023-08-30"
"95","Blokette",1,"2023-08-30"
"96","Bloomcore",71,"2023-08-30"
"97","Blue Night",2154,"2023-08-30"
"98","B-Movie Horror",2,"2023-08-30"
"99","Bodikon",NA,"2023-08-30"
"100","Bohemian",51702,"2023-08-30"
