"","aesthetic","etsy_results","date"
"1","80s Heartthrob",NA,"2023-08-04"
"2","1950s Suburbia",NA,"2023-08-04"
"3","2000s Autumn",5,"2023-08-04"
"4","2010s Internet",NA,"2023-08-04"
"5","2014 Girly",1,"2023-08-04"
"6","2014 Tumblr",4,"2023-08-04"
"7","2020 Alt",161,"2023-08-04"
"8","2K1",NA,"2023-08-04"
"9","2K7",NA,"2023-08-04"
"10","2 Tone",679,"2023-08-04"
"11","80s Ballroom",NA,"2023-08-04"
"12","Abstract Tech",1116,"2023-08-04"
"13","Acid Pixie",NA,"2023-08-04"
"14","Acidwave",NA,"2023-08-04"
"15","Acubi",5,"2023-08-04"
"16","Adventurecore",15,"2023-08-04"
"17","Adventure Pulp",1,"2023-08-04"
"18","Aestheticism",472677,"2023-08-04"
"19","Aetherpunk",NA,"2023-08-04"
"20","Afro-Victorian",NA,"2023-08-04"
"21","Afrofuturism",7,"2023-08-04"
"22","Afropunk",NA,"2023-08-04"
"23","After Hours",99,"2023-08-04"
"24","Agropeople",NA,"2023-08-04"
"25","Ah Beng",NA,"2023-08-04"
"26","Alien",810,"2023-08-04"
"27","Alternative",1753,"2023-08-04"
"28","Amateur Photography",NA,"2023-08-04"
"29","American Pioneers",1,"2023-08-04"
"30","American Revolution",5,"2023-08-04"
"31","American Thanksgiving",123,"2023-08-04"
"32","American Tourist Traps",NA,"2023-08-04"
"33","Americana",240,"2023-08-04"
"34","Analog Horror",NA,"2023-08-04"
"35","Ancient Egypt",208,"2023-08-04"
"36","Androgynous",32,"2023-08-04"
"37","Angelcore",185,"2023-08-04"
"38","Anglo Gothic",1,"2023-08-04"
"39","Anglocore",NA,"2023-08-04"
"40","Angura",1,"2023-08-04"
"41","Animecore",12,"2023-08-04"
"42","Anoncore",NA,"2023-08-04"
"43","Anti-Fashion",NA,"2023-08-04"
"44","Antique Grunge",59,"2023-08-04"
"45","Arabfunny",NA,"2023-08-04"
"46","Arcade",395,"2023-08-04"
"47","Arcadecore",NA,"2023-08-04"
"48","Art Academia",13452,"2023-08-04"
"49","Art Deco",29834,"2023-08-04"
"50","Art Hoe",108,"2023-08-04"
"51","Art Nouveau",4521,"2023-08-04"
"52","Artcore",3,"2023-08-04"
"53","Artificial Nature",12,"2023-08-04"
"54","Arts and Crafts Movement",62,"2023-08-04"
"55","Asian Baby Girl",11,"2023-08-04"
"56","Athlete",112,"2023-08-04"
"57","Atompunk",2,"2023-08-04"
"58","Auroracore",NA,"2023-08-04"
"59","Australian Outback",4,"2023-08-04"
"60","Australiana",4,"2023-08-04"
"61","Autumn",7183,"2023-08-04"
"62","Autumn Academia",414,"2023-08-04"
"63","Avant-garde",133,"2023-08-04"
"64","Avant Apocalypse",NA,"2023-08-04"
"65","Aztec Empire",1,"2023-08-04"
"66","Babycore",5,"2023-08-04"
"67","Babygirl",19,"2023-08-04"
"68","Back-to-School",24,"2023-08-04"
"69","Baddie",539,"2023-08-04"
"70","Bakala",NA,"2023-08-04"
"71","Ballet Academia",23,"2023-08-04"
"72","Balletcore",72,"2023-08-04"
"73","Baltic Violence Tumblr",NA,"2023-08-04"
"74","Barbiecore",287,"2023-08-04"
"75","Bardcore",NA,"2023-08-04"
"76","Baroque",1115,"2023-08-04"
"77","Basic Girl",77,"2023-08-04"
"78","Bastardcore",NA,"2023-08-04"
"79","Bauhaus",2056,"2023-08-04"
"80","BDSM",121,"2023-08-04"
"81","Beach Bunny",15,"2023-08-04"
"82","Beach Day",1697,"2023-08-04"
"83","Beach Girl",2316,"2023-08-04"
"84","Beatnik",3,"2023-08-04"
"85","Belgian Popcorn",NA,"2023-08-04"
"86","Biker",598,"2023-08-04"
"87","Bimbocore",13,"2023-08-04"
"88","Biopunk",1,"2023-08-04"
"89","Bizarro Fiction",NA,"2023-08-04"
"90","Black-Holed Meme",NA,"2023-08-04"
"91","Black Metal",2623,"2023-08-04"
"92","Bleak Crush",NA,"2023-08-04"
"93","Blokecore",NA,"2023-08-04"
"94","Blokette",NA,"2023-08-04"
"95","Bloomcore",59,"2023-08-04"
"96","Blue Night",1500,"2023-08-04"
"97","B-Movie Horror",3,"2023-08-04"
"98","Bodikon",NA,"2023-08-04"
"99","Bohemian",44420,"2023-08-04"
"100","Bombardier",NA,"2023-08-04"
