"","aesthetic","etsy_results","date"
"1","2000s Autumn",5,"2023-08-20"
"2","2010s Internet",NA,"2023-08-20"
"3","2014 Girly",1,"2023-08-20"
"4","2014 Tumblr",4,"2023-08-20"
"5","2020 Alt",160,"2023-08-20"
"6","2K1",NA,"2023-08-20"
"7","2K7",NA,"2023-08-20"
"8","2 Tone",681,"2023-08-20"
"9","50s Suburbia",NA,"2023-08-20"
"10","80s Ballroom",NA,"2023-08-20"
"11","80s Heartthrob",NA,"2023-08-20"
"12","Abstract Art",93122,"2023-08-20"
"13","Abstract Tech",1146,"2023-08-20"
"14","Acid Pixie",NA,"2023-08-20"
"15","Acidwave",NA,"2023-08-20"
"16","Acubi",16,"2023-08-20"
"17","Adventurecore",15,"2023-08-20"
"18","Adventure Pulp",1,"2023-08-20"
"19","Aestheticism",519689,"2023-08-20"
"20","Aetherpunk",NA,"2023-08-20"
"21","Afrofuturism",7,"2023-08-20"
"22","Afropunk",NA,"2023-08-20"
"23","Afro-Victorian",NA,"2023-08-20"
"24","After Hours",111,"2023-08-20"
"25","Agropeople",NA,"2023-08-20"
"26","Ah Beng",NA,"2023-08-20"
"27","Alien",869,"2023-08-20"
"28","Alternative",1846,"2023-08-20"
"29","Amateur Photography",NA,"2023-08-20"
"30","Americana",260,"2023-08-20"
"31","American Pioneers",1,"2023-08-20"
"32","American Revolution",6,"2023-08-20"
"33","American Thanksgiving",135,"2023-08-20"
"34","American Tourist Traps",NA,"2023-08-20"
"35","Analog Horror",NA,"2023-08-20"
"36","Ancient Egypt",208,"2023-08-20"
"37","Androgynous",34,"2023-08-20"
"38","Angelcore",178,"2023-08-20"
"39","Anglocore",NA,"2023-08-20"
"40","Anglo Gothic",1,"2023-08-20"
"41","Angura",NA,"2023-08-20"
"42","Animecore",10,"2023-08-20"
"43","Anoncore",NA,"2023-08-20"
"44","Anti-Fashion",NA,"2023-08-20"
"45","Antique Grunge",76,"2023-08-20"
"46","Arabfunny",NA,"2023-08-20"
"47","Arabian Nights",12,"2023-08-20"
"48","Arcade",463,"2023-08-20"
"49","Arcadecore",NA,"2023-08-20"
"50","Art Academia",14686,"2023-08-20"
"51","Artcore",3,"2023-08-20"
"52","Art Deco",35043,"2023-08-20"
"53","Art Hoe",115,"2023-08-20"
"54","Artificial Nature",19,"2023-08-20"
"55","Art Nouveau",5039,"2023-08-20"
"56","Arts and Crafts Movement",62,"2023-08-20"
"57","Asian Baby Girl",11,"2023-08-20"
"58","Athlete",132,"2023-08-20"
"59","Atompunk",2,"2023-08-20"
"60","Auroracore",NA,"2023-08-20"
"61","Australiana",5,"2023-08-20"
"62","Australian Outback",4,"2023-08-20"
"63","Autumn",8398,"2023-08-20"
"64","Autumn Academia",471,"2023-08-20"
"65","Avant Apocalypse",NA,"2023-08-20"
"66","Avant-garde",146,"2023-08-20"
"67","Aztec Empire",1,"2023-08-20"
"68","Babycore",5,"2023-08-20"
"69","Babygirl",23,"2023-08-20"
"70","Back-to-School",30,"2023-08-20"
"71","Baddie",540,"2023-08-20"
"72","Bakala",NA,"2023-08-20"
"73","Ballet Academia",24,"2023-08-20"
"74","Balletcore",85,"2023-08-20"
"75","Balkan Violence Tumblr",NA,"2023-08-20"
"76","Barbiecore",483,"2023-08-20"
"77","Bardcore",NA,"2023-08-20"
"78","Baroque",1274,"2023-08-20"
"79","Basic Girl",74,"2023-08-20"
"80","Bastardcore",NA,"2023-08-20"
"81","Bauhaus",2152,"2023-08-20"
"82","BDSM",111,"2023-08-20"
"83","Beach Bunny",16,"2023-08-20"
"84","Beach Day",1747,"2023-08-20"
"85","Beach Girl",2622,"2023-08-20"
"86","Beatnik",4,"2023-08-20"
"87","Belgian Popcorn",NA,"2023-08-20"
"88","Biker",649,"2023-08-20"
"89","Bimbocore",12,"2023-08-20"
"90","Biopunk",1,"2023-08-20"
"91","Bizarro Fiction",NA,"2023-08-20"
"92","Black-Holed Meme",NA,"2023-08-20"
"93","Black Metal",4034,"2023-08-20"
"94","Bleak Crush",NA,"2023-08-20"
"95","Blokecore",NA,"2023-08-20"
"96","Blokette",NA,"2023-08-20"
"97","Bloomcore",65,"2023-08-20"
"98","Blue Night",1870,"2023-08-20"
"99","B-Movie Horror",2,"2023-08-20"
"100","Bodikon",NA,"2023-08-20"
