"","aesthetic","etsy_results","date"
"1","Random Article",75,"2024-07-07"
"2","By Category",32,"2024-07-07"
"3","Index of Nation-Based Aesthetics",NA,"2024-07-07"
"4","Index of Music-Based Aesthetics",14,"2024-07-07"
"5","Index of Nature-Based Aesthetics",3,"2024-07-07"
"6","List of Deleted Pages and Why",246,"2024-07-07"
"7","Pages We Need",65,"2024-07-07"
"8","2 Tone",761,"2024-07-07"
"9","2000s Virtual Singer",52,"2024-07-07"
"10","2010s Internet",43,"2024-07-07"
"11","2014 Girly",111,"2024-07-07"
"12","2014 Tumblr",54,"2024-07-07"
"13","2020s E-Kid",21,"2024-07-07"
"14","2020s Gamer",31,"2024-07-07"
"15","2K1",157,"2024-07-07"
"16","2K5",68,"2024-07-07"
"17","2K7",88,"2024-07-07"
"18","50s Suburbia",128,"2024-07-07"
"19","7 HD",295,"2024-07-07"
"20","8-Bit",490,"2024-07-07"
"21","80 Thousand",70,"2024-07-07"
"22","808 Volt Mix",152,"2024-07-07"
"23","80s Heartthrob",246,"2024-07-07"
"24","90s Cool",96,"2024-07-07"
"25","Abstract Tech",1306,"2024-07-07"
"26","Acid Design",74,"2024-07-07"
"27","Acid Pixie",21,"2024-07-07"
"28","Acidwave",45,"2024-07-07"
"29","Adventurecore",67,"2024-07-07"
"30","Adventure Pulp",66,"2024-07-07"
"31","Aeropittura",57,"2024-07-07"
"32","Aestheticism",600734,"2024-07-07"
"33","Aetherpunk",131,"2024-07-07"
"34","Afrofuturism",827,"2024-07-07"
"35","Afropunk",322,"2024-07-07"
"36","Afro-Victorian",345,"2024-07-07"
"37","After Hours",77,"2024-07-07"
"38","Agropeople",91,"2024-07-07"
"39","Ah Beng",76,"2024-07-07"
"40","Alien",1012,"2024-07-07"
"41","Alternative",1962,"2024-07-07"
"42","Amateur Photography",34,"2024-07-07"
"43","Americana",684,"2024-07-07"
"44","American Gothic",101,"2024-07-07"
"45","American Kitsch",110,"2024-07-07"
"46","American Pioneers",121,"2024-07-07"
"47","American Revolution",680,"2024-07-07"
"48","American Thanksgiving",81,"2024-07-07"
"49","American Tourist Traps",85,"2024-07-07"
"50","Analog Horror",29,"2024-07-07"
"51","Ancient Egypt",1164,"2024-07-07"
"52","Ancient Y2K",21,"2024-07-07"
"53","Androgynous",142,"2024-07-07"
"54","Angelcore",351,"2024-07-07"
"55","Anglocore",10,"2024-07-07"
"56","Anglo Gothic",16,"2024-07-07"
"57","Angura",26,"2024-07-07"
"58","Animecore",148,"2024-07-07"
"59","Anime New Moon",55,"2024-07-07"
"60","Anti-Fashion",300,"2024-07-07"
"61","Antique Grunge",119,"2024-07-07"
"62","‎Appalachian Gothic",135,"2024-07-07"
"63","Arabfunny",71,"2024-07-07"
"64","Arabian Nights",237,"2024-07-07"
"65","Arcadecore",337,"2024-07-07"
"66","Aristocrat",61,"2024-07-07"
"67","Art Academia",24121,"2024-07-07"
"68","Artcore",136,"2024-07-07"
"69","Art Deco",31960,"2024-07-07"
"70","Art Hoe",329,"2024-07-07"
"71","Artificial Nature",854,"2024-07-07"
"72","Art in the Chapels",168,"2024-07-07"
"73","Art Nouveau",6672,"2024-07-07"
"74","Arts and Crafts Movement",256,"2024-07-07"
"75","Asian Baby Girl",498,"2024-07-07"
"76","Athlete",220,"2024-07-07"
"77","Atompunk",125,"2024-07-07"
"78","Auroracore",321,"2024-07-07"
"79","Australiana",80,"2024-07-07"
"80","Australian Outback",23,"2024-07-07"
"81","Autumn",10721,"2024-07-07"
"82","Autumn Academia",915,"2024-07-07"
"83","Avant Apocalypse",29,"2024-07-07"
"84","Avant-garde",296,"2024-07-07"
"85","Babycore",38,"2024-07-07"
"86","Babygirl",82,"2024-07-07"
"87","Back-to-School",68,"2024-07-07"
"88","Baddie",661,"2024-07-07"
"89","Bakala",69,"2024-07-07"
"90","Balkan Violence Tumblr",7,"2024-07-07"
"91","Ballet Academia",650,"2024-07-07"
"92","Balletcore",2312,"2024-07-07"
"93","Ballroom culture",243,"2024-07-07"
"94","Bankara",26,"2024-07-07"
"95","Barbiecore",904,"2024-07-07"
"96","Bardcore",60,"2024-07-07"
"97","Baroque",2129,"2024-07-07"
"98","Basic Girl",600,"2024-07-07"
"99","Basque Radical Rock",228,"2024-07-07"
"100","Bastardcore",34,"2024-07-07"
