"","aesthetic","depop_results","date"
"1","Abstract Tech",NA,"2022-12-13"
"2","Acid Pixie",NA,"2022-12-13"
"3","Acidwave",3,"2022-12-13"
"4","Acubi",60,"2022-12-13"
"5","Adventure Pulp",NA,"2022-12-13"
"6","Adventurecore",25,"2022-12-13"
"7","Aetherpunk",NA,"2022-12-13"
"8","Afrofuturism",NA,"2022-12-13"
"9","Afro-Victorian",NA,"2022-12-13"
"10","After Hours",266,"2022-12-13"
"11","Agropeople",NA,"2022-12-13"
"12","Alien",512,"2022-12-13"
"13","Alternative",9510,"2022-12-13"
"14","Americana",10,"2022-12-13"
"15","Analog Horror",NA,"2022-12-13"
"16","American Pioneers",NA,"2022-12-13"
"17","American Revolution",NA,"2022-12-13"
"18","American Thanksgiving",NA,"2022-12-13"
"19","American Tourist Traps",NA,"2022-12-13"
"20","Ancient Egypt",22,"2022-12-13"
"21","Androgynous",214,"2022-12-13"
"22","Anemoiacore",NA,"2022-12-13"
"23","Angelcore",1105,"2022-12-13"
"24","Anglocore",989,"2022-12-13"
"25","Anglo Gothic",NA,"2022-12-13"
"26","Angura Kei",NA,"2022-12-13"
"27","Animecore",132,"2022-12-13"
"28","Antique Grunge",NA,"2022-12-13"
"29","Anti-Fashion",41,"2022-12-13"
"30","Arcade",NA,"2022-12-13"
"31","Arcadecore",NA,"2022-12-13"
"32","Art Academia",NA,"2022-12-13"
"33","Arts and Crafts Movement",NA,"2022-12-13"
"34","Art Deco",NA,"2022-12-13"
"35","Art Hoe",NA,"2022-12-13"
"36","Art Nouveau",NA,"2022-12-13"
"37","Asian Baby Girl",NA,"2022-12-13"
"38","Athlete",237,"2022-12-13"
"39","Atompunk",NA,"2022-12-13"
"40","Auroracore",4,"2022-12-13"
"41","Autumn Academia",NA,"2022-12-13"
"42","Autumn",2,"2022-12-13"
"43","Avant Apocalypse",NA,"2022-12-13"
"44","Avant-garde",1564,"2022-12-13"
"45","Babycore",194,"2022-12-13"
"46","Babygirl",4598,"2022-12-13"
"47","Back-to-School",932,"2022-12-13"
"48","Baddie",5079,"2022-12-13"
"49","Ballet Academia",NA,"2022-12-13"
"50","Baltic Violence Tumblr",NA,"2022-12-13"
"51","Barbiecore",259,"2022-12-13"
"52","Bardcore",1,"2022-12-13"
"53","Baroque",271,"2022-12-13"
"54","Bastardcore",1,"2022-12-13"
"55","Bauhaus",9,"2022-12-13"
"56","BDSM",78,"2022-12-13"
"57","Beach Bunny",NA,"2022-12-13"
"58","Beach Day",NA,"2022-12-13"
"59","Beatnik",21,"2022-12-13"
"60","Biker",1958,"2022-12-13"
"61","Bimbocore",276,"2022-12-13"
"62","Biohazard",7,"2022-12-13"
"63","Biopunk",118,"2022-12-13"
"64","Bizarro Fiction",NA,"2022-12-13"
"65","Black-Holed Meme",NA,"2022-12-13"
"66","Bloomcore",101,"2022-12-13"
"67","Bodikon",3,"2022-12-13"
"68","Bohemian",7538,"2022-12-13"
"69","Bombacore",191,"2022-12-13"
"70","Bookstore Girl",NA,"2022-12-13"
"71","Bosozoku",1,"2022-12-13"
"72","Boujee",441,"2022-12-13"
"73","Breakcore",3,"2022-12-13"
"74","Britpop",66,"2022-12-13"
"75","Brocore",NA,"2022-12-13"
"76","Bronzepunk",1,"2022-12-13"
"77","Bunni Frog",NA,"2022-12-13"
"78","Bubble Bujo",NA,"2022-12-13"
"79","Bubble Goth",NA,"2022-12-13"
"80","Bubblegum Bitch",3,"2022-12-13"
"81","Bubblegum Witch",NA,"2022-12-13"
"82","Cabincore",162,"2022-12-13"
"83","Cagole",19,"2022-12-13"
"84","Camp",7,"2022-12-13"
"85","Campcore",14,"2022-12-13"
"86","Candycore",59,"2022-12-13"
"87","Cargopunk",3,"2022-12-13"
"88","Carnivalcore",NA,"2022-12-13"
"89","Cartelcore",1,"2022-12-13"
"90","Cartooncore",2,"2022-12-13"
"91","Casino",43,"2022-12-13"
"92","Cassette Futurism",NA,"2022-12-13"
"93","Celtic",50,"2022-12-13"
"94","Changelingcore",NA,"2022-12-13"
"95","Chaotic Academia",NA,"2022-12-13"
"96","Chav",1,"2022-12-13"
"97","Cheiron Crush",NA,"2022-12-13"
"98","Cherry Emoji Twitter",NA,"2022-12-13"
"99","Chic Modernist",NA,"2022-12-13"
"100","Cholo",4,"2022-12-13"
"101","Christcore",1,"2022-12-13"
"102","Christian Girl Autumn",NA,"2022-12-13"
"103","Christmas",3051,"2022-12-13"
"104","Chunyu",NA,"2022-12-13"
"105","City Pop",NA,"2022-12-13"
"106","Classic Academia",NA,"2022-12-13"
"107","Classic Lolita",NA,"2022-12-13"
"108","Classicism",212,"2022-12-13"
"109","Cleancore",318,"2022-12-13"
"110","Clockpunk",NA,"2022-12-13"
"111","Cloudcore",317,"2022-12-13"
"112","Clowncore",347,"2022-12-13"
"113","Club",NA,"2022-12-13"
"114","Club Kids",NA,"2022-12-13"
"115","Coastal Grandmother",248,"2022-12-13"
"116","Cutecore",148,"2022-12-13"
"117","Coffee House/Cafe",1,"2022-12-13"
"118","Coffinwood",NA,"2022-12-13"
"119","Colourful Black",NA,"2022-12-13"
"120","Comfy/Cozy",1306,"2022-12-13"
"121","Common White Girl",NA,"2022-12-13"
"122","Concore",6,"2022-12-13"
"123","Constructivism",3,"2022-12-13"
"124","Corporate",NA,"2022-12-13"
"125","Corporate Memphis",NA,"2022-12-13"
"126","Corporate Punk",NA,"2022-12-13"
"127","Cottagecore",23169,"2022-12-13"
"128","Cottagegore",18090,"2022-12-13"
"129","Coquette Academia",NA,"2022-12-13"
"130","Coquette",22,"2022-12-13"
"131","Country",1060,"2022-12-13"
"132","Cozy Childhood Hideaway",NA,"2022-12-13"
"133","C-Pop",38,"2022-12-13"
"134","Crackhead",104,"2022-12-13"
"135","Craftcore",22,"2022-12-13"
"136","Cripplepunk",NA,"2022-12-13"
"137","Crowcore",19,"2022-12-13"
"138","Crustpunk",50,"2022-12-13"
"139","Cryptid Academia",NA,"2022-12-13"
"140","Cryptidcore",7,"2022-12-13"
"141","Cubism",4,"2022-12-13"
"142","Cuddle Party",NA,"2022-12-13"
"143","Cultcore",NA,"2022-12-13"
"144","Cult Party Kei",NA,"2022-12-13"
"145","Cyberdelic",2,"2022-12-13"
"146","Cyber Fairy Grunge",NA,"2022-12-13"
"147","Cyberghetto",69,"2022-12-13"
"148","Cybergoth",500,"2022-12-13"
"149","Cybergrunge",305,"2022-12-13"
"150","CyberneticPunk",NA,"2022-12-13"
"151","Cyberparadism",NA,"2022-12-13"
"152","Cyberpop",2,"2022-12-13"
"153","Cyberprep",NA,"2022-12-13"
"154","Cyberpunk",603,"2022-12-13"
"155","Danish Pastel",NA,"2022-12-13"
"156","DarkErrorcore",NA,"2022-12-13"
"157","Dark Academia",NA,"2022-12-13"
"158","Dark Fantasy",NA,"2022-12-13"
"159","Dark Naturalism",NA,"2022-12-13"
"160","Dark Nautical",NA,"2022-12-13"
"161","Dark Nymphet",NA,"2022-12-13"
"162","Dark Paradise",NA,"2022-12-13"
"163","Darkcore",10,"2022-12-13"
"164","Darkest Academia",NA,"2022-12-13"
"165","Daydreampunk",1,"2022-12-13"
"166","Dazecore",2,"2022-12-13"
"167","De Stijl",NA,"2022-12-13"
"168","Deathcore",88,"2022-12-13"
"169","Deathrock",185,"2022-12-13"
