"","aesthetic","depop_results","date"
"1","'70s Disco",3,"2022-12-27"
"2","2-Tone",312,"2022-12-27"
"3","1950's Suburbia",NA,"2022-12-27"
"4","vampire gf",2,"2022-12-27"
"5","2014 Girly Tumblr",NA,"2022-12-27"
"6","2K Animecore",NA,"2022-12-27"
"7","Abstract Tech",NA,"2022-12-27"
"8","Acid Pixie",NA,"2022-12-27"
"9","Acidwave",3,"2022-12-27"
"10","Acubi",61,"2022-12-27"
"11","Adventure Pulp",NA,"2022-12-27"
"12","Adventurecore",41,"2022-12-27"
"13","Aetherpunk",NA,"2022-12-27"
"14","Afrofuturism",NA,"2022-12-27"
"15","Afro-Victorian",NA,"2022-12-27"
"16","After Hours",255,"2022-12-27"
"17","Agropeople",NA,"2022-12-27"
"18","Alien",525,"2022-12-27"
"19","Alternative",8742,"2022-12-27"
"20","Americana",10,"2022-12-27"
"21","Analog Horror",NA,"2022-12-27"
"22","American Pioneers",NA,"2022-12-27"
"23","American Revolution",NA,"2022-12-27"
"24","American Thanksgiving",NA,"2022-12-27"
"25","American Tourist Traps",NA,"2022-12-27"
"26","Ancient Egypt",22,"2022-12-27"
"27","Androgynous",347,"2022-12-27"
"28","Anemoiacore",NA,"2022-12-27"
"29","Angelcore",1222,"2022-12-27"
"30","Anglocore",1108,"2022-12-27"
"31","Anglo Gothic",NA,"2022-12-27"
"32","Angura Kei",NA,"2022-12-27"
"33","Animecore",NA,"2022-12-27"
"34","Antique Grunge",NA,"2022-12-27"
"35","Anti-Fashion",30,"2022-12-27"
"36","Arcade",NA,"2022-12-27"
"37","Arcadecore",NA,"2022-12-27"
"38","Art Academia",NA,"2022-12-27"
"39","Arts and Crafts Movement",NA,"2022-12-27"
"40","Art Deco",NA,"2022-12-27"
"41","Art Hoe",NA,"2022-12-27"
"42","Art Nouveau",NA,"2022-12-27"
"43","Asian Baby Girl",NA,"2022-12-27"
"44","Athlete",255,"2022-12-27"
"45","Atompunk",NA,"2022-12-27"
"46","Auroracore",4,"2022-12-27"
"47","Autumn Academia",NA,"2022-12-27"
"48","Autumn",2,"2022-12-27"
"49","Avant Apocalypse",NA,"2022-12-27"
"50","Avant-garde",1569,"2022-12-27"
"51","Babycore",188,"2022-12-27"
"52","Babygirl",4317,"2022-12-27"
"53","Back-to-School",918,"2022-12-27"
"54","Baddie",4771,"2022-12-27"
"55","Ballet Academia",NA,"2022-12-27"
"56","Baltic Violence Tumblr",NA,"2022-12-27"
"57","Barbiecore",237,"2022-12-27"
"58","Bardcore",1,"2022-12-27"
"59","Baroque",283,"2022-12-27"
"60","Bastardcore",1,"2022-12-27"
"61","Bauhaus",9,"2022-12-27"
"62","BDSM",69,"2022-12-27"
"63","Beach Bunny",NA,"2022-12-27"
"64","Beach Day",NA,"2022-12-27"
"65","Beatnik",22,"2022-12-27"
"66","Biker",1931,"2022-12-27"
"67","Bimbocore",190,"2022-12-27"
"68","Biohazard",7,"2022-12-27"
"69","Biopunk",113,"2022-12-27"
"70","Bizarro Fiction",NA,"2022-12-27"
"71","Black-Holed Meme",NA,"2022-12-27"
"72","Bloomcore",58,"2022-12-27"
"73","Bodikon",3,"2022-12-27"
"74","Bohemian",7441,"2022-12-27"
"75","Bombacore",108,"2022-12-27"
"76","Bookstore Girl",NA,"2022-12-27"
"77","Bosozoku",1,"2022-12-27"
"78","Boujee",348,"2022-12-27"
"79","Breakcore",3,"2022-12-27"
"80","Britpop",66,"2022-12-27"
"81","Brocore",NA,"2022-12-27"
"82","Bronzepunk",1,"2022-12-27"
"83","Bunni Frog",NA,"2022-12-27"
"84","Bubble Bujo",NA,"2022-12-27"
"85","Bubble Goth",NA,"2022-12-27"
"86","Bubblegum Bitch",3,"2022-12-27"
"87","Bubblegum Witch",NA,"2022-12-27"
"88","Cabincore",159,"2022-12-27"
"89","Cagole",20,"2022-12-27"
"90","Camp",5,"2022-12-27"
"91","Campcore",13,"2022-12-27"
"92","Candycore",62,"2022-12-27"
"93","Cargopunk",4,"2022-12-27"
"94","Carnivalcore",1,"2022-12-27"
"95","Cartelcore",NA,"2022-12-27"
"96","Cartooncore",2,"2022-12-27"
"97","Casino",41,"2022-12-27"
"98","Cassette Futurism",NA,"2022-12-27"
"99","Celtic",181,"2022-12-27"
"100","Changelingcore",NA,"2022-12-27"
"101","Chaotic Academia",NA,"2022-12-27"
"102","Chav",1,"2022-12-27"
"103","Cheiron Crush",NA,"2022-12-27"
"104","Cherry Emoji Twitter",NA,"2022-12-27"
"105","Chic Modernist",NA,"2022-12-27"
"106","Cholo",6,"2022-12-27"
"107","Christcore",1,"2022-12-27"
"108","Christian Girl Autumn",NA,"2022-12-27"
"109","Christmas",3064,"2022-12-27"
"110","Chunyu",NA,"2022-12-27"
"111","City Pop",NA,"2022-12-27"
"112","Classic Academia",NA,"2022-12-27"
"113","Classic Lolita",NA,"2022-12-27"
"114","Classicism",208,"2022-12-27"
"115","Cleancore",288,"2022-12-27"
"116","Clockpunk",NA,"2022-12-27"
"117","Cloudcore",285,"2022-12-27"
"118","Clowncore",335,"2022-12-27"
"119","Club",NA,"2022-12-27"
"120","Club Kids",NA,"2022-12-27"
"121","Coastal Grandmother",252,"2022-12-27"
"122","Cutecore",142,"2022-12-27"
"123","Coffee House/Cafe",1,"2022-12-27"
"124","Coffinwood",NA,"2022-12-27"
"125","Colourful Black",NA,"2022-12-27"
"126","Comfy/Cozy",1156,"2022-12-27"
"127","Common White Girl",NA,"2022-12-27"
"128","Concore",6,"2022-12-27"
"129","Constructivism",3,"2022-12-27"
"130","Corporate",NA,"2022-12-27"
"131","Corporate Memphis",NA,"2022-12-27"
"132","Corporate Punk",NA,"2022-12-27"
"133","Cottagecore",23153,"2022-12-27"
"134","Cottagegore",17890,"2022-12-27"
"135","Coquette Academia",NA,"2022-12-27"
"136","Coquette",25,"2022-12-27"
"137","Country",911,"2022-12-27"
"138","Cozy Childhood Hideaway",NA,"2022-12-27"
"139","C-Pop",41,"2022-12-27"
"140","Crackhead",93,"2022-12-27"
"141","Craftcore",16,"2022-12-27"
"142","Cripplepunk",NA,"2022-12-27"
"143","Crowcore",17,"2022-12-27"
"144","Crustpunk",16,"2022-12-27"
"145","Cryptid Academia",NA,"2022-12-27"
"146","Cryptidcore",7,"2022-12-27"
"147","Cubism",4,"2022-12-27"
"148","Cuddle Party",NA,"2022-12-27"
"149","Cultcore",NA,"2022-12-27"
"150","Cult Party Kei",NA,"2022-12-27"
"151","Cyberdelic",2,"2022-12-27"
"152","Cyber Fairy Grunge",NA,"2022-12-27"
"153","Cyberghetto",69,"2022-12-27"
"154","Cybergoth",509,"2022-12-27"
"155","Cybergrunge",298,"2022-12-27"
"156","CyberneticPunk",NA,"2022-12-27"
"157","Cyberparadism",NA,"2022-12-27"
"158","Cyberpop",2,"2022-12-27"
"159","Cyberprep",NA,"2022-12-27"
