"","aesthetic","etsy_results","date"
"1","1950s Suburbia",NA,"2023-04-19"
"2","80s Heartthrob",NA,"2023-04-19"
"3","2-Tone",9,"2023-04-19"
"4","2000s Autumn",2,"2023-04-19"
"5","2014-era tumblr",NA,"2023-04-19"
"6","2014 Girly Tumblr",NA,"2023-04-19"
"7","2020 Alt",144,"2023-04-19"
"8","2K Animecore",8,"2023-04-19"
"9","2K1",NA,"2023-04-19"
"10","2K7",NA,"2023-04-19"
"11","70s Disco",24,"2023-04-19"
"12","80s Ballroom",NA,"2023-04-19"
"13","Abstract Tech",1162,"2023-04-19"
"14","Acid Pixie",NA,"2023-04-19"
"15","Acidwave",NA,"2023-04-19"
"16","Acubi",5,"2023-04-19"
"17","Adventurecore",14,"2023-04-19"
"18","Adventure Pulp",NA,"2023-04-19"
"19","Aetherpunk",NA,"2023-04-19"
"20","Afrofuturism",2,"2023-04-19"
"21","Afro-Victorian",NA,"2023-04-19"
"22","After Hours",108,"2023-04-19"
"23","Agropeople",NA,"2023-04-19"
"24","Ah Beng",NA,"2023-04-19"
"25","Alien",739,"2023-04-19"
"26","Alternative",1555,"2023-04-19"
"27","Americana",167,"2023-04-19"
"28","American Pioneers",NA,"2023-04-19"
"29","American Revolution",3,"2023-04-19"
"30","American Thanksgiving",72,"2023-04-19"
"31","American Tourist Traps",NA,"2023-04-19"
"32","Analog Horror",NA,"2023-04-19"
"33","Ancient Egypt",231,"2023-04-19"
"34","Androgynous",24,"2023-04-19"
"35","Angelcore",145,"2023-04-19"
"36","Anglocore",NA,"2023-04-19"
"37","Anglo Gothic",NA,"2023-04-19"
"38","Angura",NA,"2023-04-19"
"39","Animecore",17,"2023-04-19"
"40","Anoncore",NA,"2023-04-19"
"41","Anti-Fashion",NA,"2023-04-19"
"42","Antique Grunge",45,"2023-04-19"
"43","Arcade",307,"2023-04-19"
"44","Arcadecore",NA,"2023-04-19"
"45","Art Academia",9359,"2023-04-19"
"46","Art Deco",27589,"2023-04-19"
"47","Art Hoe",78,"2023-04-19"
"48","Art Nouveau",3617,"2023-04-19"
"49","Artificial Nature",10,"2023-04-19"
"50","Arts and Crafts Movement",70,"2023-04-19"
"51","Asian Baby Girl",8,"2023-04-19"
"52","Athlete",90,"2023-04-19"
"53","Atompunk",3,"2023-04-19"
"54","Auroracore",NA,"2023-04-19"
"55","Australiana",5,"2023-04-19"
"56","Australian Outback",5,"2023-04-19"
"57","Autumn",5436,"2023-04-19"
"58","Autumn Academia",305,"2023-04-19"
"59","Avant Apocalypse",NA,"2023-04-19"
"60","Avant-garde",126,"2023-04-19"
"61","Babycore",5,"2023-04-19"
"62","Babygirl",21,"2023-04-19"
"63","Back-to-School",12,"2023-04-19"
"64","Baddie",485,"2023-04-19"
"65","Ballet Academia",12,"2023-04-19"
"66","Balletcore",59,"2023-04-19"
"67","Baltic Violence Tumblr",NA,"2023-04-19"
"68","Barbiecore",112,"2023-04-19"
"69","Bardcore",NA,"2023-04-19"
"70","Baroque",715,"2023-04-19"
"71","Bastardcore",NA,"2023-04-19"
"72","Bauhaus",1777,"2023-04-19"
"73","BDSM",157,"2023-04-19"
"74","Beach Bunny",13,"2023-04-19"
"75","Beach Day",1335,"2023-04-19"
"76","Beatnik",1,"2023-04-19"
"77","Biker",266,"2023-04-19"
"78","Bimbocore",8,"2023-04-19"
"79","Biopunk",NA,"2023-04-19"
"80","Bizarro Fiction",NA,"2023-04-19"
"81","Blokecore",NA,"2023-04-19"
"82","Bloomcore",51,"2023-04-19"
"83","Blue Night",1299,"2023-04-19"
"84","Bodikon",NA,"2023-04-19"
"85","Bohemian",39691,"2023-04-19"
"86","Bombacore",NA,"2023-04-19"
"87","Bookstore Girl",12,"2023-04-19"
"88","Bosozoku",4,"2023-04-19"
"89","Boujee",1036,"2023-04-19"
"90","Breakcore",1,"2023-04-19"
"91","Britpop",49,"2023-04-19"
"92","Bro",106,"2023-04-19"
"93","Bronzepunk",NA,"2023-04-19"
"94","Bubble Bujo",9,"2023-04-19"
"95","Bubble Goth",24,"2023-04-19"
"96","Bubblegum Bitch",3,"2023-04-19"
"97","Bubblegum Witch",9,"2023-04-19"
"98","Busukawaii",NA,"2023-04-19"
"99","Cabincore",131,"2023-04-19"
"100","Cagole",NA,"2023-04-19"
