"","aesthetic","etsy_results","date"
"1","Random Article",2,"2024-07-01"
"2","By Category",NA,"2024-07-01"
"3","Index of Nation-Based Aesthetics",9,"2024-07-01"
"4","Index of Music-Based Aesthetics",22,"2024-07-01"
"5","Index of Nature-Based Aesthetics",2,"2024-07-01"
"6","List of Deleted Pages and Why",21,"2024-07-01"
"7","Pages We Need",8,"2024-07-01"
"8","2 Tone",669,"2024-07-01"
"9","2000s Virtual Singer",17,"2024-07-01"
"10","2010s Internet",5,"2024-07-01"
"11","2014 Girly",4,"2024-07-01"
"12","2014 Tumblr",9,"2024-07-01"
"13","2020s E-Kid",3,"2024-07-01"
"14","2020s Gamer",6,"2024-07-01"
"15","2K1",12,"2024-07-01"
"16","2K5",12,"2024-07-01"
"17","2K7",11,"2024-07-01"
"18","50s Suburbia",6,"2024-07-01"
"19","7 HD",14,"2024-07-01"
"20","8-Bit",457,"2024-07-01"
"21","80 Thousand",42,"2024-07-01"
"22","808 Volt Mix",39,"2024-07-01"
"23","80s Heartthrob",58,"2024-07-01"
"24","90s Cool",52,"2024-07-01"
"25","Abstract Tech",1038,"2024-07-01"
"26","Acid Design",42,"2024-07-01"
"27","Acid Pixie",35,"2024-07-01"
"28","Acidwave",49,"2024-07-01"
"29","Adventurecore",41,"2024-07-01"
"30","Adventure Pulp",2,"2024-07-01"
"31","Aeropittura",10,"2024-07-01"
"32","Aestheticism",601020,"2024-07-01"
"33","Aetherpunk",6,"2024-07-01"
"34","Afrofuturism",33,"2024-07-01"
"35","Afropunk",2,"2024-07-01"
"36","Afro-Victorian",1,"2024-07-01"
"37","After Hours",85,"2024-07-01"
"38","Agropeople",10,"2024-07-01"
"39","Ah Beng",3,"2024-07-01"
"40","Alien",942,"2024-07-01"
"41","Alternative",1962,"2024-07-01"
"42","Amateur Photography",9,"2024-07-01"
"43","Americana",646,"2024-07-01"
"44","American Gothic",96,"2024-07-01"
"45","American Kitsch",22,"2024-07-01"
"46","American Pioneers",5,"2024-07-01"
"47","American Revolution",23,"2024-07-01"
"48","American Thanksgiving",36,"2024-07-01"
"49","American Tourist Traps",5,"2024-07-01"
"50","Analog Horror",19,"2024-07-01"
"51","Ancient Egypt",1061,"2024-07-01"
"52","Ancient Y2K",9,"2024-07-01"
"53","Androgynous",35,"2024-07-01"
"54","Angelcore",311,"2024-07-01"
"55","Anglocore",2,"2024-07-01"
"56","Anglo Gothic",2,"2024-07-01"
"57","Angura",3,"2024-07-01"
"58","Animecore",43,"2024-07-01"
"59","Anime New Moon",34,"2024-07-01"
"60","Anti-Fashion",24,"2024-07-01"
"61","Antique Grunge",83,"2024-07-01"
"62","‎Appalachian Gothic",16,"2024-07-01"
"63","Arabfunny",2,"2024-07-01"
"64","Arabian Nights",18,"2024-07-01"
"65","Arcadecore",16,"2024-07-01"
"66","Aristocrat",44,"2024-07-01"
"67","Art Academia",23757,"2024-07-01"
"68","Artcore",16,"2024-07-01"
"69","Art Deco",32274,"2024-07-01"
"70","Art Hoe",100,"2024-07-01"
"71","Artificial Nature",540,"2024-07-01"
"72","Art in the Chapels",84,"2024-07-01"
"73","Art Nouveau",6411,"2024-07-01"
"74","Arts and Crafts Movement",88,"2024-07-01"
"75","Asian Baby Girl",324,"2024-07-01"
"76","Athlete",171,"2024-07-01"
"77","Atompunk",13,"2024-07-01"
"78","Auroracore",5,"2024-07-01"
"79","Australiana",11,"2024-07-01"
"80","Australian Outback",18,"2024-07-01"
"81","Autumn",10663,"2024-07-01"
"82","Autumn Academia",845,"2024-07-01"
"83","Avant Apocalypse",9,"2024-07-01"
"84","Avant-garde",223,"2024-07-01"
"85","Babycore",12,"2024-07-01"
"86","Babygirl",43,"2024-07-01"
"87","Back-to-School",32,"2024-07-01"
"88","Baddie",566,"2024-07-01"
"89","Bakala",NA,"2024-07-01"
"90","Balkan Violence Tumblr",3,"2024-07-01"
"91","Ballet Academia",279,"2024-07-01"
"92","Balletcore",2202,"2024-07-01"
"93","Ballroom culture",259,"2024-07-01"
"94","Bankara",4,"2024-07-01"
"95","Barbiecore",440,"2024-07-01"
"96","Bardcore",21,"2024-07-01"
"97","Baroque",1972,"2024-07-01"
"98","Basic Girl",392,"2024-07-01"
"99","Basque Radical Rock",8,"2024-07-01"
"100","Bastardcore",13,"2024-07-01"
