"","aesthetic","depop_results","date"
"1","1950s Suburbia",NA,"2023-04-03"
"2","2-Tone",NA,"2023-04-03"
"3","2000s Autumn",NA,"2023-04-03"
"4","2014-era tumblr",NA,"2023-04-03"
"5","2014 Girly Tumblr",NA,"2023-04-03"
"6","2020 Alt",NA,"2023-04-03"
"7","2K Animecore",NA,"2023-04-03"
"8","2K1",NA,"2023-04-03"
"9","2K7",NA,"2023-04-03"
"10","80s Ballroom",NA,"2023-04-03"
"11","Abstract Tech",NA,"2023-04-03"
"12","Acid Pixie",NA,"2023-04-03"
"13","Acidwave",NA,"2023-04-03"
"14","Acubi",NA,"2023-04-03"
"15","Adventurecore",NA,"2023-04-03"
"16","Adventure Pulp",NA,"2023-04-03"
"17","Aetherpunk",NA,"2023-04-03"
"18","Afrofuturism",NA,"2023-04-03"
"19","Afro-Victorian",NA,"2023-04-03"
"20","After Hours",NA,"2023-04-03"
"21","Agropeople",NA,"2023-04-03"
"22","Ah Beng",NA,"2023-04-03"
"23","Alien",NA,"2023-04-03"
"24","Alternative",NA,"2023-04-03"
"25","Americana",NA,"2023-04-03"
"26","American Pioneers",NA,"2023-04-03"
"27","American Revolution",NA,"2023-04-03"
"28","American Thanksgiving",NA,"2023-04-03"
"29","American Tourist Traps",NA,"2023-04-03"
"30","Analog Horror",NA,"2023-04-03"
"31","Ancient Egypt",NA,"2023-04-03"
"32","Androgynous",NA,"2023-04-03"
"33","Angelcore",NA,"2023-04-03"
"34","Anglocore",NA,"2023-04-03"
"35","Anglo Gothic",NA,"2023-04-03"
"36","Angura",NA,"2023-04-03"
"37","Animecore",NA,"2023-04-03"
"38","Anti-Fashion",NA,"2023-04-03"
"39","Antique Grunge",NA,"2023-04-03"
"40","Arcade",NA,"2023-04-03"
"41","Arcadecore",NA,"2023-04-03"
"42","Art Academia",NA,"2023-04-03"
"43","Art Deco",NA,"2023-04-03"
"44","Art Hoe",NA,"2023-04-03"
"45","Art Nouveau",NA,"2023-04-03"
"46","Arts and Crafts Movement",NA,"2023-04-03"
"47","Asian Baby Girl",NA,"2023-04-03"
"48","Athlete",NA,"2023-04-03"
"49","Atompunk",NA,"2023-04-03"
"50","Auroracore",NA,"2023-04-03"
"51","Australiana",NA,"2023-04-03"
"52","Australian Outback",NA,"2023-04-03"
"53","Autumn",NA,"2023-04-03"
"54","Autumn Academia",NA,"2023-04-03"
"55","Avant Apocalypse",NA,"2023-04-03"
"56","Avant-garde",NA,"2023-04-03"
"57","Babycore",NA,"2023-04-03"
"58","Babygirl",NA,"2023-04-03"
"59","Back-to-School",NA,"2023-04-03"
"60","Baddie",NA,"2023-04-03"
"61","Ballet Academia",NA,"2023-04-03"
"62","Balletcore",NA,"2023-04-03"
"63","Baltic Violence Tumblr",NA,"2023-04-03"
"64","Barbiecore",NA,"2023-04-03"
"65","Bardcore",NA,"2023-04-03"
"66","Baroque",NA,"2023-04-03"
"67","Bastardcore",NA,"2023-04-03"
"68","Bauhaus",NA,"2023-04-03"
"69","BDSM",NA,"2023-04-03"
"70","Beach Bunny",NA,"2023-04-03"
"71","Beach Day",NA,"2023-04-03"
"72","Beatnik",NA,"2023-04-03"
"73","Biker",NA,"2023-04-03"
"74","Bimbocore",NA,"2023-04-03"
"75","Biopunk",NA,"2023-04-03"
"76","Bizarro Fiction",NA,"2023-04-03"
"77","Black-Holed Meme",NA,"2023-04-03"
"78","Bloomcore",NA,"2023-04-03"
"79","Bodikon",NA,"2023-04-03"
"80","Bohemian",NA,"2023-04-03"
"81","Bombacore",NA,"2023-04-03"
"82","Bookstore Girl",NA,"2023-04-03"
"83","Bosozoku",NA,"2023-04-03"
"84","Boujee",NA,"2023-04-03"
"85","Breakcore",NA,"2023-04-03"
"86","Britpop",NA,"2023-04-03"
"87","Bro",NA,"2023-04-03"
"88","Bronzepunk",NA,"2023-04-03"
"89","Bubble Bujo",NA,"2023-04-03"
"90","Bubble Goth",NA,"2023-04-03"
"91","Bubblegum Bitch",NA,"2023-04-03"
"92","Bubblegum Witch",NA,"2023-04-03"
"93","Cabincore",NA,"2023-04-03"
"94","Cagole",NA,"2023-04-03"
"95","Camp",NA,"2023-04-03"
"96","Campcore",NA,"2023-04-03"
"97","Cargopunk",NA,"2023-04-03"
"98","Carnivalcore",NA,"2023-04-03"
"99","Cartelcore",NA,"2023-04-03"
"100","Cartooncore",NA,"2023-04-03"
"101","Casino",NA,"2023-04-03"
"102","Cassette Futurism",NA,"2023-04-03"
"103","Celtic",NA,"2023-04-03"
"104","Changelingcore",NA,"2023-04-03"
"105","Chaotic Academia",NA,"2023-04-03"
"106","Chav",NA,"2023-04-03"
"107","Cheiron Crush",NA,"2023-04-03"
"108","Cherry Emoji Twitter",NA,"2023-04-03"
"109","Chic Modernist",NA,"2023-04-03"
"110","Cholo",NA,"2023-04-03"
"111","Christcore",NA,"2023-04-03"
"112","Christian Girl Autumn",NA,"2023-04-03"
"113","Christmas",NA,"2023-04-03"
"114","Chunyu",NA,"2023-04-03"
"115","City Pop",NA,"2023-04-03"
"116","Classic Academia",NA,"2023-04-03"
"117","Classicism",NA,"2023-04-03"
"118","Classic Lolita",NA,"2023-04-03"
"119","Cleancore",NA,"2023-04-03"
"120","Clockpunk",NA,"2023-04-03"
"121","Clowncore",NA,"2023-04-03"
"122","Club",NA,"2023-04-03"
"123","Club Kids",NA,"2023-04-03"
"124","Coastal Grandmother",NA,"2023-04-03"
"125","Coffee House/Cafe",NA,"2023-04-03"
"126","Coffinwood",NA,"2023-04-03"
"127","Comfy/Cozy",NA,"2023-04-03"
"128","Common White Girl",NA,"2023-04-03"
"129","Concore",NA,"2023-04-03"
"130","Constructivism",NA,"2023-04-03"
"131","Corporate",NA,"2023-04-03"
"132","Corporate Memphis",NA,"2023-04-03"
"133","Corporate Punk",NA,"2023-04-03"
"134","Cottagecore",NA,"2023-04-03"
"135","Cottagegore",NA,"2023-04-03"
"136","Coquette",NA,"2023-04-03"
"137","Coquette Academia",NA,"2023-04-03"
"138","Country",NA,"2023-04-03"
"139","Cozy Childhood Hideaway",NA,"2023-04-03"
"140","C-Pop",NA,"2023-04-03"
"141","Crackhead",NA,"2023-04-03"
"142","Craftcore",NA,"2023-04-03"
"143","Cripplepunk",NA,"2023-04-03"
"144","Crowcore",NA,"2023-04-03"
"145","Crustpunk",NA,"2023-04-03"
"146","Cryptid Academia",NA,"2023-04-03"
"147","Cryptidcore",NA,"2023-04-03"
"148","Cubism",NA,"2023-04-03"
"149","Cuddle Party",NA,"2023-04-03"
"150","Cultcore",NA,"2023-04-03"
"151","Cult Party Kei",NA,"2023-04-03"
"152","Cutecore",NA,"2023-04-03"
"153","Cyberdelic",NA,"2023-04-03"
"154","Cyber Fairy Grunge",NA,"2023-04-03"
"155","Cyberghetto",NA,"2023-04-03"
"156","Cybergoth",NA,"2023-04-03"
"157","Cybergrunge",NA,"2023-04-03"
"158","CyberneticPunk",NA,"2023-04-03"
"159","Cyberparadism",NA,"2023-04-03"
"160","Cyberpop",NA,"2023-04-03"
"161","Cyberprep",NA,"2023-04-03"
"162","Cyberpunk",NA,"2023-04-03"
"163","Cyber Stylin’",NA,"2023-04-03"
"164","Danish Pastel",NA,"2023-04-03"
"165","Dark Academia",NA,"2023-04-03"
"166","Darkcore",NA,"2023-04-03"
"167","DarkErrorcore",NA,"2023-04-03"
"168","Darkest Academia",NA,"2023-04-03"
"169","Dark Fantasy",NA,"2023-04-03"
"170","Dark Naturalism",NA,"2023-04-03"
"171","Dark Nautical",NA,"2023-04-03"
"172","Dark Nymphet",NA,"2023-04-03"
"173","Dark Paradise",NA,"2023-04-03"
"174","Daydreampunk",NA,"2023-04-03"
"175","Dazecore",NA,"2023-04-03"
"176","Deathcore",NA,"2023-04-03"
"177","Deathrock",NA,"2023-04-03"
"178","Decopunk",NA,"2023-04-03"
"179","Decora",NA,"2023-04-03"
"180","Delicate Sweet",NA,"2023-04-03"
"181","Desertwave",NA,"2023-04-03"
"182","Desi Romantic Academia",NA,"2023-04-03"
"183","De Stijl",NA,"2023-04-03"
"184","Dethereal",NA,"2023-04-03"
"185","Devilcore",NA,"2023-04-03"
"186","Dieselpunk",NA,"2023-04-03"
"187","Diner",NA,"2023-04-03"
"188","Dionysism",NA,"2023-04-03"
"189","Disco",NA,"2023-04-03"
"190","Dollar store vernacular",NA,"2023-04-03"
"191","Dollette",NA,"2023-04-03"
"192","Dolly Kei",NA,"2023-04-03"
"193","Doodlecore",NA,"2023-04-03"
"194","Downtown Girl",NA,"2023-04-03"
"195","Dracopunk",NA,"2023-04-03"
"196","Dragoncore",NA,"2023-04-03"
"197","Drain",NA,"2023-04-03"
"198","Dreamcore",NA,"2023-04-03"
"199","Dreamy",NA,"2023-04-03"
"200","Drugcore",NA,"2023-04-03"
"201","Dual Kawaii",NA,"2023-04-03"
"202","Dullcore",NA,"2023-04-03"
"203","Dungeon Synth",NA,"2023-04-03"
"204","Earthcore",NA,"2023-04-03"
"205","E-Boy",NA,"2023-04-03"
"206","E-Girl",NA,"2023-04-03"
"207","ElectroPop 08",NA,"2023-04-03"
"208","Electro Swing",NA,"2023-04-03"
"209","Elizabethan England",NA,"2023-04-03"
"210","Emo",NA,"2023-04-03"
"211","English Major",NA,"2023-04-03"
"212","Equestrian",NA,"2023-04-03"
"213","Erokawa",NA,"2023-04-03"
"214","Eshay",NA,"2023-04-03"
"215","Ethereal",NA,"2023-04-03"
"216","Europunk",NA,"2023-04-03"
"217","Expressionism",NA,"2023-04-03"
"218","Fairy Academia",NA,"2023-04-03"
"219","Fairycore",NA,"2023-04-03"
"220","Fairy Grunge",NA,"2023-04-03"
"221","Fairy Kei",NA,"2023-04-03"
"222","Fairy Tale",NA,"2023-04-03"
"223","Fanfare",NA,"2023-04-03"
"224","Fantasy",NA,"2023-04-03"
"225","Fantasy Astronomy",NA,"2023-04-03"
"226","FantasY2K",NA,"2023-04-03"
"227","Farmers Daughter",NA,"2023-04-03"
"228","Fashwave",NA,"2023-04-03"
"229","Fauvism",NA,"2023-04-03"
"230","Femboy",NA,"2023-04-03"
"231","Femcel Weeaboo",NA,"2023-04-03"
"232","Femme Fatale",NA,"2023-04-03"
"233","Feralcore",NA,"2023-04-03"
"234","Film Noir",NA,"2023-04-03"
"235","Flapper",NA,"2023-04-03"
"236","Flat Design",NA,"2023-04-03"
"237","Folk Punk",NA,"2023-04-03"
"238","Foodie",NA,"2023-04-03"
