"","aesthetic","depop_results","date"
"1","Abstract Tech",NA,"2022-12-15"
"2","Acid Pixie",NA,"2022-12-15"
"3","Acidwave",3,"2022-12-15"
"4","Acubi",60,"2022-12-15"
"5","Adventure Pulp",NA,"2022-12-15"
"6","Adventurecore",25,"2022-12-15"
"7","Aetherpunk",NA,"2022-12-15"
"8","Afrofuturism",NA,"2022-12-15"
"9","Afro-Victorian",NA,"2022-12-15"
"10","After Hours",264,"2022-12-15"
"11","Agropeople",NA,"2022-12-15"
"12","Alien",514,"2022-12-15"
"13","Alternative",9489,"2022-12-15"
"14","Americana",10,"2022-12-15"
"15","Analog Horror",NA,"2022-12-15"
"16","American Pioneers",NA,"2022-12-15"
"17","American Revolution",NA,"2022-12-15"
"18","American Thanksgiving",NA,"2022-12-15"
"19","American Tourist Traps",NA,"2022-12-15"
"20","Ancient Egypt",22,"2022-12-15"
"21","Androgynous",215,"2022-12-15"
"22","Anemoiacore",NA,"2022-12-15"
"23","Angelcore",1114,"2022-12-15"
"24","Anglocore",997,"2022-12-15"
"25","Anglo Gothic",NA,"2022-12-15"
"26","Angura Kei",NA,"2022-12-15"
"27","Animecore",146,"2022-12-15"
"28","Antique Grunge",NA,"2022-12-15"
"29","Anti-Fashion",42,"2022-12-15"
"30","Arcade",NA,"2022-12-15"
"31","Arcadecore",NA,"2022-12-15"
"32","Art Academia",NA,"2022-12-15"
"33","Arts and Crafts Movement",NA,"2022-12-15"
"34","Art Deco",NA,"2022-12-15"
"35","Art Hoe",NA,"2022-12-15"
"36","Art Nouveau",NA,"2022-12-15"
"37","Asian Baby Girl",NA,"2022-12-15"
"38","Athlete",241,"2022-12-15"
"39","Atompunk",NA,"2022-12-15"
"40","Auroracore",4,"2022-12-15"
"41","Autumn Academia",NA,"2022-12-15"
"42","Autumn",2,"2022-12-15"
"43","Avant Apocalypse",NA,"2022-12-15"
"44","Avant-garde",1559,"2022-12-15"
"45","Babycore",194,"2022-12-15"
"46","Babygirl",4522,"2022-12-15"
"47","Back-to-School",926,"2022-12-15"
"48","Baddie",5032,"2022-12-15"
"49","Ballet Academia",NA,"2022-12-15"
"50","Baltic Violence Tumblr",NA,"2022-12-15"
"51","Barbiecore",259,"2022-12-15"
"52","Bardcore",1,"2022-12-15"
"53","Baroque",278,"2022-12-15"
"54","Bastardcore",1,"2022-12-15"
"55","Bauhaus",9,"2022-12-15"
"56","BDSM",77,"2022-12-15"
"57","Beach Bunny",NA,"2022-12-15"
"58","Beach Day",NA,"2022-12-15"
"59","Beatnik",21,"2022-12-15"
"60","Biker",1967,"2022-12-15"
"61","Bimbocore",226,"2022-12-15"
"62","Biohazard",7,"2022-12-15"
"63","Biopunk",118,"2022-12-15"
"64","Bizarro Fiction",NA,"2022-12-15"
"65","Black-Holed Meme",NA,"2022-12-15"
"66","Bloomcore",101,"2022-12-15"
"67","Bodikon",3,"2022-12-15"
"68","Bohemian",7553,"2022-12-15"
"69","Bombacore",141,"2022-12-15"
"70","Bookstore Girl",NA,"2022-12-15"
"71","Bosozoku",1,"2022-12-15"
"72","Boujee",392,"2022-12-15"
"73","Breakcore",3,"2022-12-15"
"74","Britpop",66,"2022-12-15"
"75","Brocore",NA,"2022-12-15"
"76","Bronzepunk",1,"2022-12-15"
"77","Bunni Frog",NA,"2022-12-15"
"78","Bubble Bujo",NA,"2022-12-15"
"79","Bubble Goth",NA,"2022-12-15"
"80","Bubblegum Bitch",3,"2022-12-15"
"81","Bubblegum Witch",NA,"2022-12-15"
"82","Cabincore",164,"2022-12-15"
"83","Cagole",19,"2022-12-15"
"84","Camp",7,"2022-12-15"
"85","Campcore",14,"2022-12-15"
"86","Candycore",61,"2022-12-15"
"87","Cargopunk",4,"2022-12-15"
"88","Carnivalcore",NA,"2022-12-15"
"89","Cartelcore",1,"2022-12-15"
"90","Cartooncore",2,"2022-12-15"
"91","Casino",43,"2022-12-15"
"92","Cassette Futurism",NA,"2022-12-15"
"93","Celtic",50,"2022-12-15"
"94","Changelingcore",NA,"2022-12-15"
"95","Chaotic Academia",NA,"2022-12-15"
"96","Chav",1,"2022-12-15"
"97","Cheiron Crush",NA,"2022-12-15"
"98","Cherry Emoji Twitter",NA,"2022-12-15"
"99","Chic Modernist",NA,"2022-12-15"
"100","Cholo",6,"2022-12-15"
"101","Christcore",1,"2022-12-15"
"102","Christian Girl Autumn",NA,"2022-12-15"
"103","Christmas",3036,"2022-12-15"
"104","Chunyu",NA,"2022-12-15"
"105","City Pop",NA,"2022-12-15"
"106","Classic Academia",NA,"2022-12-15"
"107","Classic Lolita",NA,"2022-12-15"
"108","Classicism",213,"2022-12-15"
"109","Cleancore",317,"2022-12-15"
"110","Clockpunk",NA,"2022-12-15"
"111","Cloudcore",316,"2022-12-15"
"112","Clowncore",345,"2022-12-15"
"113","Club",NA,"2022-12-15"
"114","Club Kids",NA,"2022-12-15"
"115","Coastal Grandmother",246,"2022-12-15"
"116","Cutecore",148,"2022-12-15"
"117","Coffee House/Cafe",1,"2022-12-15"
"118","Coffinwood",NA,"2022-12-15"
