"","aesthetic","depop_results","date"
"1","1950s Suburbia",NA,"2023-05-05"
"2","80s Heartthrob",NA,"2023-05-05"
"3","2-Tone",NA,"2023-05-05"
"4","2000s Autumn",NA,"2023-05-05"
"5","2010s Internet",NA,"2023-05-05"
"6","2014-era tumblr",NA,"2023-05-05"
"7","2014 Girly Tumblr",NA,"2023-05-05"
"8","2020 Alt",NA,"2023-05-05"
"9","2K Animecore",NA,"2023-05-05"
"10","2K1",NA,"2023-05-05"
"11","2K7",NA,"2023-05-05"
"12","80s Ballroom",NA,"2023-05-05"
"13","Abstract Tech",NA,"2023-05-05"
"14","Acid Pixie",NA,"2023-05-05"
"15","Acidwave",NA,"2023-05-05"
"16","Acubi",NA,"2023-05-05"
"17","Adventurecore",NA,"2023-05-05"
"18","Adventure Pulp",NA,"2023-05-05"
"19","Aetherpunk",NA,"2023-05-05"
"20","Afrofuturism",NA,"2023-05-05"
"21","Afro-Victorian",NA,"2023-05-05"
"22","After Hours",NA,"2023-05-05"
"23","Agropeople",NA,"2023-05-05"
"24","Ah Beng",NA,"2023-05-05"
"25","Alien",NA,"2023-05-05"
"26","Alternative",NA,"2023-05-05"
"27","Americana",NA,"2023-05-05"
"28","American Pioneers",NA,"2023-05-05"
"29","American Revolution",NA,"2023-05-05"
"30","American Thanksgiving",NA,"2023-05-05"
"31","American Tourist Traps",NA,"2023-05-05"
"32","Analog Horror",NA,"2023-05-05"
"33","Ancient Egypt",NA,"2023-05-05"
"34","Androgynous",NA,"2023-05-05"
"35","Angelcore",NA,"2023-05-05"
"36","Anglocore",NA,"2023-05-05"
"37","Anglo Gothic",NA,"2023-05-05"
"38","Angura",NA,"2023-05-05"
"39","Animecore",NA,"2023-05-05"
"40","Anoncore",NA,"2023-05-05"
"41","Anti-Fashion",NA,"2023-05-05"
"42","Antique Grunge",NA,"2023-05-05"
"43","Arcade",NA,"2023-05-05"
"44","Arcadecore",NA,"2023-05-05"
"45","Art Academia",NA,"2023-05-05"
"46","Artcore",NA,"2023-05-05"
"47","Art Deco",NA,"2023-05-05"
"48","Art Hoe",NA,"2023-05-05"
"49","Art Nouveau",NA,"2023-05-05"
"50","Artificial Nature",NA,"2023-05-05"
"51","Arts and Crafts Movement",NA,"2023-05-05"
"52","Asian Baby Girl",NA,"2023-05-05"
"53","Athlete",NA,"2023-05-05"
"54","Atompunk",NA,"2023-05-05"
"55","Auroracore",NA,"2023-05-05"
"56","Australiana",NA,"2023-05-05"
"57","Australian Outback",NA,"2023-05-05"
"58","Autumn",NA,"2023-05-05"
"59","Autumn Academia",NA,"2023-05-05"
"60","Avant Apocalypse",NA,"2023-05-05"
"61","Avant-garde",NA,"2023-05-05"
"62","Babycore",NA,"2023-05-05"
"63","Babygirl",NA,"2023-05-05"
"64","Back-to-School",NA,"2023-05-05"
"65","Baddie",NA,"2023-05-05"
"66","Ballet Academia",NA,"2023-05-05"
"67","Balletcore",NA,"2023-05-05"
"68","Baltic Violence Tumblr",NA,"2023-05-05"
"69","Barbiecore",NA,"2023-05-05"
"70","Bardcore",NA,"2023-05-05"
"71","Baroque",NA,"2023-05-05"
"72","Bastardcore",NA,"2023-05-05"
"73","Bauhaus",NA,"2023-05-05"
"74","BDSM",NA,"2023-05-05"
"75","Beach Bunny",NA,"2023-05-05"
"76","Beach Day",NA,"2023-05-05"
"77","Beach Girl",NA,"2023-05-05"
"78","Beatnik",NA,"2023-05-05"
"79","Biker",NA,"2023-05-05"
"80","Bimbocore",NA,"2023-05-05"
"81","Biopunk",NA,"2023-05-05"
"82","Bizarro Fiction",NA,"2023-05-05"
"83","Blokecore",NA,"2023-05-05"
"84","Blokette",NA,"2023-05-05"
"85","Bloomcore",NA,"2023-05-05"
"86","Blue Night",NA,"2023-05-05"
"87","Bodikon",NA,"2023-05-05"
"88","Bohemian",NA,"2023-05-05"
"89","Bombacore",NA,"2023-05-05"
"90","Bookstore Girl",NA,"2023-05-05"
"91","Bosozoku",NA,"2023-05-05"
"92","Boujee",NA,"2023-05-05"
"93","Breakcore",NA,"2023-05-05"
"94","Brazilian Pop Bar",NA,"2023-05-05"
"95","Britpop",NA,"2023-05-05"
"96","Bro",NA,"2023-05-05"
"97","Bronzepunk",NA,"2023-05-05"
"98","Bubble Bujo",NA,"2023-05-05"
"99","Bubble Goth",NA,"2023-05-05"
"100","Bubblegum Bitch",NA,"2023-05-05"
"101","Bubblegum Witch",NA,"2023-05-05"
"102","Busukawaii",NA,"2023-05-05"
"103","Cabincore",NA,"2023-05-05"
"104","Cagole",NA,"2023-05-05"
"105","Camp",NA,"2023-05-05"
"106","Campcore",NA,"2023-05-05"
"107","Carnivalcore",NA,"2023-05-05"
"108","Cartelcore",NA,"2023-05-05"
"109","Cartooncore",NA,"2023-05-05"
"110","Casino",NA,"2023-05-05"
"111","Cassette Futurism",NA,"2023-05-05"
"112","Celtic",NA,"2023-05-05"
"113","Changelingcore",NA,"2023-05-05"
"114","Chaotic Academia",NA,"2023-05-05"
"115","Chav",NA,"2023-05-05"
"116","Cheiron Crush",NA,"2023-05-05"
"117","Cherry Emoji Twitter",NA,"2023-05-05"
"118","Chic Modernist",NA,"2023-05-05"
"119","Cholo",NA,"2023-05-05"
"120","Chonis",NA,"2023-05-05"
"121","Christcore",NA,"2023-05-05"
"122","Christian Girl Autumn",NA,"2023-05-05"
"123","Christmas",NA,"2023-05-05"
"124","Chromecore",NA,"2023-05-05"
"125","Chunyu",NA,"2023-05-05"
"126","City Pop",NA,"2023-05-05"
"127","Classic Academia",NA,"2023-05-05"
"128","Classicism",NA,"2023-05-05"
"129","Classic Lolita",NA,"2023-05-05"
"130","Cleancore",NA,"2023-05-05"
"131","Clockpunk",NA,"2023-05-05"
"132","Clowncore",NA,"2023-05-05"
"133","Club",NA,"2023-05-05"
"134","Club Kids",NA,"2023-05-05"
"135","Cluttercore",NA,"2023-05-05"
"136","Coastal Grandmother",NA,"2023-05-05"
"137","Coffee House/Cafe",NA,"2023-05-05"
"138","Coffinwood",NA,"2023-05-05"
"139","Comfy/Cozy",NA,"2023-05-05"
"140","Color Pop",NA,"2023-05-05"
"141","Common White Girl",NA,"2023-05-05"
"142","Concore",NA,"2023-05-05"
"143","Constructivism",NA,"2023-05-05"
"144","Corporate",NA,"2023-05-05"
"145","Corporate Memphis",NA,"2023-05-05"
"146","Corporate Punk",NA,"2023-05-05"
"147","Cottagecore",NA,"2023-05-05"
"148","Cottagegore",NA,"2023-05-05"
"149","Coquette",NA,"2023-05-05"
"150","Coquette Academia",NA,"2023-05-05"
"151","Country",NA,"2023-05-05"
"152","Cozy Childhood Hideaway",NA,"2023-05-05"
"153","C-Pop",NA,"2023-05-05"
"154","Crackhead",NA,"2023-05-05"
"155","Craftcore",NA,"2023-05-05"
"156","Cripplepunk",NA,"2023-05-05"
"157","Crowcore",NA,"2023-05-05"
"158","Crustpunk",NA,"2023-05-05"
"159","Cryptid Academia",NA,"2023-05-05"
"160","Cryptidcore",NA,"2023-05-05"
"161","Cuddle Party",NA,"2023-05-05"
"162","Cultcore",NA,"2023-05-05"
"163","Cult Party Kei",NA,"2023-05-05"
"164","Cutecore",NA,"2023-05-05"
"165","Cyberdelic",NA,"2023-05-05"
"166","Cyber Fairy Grunge",NA,"2023-05-05"
"167","Cyberghetto",NA,"2023-05-05"
"168","Cybergoth",NA,"2023-05-05"
"169","Cybergrunge",NA,"2023-05-05"
"170","CyberneticPunk",NA,"2023-05-05"
"171","Cyberparadism",NA,"2023-05-05"
"172","Cyberpop",NA,"2023-05-05"
"173","Cyberprep",NA,"2023-05-05"
"174","Cyberpunk",NA,"2023-05-05"
"175","Cyberspace Webrooms",NA,"2023-05-05"
"176","Cybervillain",NA,"2023-05-05"
"177","Cyber Stylin’",NA,"2023-05-05"
"178","Danish Pastel",NA,"2023-05-05"
"179","Dank Meme Voyage",NA,"2023-05-05"
"180","Dark Academia",NA,"2023-05-05"
"181","Darkcore",NA,"2023-05-05"
"182","DarkErrorcore",NA,"2023-05-05"
"183","Darkest Academia",NA,"2023-05-05"
"184","Dark Fantasy",NA,"2023-05-05"
"185","Dark Gatsby",NA,"2023-05-05"
"186","Dark Naturalism",NA,"2023-05-05"
"187","Dark Nautical",NA,"2023-05-05"
"188","Dark Nymphet",NA,"2023-05-05"
"189","Dark Paradise",NA,"2023-05-05"
"190","Dark Y2K",NA,"2023-05-05"
"191","Daydreampunk",NA,"2023-05-05"
"192","Dazecore",NA,"2023-05-05"
"193","Deathcore",NA,"2023-05-05"
"194","Deathrock",NA,"2023-05-05"
"195","Decopunk",NA,"2023-05-05"
"196","Decora",NA,"2023-05-05"
"197","Delicate Sweet",NA,"2023-05-05"
"198","Desertwave",NA,"2023-05-05"
"199","Desi Romantic Academia",NA,"2023-05-05"
"200","De Stijl",NA,"2023-05-05"
"201","Dethereal",NA,"2023-05-05"
"202","Devilcore",NA,"2023-05-05"
"203","Dieselpunk",NA,"2023-05-05"
"204","Diner",NA,"2023-05-05"
"205","Dionysism",NA,"2023-05-05"
"206","Disco",NA,"2023-05-05"
"207","Dokukawaii",NA,"2023-05-05"
"208","Dollar Store Vernacular",NA,"2023-05-05"
"209","Dollette",NA,"2023-05-05"
"210","Dolly Kei",NA,"2023-05-05"
"211","Doodlecore",NA,"2023-05-05"
"212","DORFic",NA,"2023-05-05"
"213","Downtown Girl",NA,"2023-05-05"
"214","Dracopunk",NA,"2023-05-05"
"215","Dragoncore",NA,"2023-05-05"
"216","Drain",NA,"2023-05-05"
"217","Dreamcore",NA,"2023-05-05"
"218","Dream Punk",NA,"2023-05-05"
"219","Dreamy",NA,"2023-05-05"
"220","Driftcore",NA,"2023-05-05"
"221","Drugcore",NA,"2023-05-05"
"222","Dual Kawaii",NA,"2023-05-05"
"223","Dullcore",NA,"2023-05-05"
"224","Dungeon Synth",NA,"2023-05-05"
"225","Dutch Golden Age",NA,"2023-05-05"
"226","Earthcore",NA,"2023-05-05"
"227","E-Boy",NA,"2023-05-05"
"228","E-Girl",NA,"2023-05-05"
"229","ElectroPop 08",NA,"2023-05-05"
"230","Electro Swing",NA,"2023-05-05"
"231","Elizabethan England",NA,"2023-05-05"
"232","Emo",NA,"2023-05-05"
"233","English Major",NA,"2023-05-05"
"234","Equestrian",NA,"2023-05-05"
"235","Erokawa",NA,"2023-05-05"
"236","Eshay",NA,"2023-05-05"
"237","Ethereal",NA,"2023-05-05"
"238","Europunk",NA,"2023-05-05"
"239","EXEcore",NA,"2023-05-05"
"240","Expressionism",NA,"2023-05-05"
"241","Fairy Academia",NA,"2023-05-05"
"242","Fairycore",NA,"2023-05-05"
"243","Fairy Grunge",NA,"2023-05-05"
"244","Fairy Kei",NA,"2023-05-05"
"245","Fairy Tale",NA,"2023-05-05"
"246","Fanfare",NA,"2023-05-05"
"247","Fantasy",NA,"2023-05-05"
"248","Fantasy Astronomy",NA,"2023-05-05"
"249","FantasY2K",NA,"2023-05-05"
"250","Farmers Daughter",NA,"2023-05-05"
"251","Fashwave",NA,"2023-05-05"
"252","Fauvism",NA,"2023-05-05"
"253","Femboy",NA,"2023-05-05"
"254","Femcel Weeaboo",NA,"2023-05-05"
"255","Femme Fatale",NA,"2023-05-05"
"256","Feralcore",NA,"2023-05-05"
"257","Fieldcore",NA,"2023-05-05"
"258","Film Noir",NA,"2023-05-05"
"259","Flapper",NA,"2023-05-05"
"260","Flat Design",NA,"2023-05-05"
"261","Folk Punk",NA,"2023-05-05"
"262","Foodie",NA,"2023-05-05"
"263","Forestpunk",NA,"2023-05-05"
"264","French Girl",NA,"2023-05-05"
"265","French Girly",NA,"2023-05-05"
