"","aesthetic","etsy_results","date"
"1","80s Heartthrob",NA,"2023-07-27"
"2","1950s Suburbia",NA,"2023-07-27"
"3","2000s Autumn",5,"2023-07-27"
"4","2010s Internet",NA,"2023-07-27"
"5","2014 Girly",1,"2023-07-27"
"6","2014 Tumblr",5,"2023-07-27"
"7","2020 Alt",161,"2023-07-27"
"8","2K1",NA,"2023-07-27"
"9","2K7",NA,"2023-07-27"
"10","2 Tone",716,"2023-07-27"
"11","80s Ballroom",NA,"2023-07-27"
"12","Abstract Tech",1126,"2023-07-27"
"13","Acid Pixie",NA,"2023-07-27"
"14","Acidwave",NA,"2023-07-27"
"15","Acubi",5,"2023-07-27"
"16","Adventure Pulp",1,"2023-07-27"
"17","Adventurecore",13,"2023-07-27"
"18","Aetherpunk",NA,"2023-07-27"
"19","Afro-Victorian",NA,"2023-07-27"
"20","Afrofuturism",7,"2023-07-27"
"21","After Hours",97,"2023-07-27"
"22","Agropeople",NA,"2023-07-27"
"23","Ah Beng",NA,"2023-07-27"
"24","Alien",804,"2023-07-27"
"25","Alternative",1759,"2023-07-27"
"26","Amateur Photography",NA,"2023-07-27"
"27","American Pioneers",1,"2023-07-27"
"28","American Revolution",6,"2023-07-27"
"29","American Thanksgiving",120,"2023-07-27"
"30","American Tourist Traps",NA,"2023-07-27"
"31","Americana",234,"2023-07-27"
"32","Analog Horror",NA,"2023-07-27"
"33","Ancient Egypt",206,"2023-07-27"
"34","Androgynous",33,"2023-07-27"
"35","Angelcore",183,"2023-07-27"
"36","Anglo Gothic",1,"2023-07-27"
"37","Anglocore",NA,"2023-07-27"
"38","Angura",NA,"2023-07-27"
"39","Animecore",14,"2023-07-27"
"40","Anoncore",NA,"2023-07-27"
"41","Anti-Fashion",NA,"2023-07-27"
"42","Antique Grunge",60,"2023-07-27"
"43","Arabfunny",NA,"2023-07-27"
"44","Arcade",365,"2023-07-27"
"45","Arcadecore",NA,"2023-07-27"
"46","Art Academia",12949,"2023-07-27"
"47","Art Deco",29119,"2023-07-27"
"48","Art Hoe",113,"2023-07-27"
"49","Art Nouveau",4465,"2023-07-27"
"50","Artcore",3,"2023-07-27"
"51","Artificial Nature",13,"2023-07-27"
"52","Arts and Crafts Movement",64,"2023-07-27"
"53","Asian Baby Girl",11,"2023-07-27"
"54","Athlete",106,"2023-07-27"
"55","Atompunk",2,"2023-07-27"
"56","Auroracore",NA,"2023-07-27"
"57","Australian Outback",4,"2023-07-27"
"58","Australiana",4,"2023-07-27"
"59","Autumn",6563,"2023-07-27"
"60","Autumn Academia",376,"2023-07-27"
"61","Avant-garde",124,"2023-07-27"
"62","Avant Apocalypse",NA,"2023-07-27"
"63","B-Movie Horror",3,"2023-07-27"
"64","BDSM",124,"2023-07-27"
"65","Babycore",4,"2023-07-27"
"66","Babygirl",20,"2023-07-27"
"67","Back-to-School",20,"2023-07-27"
"68","Baddie",526,"2023-07-27"
"69","Bakala",NA,"2023-07-27"
"70","Ballet Academia",22,"2023-07-27"
"71","Balletcore",68,"2023-07-27"
"72","Baltic Violence Tumblr",NA,"2023-07-27"
"73","Barbiecore",297,"2023-07-27"
"74","Bardcore",NA,"2023-07-27"
"75","Baroque",1057,"2023-07-27"
"76","Basic Girl",79,"2023-07-27"
"77","Bastardcore",NA,"2023-07-27"
"78","Bauhaus",2106,"2023-07-27"
"79","Beach Bunny",16,"2023-07-27"
"80","Beach Day",1728,"2023-07-27"
"81","Beach Girl",2218,"2023-07-27"
"82","Beatnik",3,"2023-07-27"
"83","Biker",589,"2023-07-27"
"84","Bimbocore",13,"2023-07-27"
"85","Biopunk",1,"2023-07-27"
"86","Bizarro Fiction",NA,"2023-07-27"
"87","Black-Holed Meme",NA,"2023-07-27"
"88","Black Metal",2559,"2023-07-27"
"89","Bleak Crush",NA,"2023-07-27"
"90","Blokecore",NA,"2023-07-27"
"91","Blokette",NA,"2023-07-27"
"92","Bloomcore",64,"2023-07-27"
"93","Blue Night",1495,"2023-07-27"
"94","Bodikon",NA,"2023-07-27"
"95","Bohemian",44819,"2023-07-27"
"96","Bombardier",NA,"2023-07-27"
"97","Bookstore Girl",12,"2023-07-27"
"98","Bosozoku",4,"2023-07-27"
"99","Boujee",1071,"2023-07-27"
"100","Boy Next Door",NA,"2023-07-27"
