"","aesthetic","etsy_results","date"
"1","Y2K",10761,"2023-03-06"
"2","Summer",5402,"2023-03-06"
"3","Cottagecore",15578,"2023-03-06"
"4","Hippie",8031,"2023-03-06"
"5","Cottagegore",10,"2023-03-06"
"6","E-Girl",404,"2023-03-06"
"7","Skater",411,"2023-03-06"
"8","Fairycore",2560,"2023-03-06"
"9","Minimalism",15595,"2023-03-06"
"10","Spring",4815,"2023-03-06"
"11","Alternative",1824,"2023-03-06"
"12","Bohemian",35542,"2023-03-06"
"13","Kidcore",449,"2023-03-06"
"14","Lounge",419,"2023-03-06"
"15","E-Boy",25,"2023-03-06"
"16","Baddie",383,"2023-03-06"
"17","Pearly",18,"2023-03-06"
"18","Hipster",523,"2023-03-06"
"19","Western",2834,"2023-03-06"
"20","Babygirl",19,"2023-03-06"
"21","Halloween",9009,"2023-03-06"
"22","Decora",185,"2023-03-06"
"23","Christmas",32507,"2023-03-06"
"24","Dollette",139,"2023-03-06"
"25","Whimsigothic",97,"2023-03-06"
"26","Stoner",720,"2023-03-06"
"27","Playboy",80,"2023-03-06"
"28","Mallgoth",1,"2023-03-06"
"29","Biker",210,"2023-03-06"
"30","Dreamy",1910,"2023-03-06"
"31","Vampire",968,"2023-03-06"
"32","Regency",207,"2023-03-06"
"33","Avant-garde",110,"2023-03-06"
"34","Goblincore",2540,"2023-03-06"
"35","Maximalism",359,"2023-03-06"
"36","Psychedelica",4,"2023-03-06"
"37","Balletcore",59,"2023-03-06"
"38","Scoutcore",NA,"2023-03-06"
"39","Mermaid",517,"2023-03-06"
"40","Peach",1271,"2023-03-06"
"41","Angelcore",140,"2023-03-06"
"42","Gorpcore",10,"2023-03-06"
"43","Comfy/Cozy",16,"2023-03-06"
"44","Gorecore",2,"2023-03-06"
"45","Anglocore",NA,"2023-03-06"
"46","Hip-Hop",3782,"2023-03-06"
"47","Country",12934,"2023-03-06"
"48","Lovecore",210,"2023-03-06"
"49","Teddies",341,"2023-03-06"
"50","Cyberpunk",1134,"2023-03-06"
"51","Pin-up",251,"2023-03-06"
"52","VSCO",2562,"2023-03-06"
"53","Back-to-School",8,"2023-03-06"
"54","Earthcore",18,"2023-03-06"
"55","Tropical",13293,"2023-03-06"
"56","Pride flags",348,"2023-03-06"
"57","Medieval",464,"2023-03-06"
"58","Princesscore",91,"2023-03-06"
"59","Winter",4022,"2023-03-06"
"60","McBling",14,"2023-03-06"
"61","Softie",12,"2023-03-06"
"62","Princecore",NA,"2023-03-06"
"63","Cybergoth",10,"2023-03-06"
"64","Post-Punk",27,"2023-03-06"
"65","Kinderwhore",8,"2023-03-06"
"66","Steampunk",1049,"2023-03-06"
"67","Steelpunk",NA,"2023-03-06"
"68","Gyaru",11,"2023-03-06"
"69","Vaporwave",2243,"2023-03-06"
"70","Royalcore",154,"2023-03-06"
"71","Milk",NA,"2023-03-06"
"72","Weirdcore",262,"2023-03-06"
"73","Diner",118,"2023-03-06"
"74","Alien",604,"2023-03-06"
"75","Thrasher",6,"2023-03-06"
"76","Tomboy",12,"2023-03-06"
"77","Drain",30,"2023-03-06"
"78","Dullcore",NA,"2023-03-06"
"79","Androgynous",21,"2023-03-06"
"80","Sanriocore",13,"2023-03-06"
"81","Lo-Fi",967,"2023-03-06"
"82","Clowncore",NA,"2023-03-06"
"83","2-Tone",8,"2023-03-06"
"84","Furry",175,"2023-03-06"
"85","Barbiecore",97,"2023-03-06"
"86","Cutecore",21,"2023-03-06"
"87","Cybergrunge",2,"2023-03-06"
"88","Boujee",958,"2023-03-06"
"89","Rockabilly",63,"2023-03-06"
"90","Cleancore",NA,"2023-03-06"
"91","Biopunk",NA,"2023-03-06"
"92","Gothcore",77,"2023-03-06"
"93","Celtic",188,"2023-03-06"
"94","Athlete",80,"2023-03-06"
"95","Scrapbook",3563,"2023-03-06"
"96","Techwear",16,"2023-03-06"
"97","After Hours",102,"2023-03-06"
"98","Baroque",730,"2023-03-06"
"99","Naturecore",124,"2023-03-06"
"100","Nymphet",14,"2023-03-06"
