"","aesthetic","etsy_results","date"
"1","80s heart-throb",NA,"2023-06-28"
"2","1950s Suburbia",NA,"2023-06-28"
"3","2000s Autumn",2,"2023-06-28"
"4","2010s Internet",NA,"2023-06-28"
"5","2014 Tumblr",5,"2023-06-28"
"6","2014 Girly",1,"2023-06-28"
"7","2020 Alt",159,"2023-06-28"
"8","2K1",NA,"2023-06-28"
"9","2K7",NA,"2023-06-28"
"10","2 Tone",701,"2023-06-28"
"11","80s Ballroom",NA,"2023-06-28"
"12","Abstract Tech",1121,"2023-06-28"
"13","Acid Pixie",NA,"2023-06-28"
"14","Acidwave",NA,"2023-06-28"
"15","Acubi",5,"2023-06-28"
"16","Adventure Pulp",1,"2023-06-28"
"17","Adventurecore",14,"2023-06-28"
"18","Aetherpunk",NA,"2023-06-28"
"19","Afro-Victorian",NA,"2023-06-28"
"20","Afrofuturism",8,"2023-06-28"
"21","After Hours",94,"2023-06-28"
"22","Agropeople",NA,"2023-06-28"
"23","Ah Beng",NA,"2023-06-28"
"24","Alien",776,"2023-06-28"
"25","Alternative",1751,"2023-06-28"
"26","Amateur Photography",1,"2023-06-28"
"27","American Pioneers",NA,"2023-06-28"
"28","American Revolution",3,"2023-06-28"
"29","American Thanksgiving",72,"2023-06-28"
"30","American Tourist Traps",NA,"2023-06-28"
"31","Americana",189,"2023-06-28"
"32","Analog Horror",NA,"2023-06-28"
"33","Ancient Egypt",191,"2023-06-28"
"34","Androgynous",28,"2023-06-28"
"35","Angelcore",168,"2023-06-28"
"36","Anglo Gothic",NA,"2023-06-28"
"37","Anglocore",NA,"2023-06-28"
"38","Angura",NA,"2023-06-28"
"39","Animecore",18,"2023-06-28"
"40","Anoncore",NA,"2023-06-28"
"41","Anti-Fashion",NA,"2023-06-28"
"42","Antique Grunge",53,"2023-06-28"
"43","Arabfunny",NA,"2023-06-28"
"44","Arcade",355,"2023-06-28"
"45","Arcadecore",NA,"2023-06-28"
"46","Art Academia",11604,"2023-06-28"
"47","Art Deco",27068,"2023-06-28"
"48","Art Hoe",117,"2023-06-28"
"49","Art Nouveau",4037,"2023-06-28"
"50","Artcore",4,"2023-06-28"
"51","Artificial Nature",10,"2023-06-28"
"52","Arts and Crafts Movement",62,"2023-06-28"
"53","Asian Baby Girl",11,"2023-06-28"
"54","Athlete",91,"2023-06-28"
"55","Atompunk",2,"2023-06-28"
"56","Auroracore",NA,"2023-06-28"
"57","Australian Outback",4,"2023-06-28"
"58","Australiana",4,"2023-06-28"
"59","Autumn",5690,"2023-06-28"
"60","Autumn Academia",299,"2023-06-28"
"61","Avant-garde",113,"2023-06-28"
"62","Avant Apocalypse",NA,"2023-06-28"
"63","B-Movie Horror",3,"2023-06-28"
"64","BDSM",137,"2023-06-28"
"65","Babycore",4,"2023-06-28"
"66","Babygirl",24,"2023-06-28"
"67","Back-to-School",22,"2023-06-28"
"68","Baddie",514,"2023-06-28"
"69","Baidexweb",NA,"2023-06-28"
"70","Bakala",NA,"2023-06-28"
"71","Ballet Academia",23,"2023-06-28"
"72","Balletcore",54,"2023-06-28"
"73","Baltic Violence Tumblr",NA,"2023-06-28"
"74","Barbiecore",135,"2023-06-28"
"75","Bardcore",NA,"2023-06-28"
"76","Baroque",892,"2023-06-28"
"77","Bastardcore",NA,"2023-06-28"
"78","Bauhaus",2072,"2023-06-28"
"79","Beach Bunny",19,"2023-06-28"
"80","Beach Day",1867,"2023-06-28"
"81","Beach girl",1994,"2023-06-28"
"82","Beatnik",3,"2023-06-28"
"83","Biker",572,"2023-06-28"
"84","Bimbocore",13,"2023-06-28"
"85","Biopunk",2,"2023-06-28"
"86","Bizarro Fiction",NA,"2023-06-28"
"87","Black-Holed Meme",NA,"2023-06-28"
"88","Black Metal",2605,"2023-06-28"
"89","Bleak Crush",NA,"2023-06-28"
"90","Blokecore",NA,"2023-06-28"
"91","Blokette",NA,"2023-06-28"
"92","Bloomcore",61,"2023-06-28"
"93","Blue Night",1374,"2023-06-28"
"94","Bodikon",NA,"2023-06-28"
"95","Bohemian",42765,"2023-06-28"
"96","Bombacore",NA,"2023-06-28"
"97","Bookstore Girl",11,"2023-06-28"
"98","Bosozoku",4,"2023-06-28"
"99","Boujee",1064,"2023-06-28"
"100","Boy Next Door",NA,"2023-06-28"
