"","aesthetic","etsy_results","date"
"1","1950s Suburbia",NA,"2023-08-14"
"2","2000s Autumn",5,"2023-08-14"
"3","2010s Internet",NA,"2023-08-14"
"4","2014 Girly",1,"2023-08-14"
"5","2014 Tumblr",4,"2023-08-14"
"6","2020 Alt",159,"2023-08-14"
"7","2K1",NA,"2023-08-14"
"8","2K7",NA,"2023-08-14"
"9","2 Tone",700,"2023-08-14"
"10","80s Ballroom",NA,"2023-08-14"
"11","80s Heartthrob",NA,"2023-08-14"
"12","Abstract Art",89006,"2023-08-14"
"13","Abstract Tech",1126,"2023-08-14"
"14","Acid Pixie",NA,"2023-08-14"
"15","Acidwave",NA,"2023-08-14"
"16","Acubi",13,"2023-08-14"
"17","Adventurecore",14,"2023-08-14"
"18","Adventure Pulp",1,"2023-08-14"
"19","Aestheticism",500966,"2023-08-14"
"20","Aetherpunk",NA,"2023-08-14"
"21","Afrofuturism",7,"2023-08-14"
"22","Afropunk",NA,"2023-08-14"
"23","Afro-Victorian",NA,"2023-08-14"
"24","After Hours",110,"2023-08-14"
"25","Agropeople",NA,"2023-08-14"
"26","Ah Beng",NA,"2023-08-14"
"27","Alien",862,"2023-08-14"
"28","Alternative",1809,"2023-08-14"
"29","Amateur Photography",NA,"2023-08-14"
"30","Americana",256,"2023-08-14"
"31","American Pioneers",1,"2023-08-14"
"32","American Revolution",5,"2023-08-14"
"33","American Thanksgiving",130,"2023-08-14"
"34","American Tourist Traps",NA,"2023-08-14"
"35","Analog Horror",NA,"2023-08-14"
"36","Ancient Egypt",206,"2023-08-14"
"37","Androgynous",33,"2023-08-14"
"38","Angelcore",180,"2023-08-14"
"39","Anglocore",NA,"2023-08-14"
"40","Anglo Gothic",1,"2023-08-14"
"41","Angura",1,"2023-08-14"
"42","Animecore",11,"2023-08-14"
"43","Anoncore",NA,"2023-08-14"
"44","Anti-Fashion",NA,"2023-08-14"
"45","Antique Grunge",68,"2023-08-14"
"46","Arabfunny",NA,"2023-08-14"
"47","Arabian Nights",9,"2023-08-14"
"48","Arcade",474,"2023-08-14"
"49","Arcadecore",NA,"2023-08-14"
"50","Art Academia",14129,"2023-08-14"
"51","Artcore",3,"2023-08-14"
"52","Art Deco",34160,"2023-08-14"
"53","Art Hoe",113,"2023-08-14"
"54","Artificial Nature",12,"2023-08-14"
"55","Art Nouveau",4888,"2023-08-14"
"56","Arts and Crafts Movement",64,"2023-08-14"
"57","Asian Baby Girl",11,"2023-08-14"
"58","Athlete",114,"2023-08-14"
"59","Atompunk",2,"2023-08-14"
"60","Auroracore",NA,"2023-08-14"
"61","Australiana",4,"2023-08-14"
"62","Australian Outback",3,"2023-08-14"
"63","Autumn",7964,"2023-08-14"
"64","Autumn Academia",470,"2023-08-14"
"65","Avant Apocalypse",NA,"2023-08-14"
"66","Avant-garde",138,"2023-08-14"
"67","Aztec Empire",1,"2023-08-14"
"68","Babycore",5,"2023-08-14"
"69","Babygirl",20,"2023-08-14"
"70","Back-to-School",24,"2023-08-14"
"71","Baddie",546,"2023-08-14"
"72","Bakala",NA,"2023-08-14"
"73","Ballet Academia",23,"2023-08-14"
"74","Balletcore",82,"2023-08-14"
"75","Balkan Violence Tumblr",NA,"2023-08-14"
"76","Barbiecore",441,"2023-08-14"
"77","Bardcore",NA,"2023-08-14"
"78","Baroque",1152,"2023-08-14"
"79","Basic Girl",74,"2023-08-14"
"80","Bastardcore",NA,"2023-08-14"
"81","Bauhaus",2130,"2023-08-14"
"82","BDSM",134,"2023-08-14"
"83","Beach Bunny",16,"2023-08-14"
"84","Beach Day",1715,"2023-08-14"
"85","Beach Girl",2482,"2023-08-14"
"86","Beatnik",3,"2023-08-14"
"87","Belgian Popcorn",NA,"2023-08-14"
"88","Biker",607,"2023-08-14"
"89","Bimbocore",15,"2023-08-14"
"90","Biopunk",1,"2023-08-14"
"91","Bizarro Fiction",NA,"2023-08-14"
"92","Black-Holed Meme",NA,"2023-08-14"
"93","Black Metal",3353,"2023-08-14"
"94","Bleak Crush",NA,"2023-08-14"
"95","Blokecore",NA,"2023-08-14"
"96","Blokette",NA,"2023-08-14"
"97","Bloomcore",65,"2023-08-14"
"98","Blue Night",1795,"2023-08-14"
"99","B-Movie Horror",2,"2023-08-14"
"100","Bodikon",NA,"2023-08-14"
