"","aesthetic","depop_results","date"
"1","1950s Suburbia",1,"2023-03-27"
"2","2-Tone",355,"2023-03-27"
"3","2000s Autumn",1754,"2023-03-27"
"4","2014-era tumblr",20,"2023-03-27"
"5","2014 Girly Tumblr",78,"2023-03-27"
"6","2020 Alt",NA,"2023-03-27"
"7","2K Animecore",NA,"2023-03-27"
"8","2K1",NA,"2023-03-27"
"9","2K7",NA,"2023-03-27"
"10","80s Ballroom",3,"2023-03-27"
"11","Abstract Tech",30,"2023-03-27"
"12","Acid Pixie",36,"2023-03-27"
"13","Acidwave",NA,"2023-03-27"
"14","Acubi",132,"2023-03-27"
"15","Adventurecore",36,"2023-03-27"
"16","Adventure Pulp",3,"2023-03-27"
"17","Aetherpunk",NA,"2023-03-27"
"18","Afrofuturism",NA,"2023-03-27"
"19","Afro-Victorian",1,"2023-03-27"
"20","After Hours",NA,"2023-03-27"
"21","Agropeople",NA,"2023-03-27"
"22","Ah Beng",NA,"2023-03-27"
"23","Alien",524,"2023-03-27"
"24","Alternative",8962,"2023-03-27"
"25","Americana",12488,"2023-03-27"
"26","American Pioneers",2,"2023-03-27"
"27","American Revolution",8,"2023-03-27"
"28","American Thanksgiving",186,"2023-03-27"
"29","American Tourist Traps",NA,"2023-03-27"
"30","Analog Horror",1,"2023-03-27"
"31","Ancient Egypt",NA,"2023-03-27"
"32","Androgynous",NA,"2023-03-27"
"33","Angelcore",1431,"2023-03-27"
"34","Anglocore",1260,"2023-03-27"
"35","Anglo Gothic",3,"2023-03-27"
"36","Angura",47,"2023-03-27"
"37","Animecore",136,"2023-03-27"
"38","Anti-Fashion",31,"2023-03-27"
"39","Antique Grunge",784,"2023-03-27"
"40","Arcade",70,"2023-03-27"
"41","Arcadecore",NA,"2023-03-27"
"42","Art Academia",695,"2023-03-27"
"43","Art Deco",292,"2023-03-27"
"44","Art Hoe",1928,"2023-03-27"
"45","Art Nouveau",79,"2023-03-27"
"46","Arts and Crafts Movement",NA,"2023-03-27"
"47","Asian Baby Girl",27,"2023-03-27"
"48","Athlete",255,"2023-03-27"
"49","Atompunk",1,"2023-03-27"
"50","Auroracore",4,"2023-03-27"
"51","Australiana",82,"2023-03-27"
"52","Australian Outback",3,"2023-03-27"
"53","Autumn",2788,"2023-03-27"
"54","Autumn Academia",477,"2023-03-27"
"55","Avant Apocalypse",2,"2023-03-27"
"56","Avant-garde",1834,"2023-03-27"
"57","Babycore",NA,"2023-03-27"
"58","Babygirl",3832,"2023-03-27"
"59","Back-to-School",711,"2023-03-27"
"60","Baddie",4627,"2023-03-27"
"61","Ballet Academia",146,"2023-03-27"
"62","Balletcore",1749,"2023-03-27"
"63","Baltic Violence Tumblr",NA,"2023-03-27"
"64","Barbiecore",366,"2023-03-27"
"65","Bardcore",1,"2023-03-27"
"66","Baroque",241,"2023-03-27"
"67","Bastardcore",1,"2023-03-27"
"68","Bauhaus",8,"2023-03-27"
"69","BDSM",71,"2023-03-27"
"70","Beach Bunny",93,"2023-03-27"
"71","Beach Day",499,"2023-03-27"
"72","Beatnik",19,"2023-03-27"
"73","Biker",2164,"2023-03-27"
"74","Bimbocore",196,"2023-03-27"
"75","Biopunk",336,"2023-03-27"
"76","Bizarro Fiction",2,"2023-03-27"
"77","Black-Holed Meme",NA,"2023-03-27"
"78","Bloomcore",69,"2023-03-27"
"79","Bodikon",NA,"2023-03-27"
"80","Bohemian",4985,"2023-03-27"
"81","Bombacore",122,"2023-03-27"
"82","Bookstore Girl",35,"2023-03-27"
"83","Bosozoku",NA,"2023-03-27"
"84","Boujee",396,"2023-03-27"
"85","Breakcore",3,"2023-03-27"
"86","Britpop",68,"2023-03-27"
"87","Bro",70,"2023-03-27"
"88","Bronzepunk",1,"2023-03-27"
"89","Bubble Bujo",2,"2023-03-27"
"90","Bubble Goth",133,"2023-03-27"
"91","Bubblegum Bitch",9,"2023-03-27"
"92","Bubblegum Witch",193,"2023-03-27"
"93","Cabincore",163,"2023-03-27"
"94","Cagole",20,"2023-03-27"
"95","Camp",213,"2023-03-27"
"96","Campcore",6,"2023-03-27"
"97","Cargopunk",5,"2023-03-27"
"98","Carnivalcore",NA,"2023-03-27"
"99","Cartelcore",NA,"2023-03-27"
"100","Cartooncore",2,"2023-03-27"
"101","Casino",54,"2023-03-27"
"102","Cassette Futurism",1,"2023-03-27"
"103","Celtic",264,"2023-03-27"
"104","Changelingcore",NA,"2023-03-27"
"105","Chaotic Academia",7,"2023-03-27"
"106","Chav",1,"2023-03-27"
"107","Cheiron Crush",NA,"2023-03-27"
"108","Cherry Emoji Twitter",NA,"2023-03-27"
"109","Chic Modernist",26,"2023-03-27"
"110","Cholo",8,"2023-03-27"
"111","Christcore",1,"2023-03-27"
"112","Christian Girl Autumn",11,"2023-03-27"
"113","Christmas",2764,"2023-03-27"
"114","Chunyu",NA,"2023-03-27"
"115","City Pop",60,"2023-03-27"
"116","Classic Academia",468,"2023-03-27"
"117","Classicism",206,"2023-03-27"
"118","Classic Lolita",186,"2023-03-27"
"119","Cleancore",277,"2023-03-27"
"120","Clockpunk",NA,"2023-03-27"
"121","Clowncore",322,"2023-03-27"
"122","Club",NA,"2023-03-27"
"123","Club Kids",137,"2023-03-27"
"124","Coastal Grandmother",198,"2023-03-27"
"125","Coffee House/Cafe",1,"2023-03-27"
"126","Coffinwood",NA,"2023-03-27"
"127","Comfy/Cozy",1257,"2023-03-27"
"128","Common White Girl",1,"2023-03-27"
"129","Concore",4,"2023-03-27"
"130","Constructivism",3,"2023-03-27"
"131","Corporate",55,"2023-03-27"
"132","Corporate Memphis",NA,"2023-03-27"
"133","Corporate Punk",11,"2023-03-27"
"134","Cottagecore",23903,"2023-03-27"
"135","Cottagegore",18556,"2023-03-27"
"136","Coquette",14192,"2023-03-27"
"137","Coquette Academia",1425,"2023-03-27"
"138","Country",1020,"2023-03-27"
"139","Cozy Childhood Hideaway",NA,"2023-03-27"
"140","C-Pop",35,"2023-03-27"
"141","Crackhead",108,"2023-03-27"
"142","Craftcore",18,"2023-03-27"
"143","Cripplepunk",NA,"2023-03-27"
"144","Crowcore",17,"2023-03-27"
"145","Crustpunk",20,"2023-03-27"
"146","Cryptid Academia",1,"2023-03-27"
"147","Cryptidcore",4,"2023-03-27"
"148","Cubism",3,"2023-03-27"
"149","Cuddle Party",3,"2023-03-27"
"150","Cultcore",NA,"2023-03-27"
"151","Cult Party Kei",8,"2023-03-27"
"152","Cutecore",332,"2023-03-27"
"153","Cyberdelic",4,"2023-03-27"
"154","Cyber Fairy Grunge",2054,"2023-03-27"
"155","Cyberghetto",NA,"2023-03-27"
"156","Cybergoth",783,"2023-03-27"
"157","Cybergrunge",330,"2023-03-27"
"158","CyberneticPunk",NA,"2023-03-27"
"159","Cyberparadism",NA,"2023-03-27"
"160","Cyberpop",6,"2023-03-27"
"161","Cyberprep",3,"2023-03-27"
"162","Cyberpunk",981,"2023-03-27"
"163","Cyber Stylin’",19,"2023-03-27"
"164","Danish Pastel",NA,"2023-03-27"
"165","Dark Academia",4669,"2023-03-27"
"166","Darkcore",7,"2023-03-27"
"167","DarkErrorcore",NA,"2023-03-27"
"168","Darkest Academia",2,"2023-03-27"
"169","Dark Fantasy",581,"2023-03-27"
"170","Dark Naturalism",3,"2023-03-27"
"171","Dark Nautical",42,"2023-03-27"
"172","Dark Nymphet",NA,"2023-03-27"
"173","Dark Paradise",24,"2023-03-27"
"174","Daydreampunk",1,"2023-03-27"
"175","Dazecore",2,"2023-03-27"
"176","Deathcore",82,"2023-03-27"
"177","Deathrock",11,"2023-03-27"
"178","Decopunk",5,"2023-03-27"
"179","Decora",NA,"2023-03-27"
"180","Delicate Sweet",99,"2023-03-27"
"181","Desertwave",5,"2023-03-27"
"182","Desi Romantic Academia",NA,"2023-03-27"
"183","De Stijl",19,"2023-03-27"
"184","Dethereal",NA,"2023-03-27"
"185","Devilcore",30,"2023-03-27"
"186","Dieselpunk",4,"2023-03-27"
"187","Diner",516,"2023-03-27"
"188","Dionysism",1,"2023-03-27"
"189","Disco",1014,"2023-03-27"
"190","Dollar store vernacular",NA,"2023-03-27"
"191","Dollette",2711,"2023-03-27"
"192","Dolly Kei",163,"2023-03-27"
"193","Doodlecore",1,"2023-03-27"
"194","Downtown Girl",1284,"2023-03-27"
"195","Dracopunk",5,"2023-03-27"
"196","Dragoncore",8,"2023-03-27"
"197","Drain",486,"2023-03-27"
"198","Dreamcore",65,"2023-03-27"
"199","Dreamy",1931,"2023-03-27"
"200","Drugcore",NA,"2023-03-27"
"201","Dual Kawaii",6,"2023-03-27"
"202","Dullcore",458,"2023-03-27"
"203","Dungeon Synth",NA,"2023-03-27"
"204","Earthcore",890,"2023-03-27"
"205","E-Boy",5082,"2023-03-27"
"206","E-Girl",NA,"2023-03-27"
"207","ElectroPop 08",NA,"2023-03-27"
"208","Electro Swing",NA,"2023-03-27"
"209","Elizabethan England",3,"2023-03-27"
"210","Emo",15569,"2023-03-27"
"211","English Major",15,"2023-03-27"
"212","Equestrian",111,"2023-03-27"
"213","Erokawa",NA,"2023-03-27"
"214","Eshay",8,"2023-03-27"
"215","Ethereal",1669,"2023-03-27"
"216","Europunk",NA,"2023-03-27"
"217","Expressionism",22,"2023-03-27"
"218","Fairy Academia",2468,"2023-03-27"
"219","Fairycore",13247,"2023-03-27"
"220","Fairy Grunge",13326,"2023-03-27"
"221","Fairy Kei",1128,"2023-03-27"
"222","Fairy Tale",483,"2023-03-27"
"223","Fanfare",1,"2023-03-27"
"224","Fantasy",1170,"2023-03-27"
"225","Fantasy Astronomy",8,"2023-03-27"
"226","FantasY2K",1159,"2023-03-27"
"227","Farmers Daughter",NA,"2023-03-27"
"228","Fashwave",NA,"2023-03-27"
"229","Fauvism",NA,"2023-03-27"
"230","Femboy",13,"2023-03-27"
"231","Femcel Weeaboo",NA,"2023-03-27"
"232","Femme Fatale",99,"2023-03-27"
"233","Feralcore",14,"2023-03-27"
"234","Film Noir",24,"2023-03-27"
"235","Flapper",56,"2023-03-27"
"236","Flat Design",464,"2023-03-27"
"237","Folk Punk",80,"2023-03-27"
"238","Foodie",15,"2023-03-27"
"239","Forestpunk",54,"2023-03-27"
"240","French Girl",970,"2023-03-27"
"241","French Girly",971,"2023-03-27"
"242","Frogcore",23,"2023-03-27"
"243","Frutiger Aero",2,"2023-03-27"
"244","Frutiger Eco",NA,"2023-03-27"
"245","Frutiger Metro",NA,"2023-03-27"
"246","Funky Seasons",56,"2023-03-27"
"247","Furry",315,"2023-03-27"
"248","Futurism",142,"2023-03-27"
"249","Gadgetpunk",NA,"2023-03-27"
"250","Game Night",4,"2023-03-27"
"251","Gamercore",NA,"2023-03-27"
"252","Gamine",188,"2023-03-27"
"253","Geek",76,"2023-03-27"
"254","Gen X Soft Club",1,"2023-03-27"
"255","Ghostcore",12,"2023-03-27"
"256","Girl-Next-Door",53,"2023-03-27"
"257","Glam Girl",1446,"2023-03-27"
"258","Glamorous Los Angeles",NA,"2023-03-27"
"259","Glam Rock",385,"2023-03-27"
"260","Glitchcore",32,"2023-03-27"
"261","Gloomcore",12,"2023-03-27"
"262","Glowwave",NA,"2023-03-27"
"263","Goblin Academia",86,"2023-03-27"
"264","Goblincore",1772,"2023-03-27"
"265","Golden Age of Detective Fiction",NA,"2023-03-27"
"266","Golden Hour",23,"2023-03-27"
"267","Gopnik",NA,"2023-03-27"
"268","Gorecore",1328,"2023-03-27"
"269","Gorpcore",1367,"2023-03-27"
"270","Goth",26093,"2023-03-27"
"271","Gothcore",271,"2023-03-27"
"272","Gothic",7822,"2023-03-27"
"273","Gothic Lolita",1805,"2023-03-27"
"274","Grandmillenial",21,"2023-03-27"
"275","Grandparentcore",13,"2023-03-27"
"276","Greaser",64,"2023-03-27"
"277","Green Academia",952,"2023-03-27"
"278","Grifes",NA,"2023-03-27"
"279","Grindhouse",NA,"2023-03-27"
"280","Groundcore",11,"2023-03-27"
"281","Grunge",40755,"2023-03-27"
"282","Gurokawa",12,"2023-03-27"
"283","Gyaru",632,"2023-03-27"
"284","Hackercore",1,"2023-03-27"
"285","Halloween",3578,"2023-03-27"
"286","Hallyu",1,"2023-03-27"
"287","Happycore",12,"2023-03-27"
"288","Hatecore",NA,"2023-03-27"
