"","aesthetic","depop_results","date"
"1","'70s Disco",3,"2023-01-03"
"2","2-Tone",304,"2023-01-03"
"3","1950's Suburbia",NA,"2023-01-03"
"4","2014 Girly Tumblr",NA,"2023-01-03"
"5","2K Animecore",NA,"2023-01-03"
"6","Abstract Tech",NA,"2023-01-03"
"7","Acid Pixie",NA,"2023-01-03"
"8","Acidwave",3,"2023-01-03"
"9","Acubi",67,"2023-01-03"
"10","Adventure Pulp",NA,"2023-01-03"
"11","Adventurecore",41,"2023-01-03"
"12","Aetherpunk",NA,"2023-01-03"
"13","Afrofuturism",NA,"2023-01-03"
"14","Afro-Victorian",1,"2023-01-03"
"15","After Hours",255,"2023-01-03"
"16","Agropeople",NA,"2023-01-03"
"17","Alien",550,"2023-01-03"
"18","Alternative",8813,"2023-01-03"
"19","Americana",10,"2023-01-03"
"20","Analog Horror",NA,"2023-01-03"
"21","American Pioneers",NA,"2023-01-03"
"22","American Revolution",NA,"2023-01-03"
"23","American Thanksgiving",NA,"2023-01-03"
"24","American Tourist Traps",NA,"2023-01-03"
"25","Ancient Egypt",22,"2023-01-03"
"26","Androgynous",390,"2023-01-03"
"27","Anemoiacore",NA,"2023-01-03"
"28","Angelcore",1259,"2023-01-03"
"29","Anglocore",1139,"2023-01-03"
"30","Anglo Gothic",NA,"2023-01-03"
"31","Angura Kei",NA,"2023-01-03"
"32","Animecore",NA,"2023-01-03"
"33","Antique Grunge",NA,"2023-01-03"
"34","Anti-Fashion",31,"2023-01-03"
"35","Arcade",NA,"2023-01-03"
"36","Arcadecore",NA,"2023-01-03"
"37","Art Academia",NA,"2023-01-03"
"38","Arts and Crafts Movement",NA,"2023-01-03"
"39","Art Deco",NA,"2023-01-03"
"40","Art Hoe",NA,"2023-01-03"
"41","Art Nouveau",NA,"2023-01-03"
"42","Asian Baby Girl",NA,"2023-01-03"
"43","Athlete",278,"2023-01-03"
"44","Atompunk",NA,"2023-01-03"
"45","Auroracore",4,"2023-01-03"
