"","aesthetic","depop_results","date"
"1","'70s Disco",2,"2023-01-10"
"2","2-Tone",301,"2023-01-10"
"3","1950's Suburbia",NA,"2023-01-10"
"4","2014 Girly Tumblr",NA,"2023-01-10"
"5","2K Animecore",NA,"2023-01-10"
"6","Abstract Tech",NA,"2023-01-10"
"7","Acid Pixie",NA,"2023-01-10"
"8","Acidwave",3,"2023-01-10"
"9","Acubi",68,"2023-01-10"
"10","Adventure Pulp",NA,"2023-01-10"
"11","Adventurecore",40,"2023-01-10"
"12","Aetherpunk",NA,"2023-01-10"
"13","Afrofuturism",NA,"2023-01-10"
"14","Afro-Victorian",1,"2023-01-10"
"15","After Hours",260,"2023-01-10"
"16","Agropeople",NA,"2023-01-10"
"17","Alien",546,"2023-01-10"
"18","Alternative",8882,"2023-01-10"
"19","Americana",10,"2023-01-10"
"20","Analog Horror",NA,"2023-01-10"
"21","American Pioneers",NA,"2023-01-10"
"22","American Revolution",NA,"2023-01-10"
"23","American Thanksgiving",NA,"2023-01-10"
"24","American Tourist Traps",NA,"2023-01-10"
"25","Ancient Egypt",22,"2023-01-10"
"26","Androgynous",394,"2023-01-10"
"27","Anemoiacore",NA,"2023-01-10"
"28","Angelcore",1326,"2023-01-10"
"29","Anglocore",1212,"2023-01-10"
"30","Anglo Gothic",NA,"2023-01-10"
"31","Angura Kei",NA,"2023-01-10"
"32","Animecore",NA,"2023-01-10"
"33","Antique Grunge",NA,"2023-01-10"
"34","Anti-Fashion",31,"2023-01-10"
"35","Arcade",NA,"2023-01-10"
"36","Arcadecore",NA,"2023-01-10"
"37","Art Academia",NA,"2023-01-10"
"38","Arts and Crafts Movement",NA,"2023-01-10"
"39","Art Deco",NA,"2023-01-10"
"40","Art Hoe",NA,"2023-01-10"
"41","Art Nouveau",NA,"2023-01-10"
"42","Asian Baby Girl",NA,"2023-01-10"
"43","Athlete",286,"2023-01-10"
"44","Atompunk",1,"2023-01-10"
"45","Auroracore",4,"2023-01-10"
"46","Autumn Academia",NA,"2023-01-10"
"47","Autumn",2,"2023-01-10"
"48","Avant Apocalypse",NA,"2023-01-10"
"49","Avant-garde",1603,"2023-01-10"
"50","Babycore",166,"2023-01-10"
"51","Babygirl",4155,"2023-01-10"
"52","Back-to-School",937,"2023-01-10"
"53","Baddie",4724,"2023-01-10"
"54","Ballet Academia",NA,"2023-01-10"
"55","Baltic Violence Tumblr",NA,"2023-01-10"
"56","Barbiecore",250,"2023-01-10"
"57","Bardcore",1,"2023-01-10"
"58","Baroque",295,"2023-01-10"
"59","Bastardcore",1,"2023-01-10"
"60","Bauhaus",8,"2023-01-10"
"61","BDSM",69,"2023-01-10"
"62","Beach Bunny",NA,"2023-01-10"
"63","Beach Day",NA,"2023-01-10"
"64","Beatnik",24,"2023-01-10"
"65","Biker",1979,"2023-01-10"
"66","Bimbocore",181,"2023-01-10"
"67","Biohazard",7,"2023-01-10"
"68","Biopunk",112,"2023-01-10"
"69","Bizarro Fiction",NA,"2023-01-10"
"70","Black-Holed Meme",NA,"2023-01-10"
"71","Bloomcore",58,"2023-01-10"
"72","Bodikon",3,"2023-01-10"
"73","Bohemian",7492,"2023-01-10"
"74","Bombacore",102,"2023-01-10"
"75","Bookstore Girl",NA,"2023-01-10"
"76","Bosozoku",NA,"2023-01-10"
"77","Boujee",334,"2023-01-10"
"78","Breakcore",3,"2023-01-10"
"79","Britpop",65,"2023-01-10"
"80","Brocore",NA,"2023-01-10"
"81","Bronzepunk",1,"2023-01-10"
"82","Bunni Frog",NA,"2023-01-10"
"83","Bubble Bujo",NA,"2023-01-10"
"84","Bubble Goth",NA,"2023-01-10"
"85","Bubblegum Bitch",4,"2023-01-10"
"86","Bubblegum Witch",NA,"2023-01-10"
"87","Cabincore",153,"2023-01-10"
"88","Cagole",19,"2023-01-10"
"89","Camp",5,"2023-01-10"
"90","Campcore",12,"2023-01-10"
"91","Candycore",52,"2023-01-10"
"92","Cargopunk",4,"2023-01-10"
"93","Carnivalcore",1,"2023-01-10"
"94","Cartelcore",NA,"2023-01-10"
"95","Cartooncore",2,"2023-01-10"
"96","Casino",39,"2023-01-10"
"97","Cassette Futurism",NA,"2023-01-10"
"98","Celtic",285,"2023-01-10"
"99","Changelingcore",NA,"2023-01-10"
"100","Chaotic Academia",NA,"2023-01-10"
"101","Chav",1,"2023-01-10"
"102","Cheiron Crush",NA,"2023-01-10"
"103","Cherry Emoji Twitter",NA,"2023-01-10"
"104","Chic Modernist",NA,"2023-01-10"
"105","Cholo",9,"2023-01-10"
"106","Christcore",1,"2023-01-10"
"107","Christian Girl Autumn",NA,"2023-01-10"
"108","Christmas",2985,"2023-01-10"
"109","Chunyu",NA,"2023-01-10"
"110","City Pop",NA,"2023-01-10"
"111","Classic Academia",NA,"2023-01-10"
"112","Classic Lolita",NA,"2023-01-10"
"113","Classicism",203,"2023-01-10"
"114","Cleancore",285,"2023-01-10"
"115","Clockpunk",NA,"2023-01-10"
"116","Cloudcore",282,"2023-01-10"
"117","Clowncore",332,"2023-01-10"
"118","Club",NA,"2023-01-10"
"119","Club Kids",NA,"2023-01-10"
"120","Coastal Grandmother",250,"2023-01-10"
"121","Cutecore",185,"2023-01-10"
"122","Coffee House/Cafe",1,"2023-01-10"
"123","Coffinwood",NA,"2023-01-10"
"124","Colourful Black",NA,"2023-01-10"
"125","Comfy/Cozy",1136,"2023-01-10"
"126","Common White Girl",NA,"2023-01-10"
"127","Concore",6,"2023-01-10"
"128","Constructivism",3,"2023-01-10"
"129","Corporate",NA,"2023-01-10"
"130","Corporate Memphis",NA,"2023-01-10"
"131","Corporate Punk",NA,"2023-01-10"
"132","Cottagecore",23225,"2023-01-10"
"133","Cottagegore",17888,"2023-01-10"
"134","Coquette Academia",NA,"2023-01-10"
"135","Coquette",23,"2023-01-10"
"136","Country",942,"2023-01-10"
"137","Cozy Childhood Hideaway",NA,"2023-01-10"
"138","C-Pop",38,"2023-01-10"
"139","Crackhead",95,"2023-01-10"
"140","Craftcore",16,"2023-01-10"
"141","Cripplepunk",NA,"2023-01-10"
"142","Crowcore",15,"2023-01-10"
"143","Crustpunk",19,"2023-01-10"
"144","Cryptid Academia",NA,"2023-01-10"
"145","Cryptidcore",7,"2023-01-10"
"146","Cubism",3,"2023-01-10"
"147","Cuddle Party",NA,"2023-01-10"
"148","Cultcore",NA,"2023-01-10"
"149","Cult Party Kei",NA,"2023-01-10"
"150","Cyberdelic",2,"2023-01-10"
"151","Cyber Fairy Grunge",NA,"2023-01-10"
"152","Cyberghetto",68,"2023-01-10"
"153","Cybergoth",520,"2023-01-10"
"154","Cybergrunge",310,"2023-01-10"
"155","CyberneticPunk",NA,"2023-01-10"
"156","Cyberparadism",NA,"2023-01-10"
"157","Cyberpop",2,"2023-01-10"
"158","Cyberprep",NA,"2023-01-10"
"159","Cyberpunk",678,"2023-01-10"
"160","Danish Pastel",NA,"2023-01-10"
"161","DarkErrorcore",NA,"2023-01-10"
"162","Dark Academia",NA,"2023-01-10"
"163","Dark Fantasy",NA,"2023-01-10"
"164","Dark Naturalism",NA,"2023-01-10"
"165","Dark Nautical",NA,"2023-01-10"
"166","Dark Nymphet",NA,"2023-01-10"
"167","Dark Paradise",NA,"2023-01-10"
"168","Darkcore",9,"2023-01-10"
