"","aesthetic","etsy_results","date"
"1","80s heart-throb",NA,"2023-06-29"
"2","1950s Suburbia",NA,"2023-06-29"
"3","2000s Autumn",2,"2023-06-29"
"4","2010s Internet",NA,"2023-06-29"
"5","2014 Tumblr",5,"2023-06-29"
"6","2014 Girly",1,"2023-06-29"
"7","2020 Alt",160,"2023-06-29"
"8","2K1",NA,"2023-06-29"
"9","2K7",NA,"2023-06-29"
"10","2 Tone",700,"2023-06-29"
"11","80s Ballroom",NA,"2023-06-29"
"12","Abstract Tech",1124,"2023-06-29"
"13","Acid Pixie",NA,"2023-06-29"
"14","Acidwave",NA,"2023-06-29"
"15","Acubi",5,"2023-06-29"
"16","Adventure Pulp",1,"2023-06-29"
"17","Adventurecore",14,"2023-06-29"
"18","Aetherpunk",NA,"2023-06-29"
"19","Afro-Victorian",NA,"2023-06-29"
"20","Afrofuturism",8,"2023-06-29"
"21","After Hours",95,"2023-06-29"
"22","Agropeople",NA,"2023-06-29"
"23","Ah Beng",NA,"2023-06-29"
"24","Alien",776,"2023-06-29"
"25","Alternative",1738,"2023-06-29"
"26","Amateur Photography",1,"2023-06-29"
"27","American Pioneers",NA,"2023-06-29"
"28","American Revolution",3,"2023-06-29"
"29","American Thanksgiving",72,"2023-06-29"
"30","American Tourist Traps",NA,"2023-06-29"
"31","Americana",190,"2023-06-29"
"32","Analog Horror",NA,"2023-06-29"
"33","Ancient Egypt",189,"2023-06-29"
"34","Androgynous",28,"2023-06-29"
"35","Angelcore",169,"2023-06-29"
"36","Anglo Gothic",NA,"2023-06-29"
"37","Anglocore",NA,"2023-06-29"
"38","Angura",NA,"2023-06-29"
"39","Animecore",18,"2023-06-29"
"40","Anoncore",NA,"2023-06-29"
"41","Anti-Fashion",NA,"2023-06-29"
"42","Antique Grunge",54,"2023-06-29"
"43","Arabfunny",NA,"2023-06-29"
"44","Arcade",356,"2023-06-29"
"45","Arcadecore",NA,"2023-06-29"
"46","Art Academia",11671,"2023-06-29"
"47","Art Deco",26988,"2023-06-29"
"48","Art Hoe",116,"2023-06-29"
"49","Art Nouveau",4053,"2023-06-29"
"50","Artcore",4,"2023-06-29"
"51","Artificial Nature",10,"2023-06-29"
"52","Arts and Crafts Movement",62,"2023-06-29"
"53","Asian Baby Girl",11,"2023-06-29"
"54","Athlete",91,"2023-06-29"
"55","Atompunk",2,"2023-06-29"
"56","Auroracore",NA,"2023-06-29"
"57","Australian Outback",4,"2023-06-29"
"58","Australiana",4,"2023-06-29"
"59","Autumn",5701,"2023-06-29"
"60","Autumn Academia",303,"2023-06-29"
"61","Avant-garde",117,"2023-06-29"
"62","Avant Apocalypse",NA,"2023-06-29"
"63","B-Movie Horror",3,"2023-06-29"
"64","BDSM",137,"2023-06-29"
"65","Babycore",4,"2023-06-29"
"66","Babygirl",24,"2023-06-29"
"67","Back-to-School",23,"2023-06-29"
"68","Baddie",518,"2023-06-29"
"69","Baidexweb",NA,"2023-06-29"
"70","Bakala",NA,"2023-06-29"
"71","Ballet Academia",23,"2023-06-29"
"72","Balletcore",54,"2023-06-29"
"73","Baltic Violence Tumblr",NA,"2023-06-29"
"74","Barbiecore",140,"2023-06-29"
"75","Bardcore",NA,"2023-06-29"
"76","Baroque",878,"2023-06-29"
"77","Bastardcore",NA,"2023-06-29"
"78","Bauhaus",2075,"2023-06-29"
"79","Beach Bunny",19,"2023-06-29"
"80","Beach Day",1879,"2023-06-29"
"81","Beach girl",1992,"2023-06-29"
"82","Beatnik",3,"2023-06-29"
"83","Biker",573,"2023-06-29"
"84","Bimbocore",15,"2023-06-29"
"85","Biopunk",2,"2023-06-29"
"86","Bizarro Fiction",NA,"2023-06-29"
"87","Black-Holed Meme",NA,"2023-06-29"
"88","Black Metal",2607,"2023-06-29"
"89","Bleak Crush",NA,"2023-06-29"
"90","Blokecore",NA,"2023-06-29"
"91","Blokette",NA,"2023-06-29"
"92","Bloomcore",61,"2023-06-29"
"93","Blue Night",1378,"2023-06-29"
"94","Bodikon",NA,"2023-06-29"
"95","Bohemian",42685,"2023-06-29"
"96","Bombacore",NA,"2023-06-29"
"97","Bookstore Girl",11,"2023-06-29"
"98","Bosozoku",4,"2023-06-29"
"99","Boujee",1065,"2023-06-29"
"100","Boy Next Door",NA,"2023-06-29"
