"","aesthetic","depop_results","date"
"1","Wabi-Sabi",30,"2022-12-11"
"2","Waif",10,"2022-12-11"
"3","Waldorf",6,"2022-12-11"
"4","Wanderlust",NA,"2022-12-11"
"5","Warmcore",NA,"2022-12-11"
"6","Weathercore",NA,"2022-12-11"
"7","Web Creep",NA,"2022-12-11"
"8","Weeaboo",NA,"2022-12-11"
"9","Weirdcore",31,"2022-12-11"
"10","Werewolf",NA,"2022-12-11"
"11","Western",79,"2022-12-11"
"12","Wetcore",NA,"2022-12-11"
"13","Wild Child",210,"2022-12-11"
"14","Winter",135,"2022-12-11"
"15","Winter Fairy Coquette",42,"2022-12-11"
"16","Witchy Academia",69,"2022-12-11"
"17","Witch House",34,"2022-12-11"
"18","Witchcore",15,"2022-12-11"
"19","Wizardcore",NA,"2022-12-11"
"20","Wonderland",3,"2022-12-11"
"21","Woodland Goth",75,"2022-12-11"
"22","Wormcore",NA,"2022-12-11"
"23","Writer Academia",5,"2022-12-11"
"24","Wuxia",NA,"2022-12-11"
"25","Wabi-Sabi",30,"2022-12-11"
"26","Waif",10,"2022-12-11"
"27","Waldorf",6,"2022-12-11"
"28","Wanderlust",NA,"2022-12-11"
"29","Warmcore",NA,"2022-12-11"
"30","Weathercore",NA,"2022-12-11"
"31","Web Creep",NA,"2022-12-11"
"32","Weeaboo",NA,"2022-12-11"
"33","Weirdcore",31,"2022-12-11"
"34","Werewolf",NA,"2022-12-11"
"35","Western",79,"2022-12-11"
"36","Wetcore",NA,"2022-12-11"
"37","Wild Child",210,"2022-12-11"
"38","Winter",135,"2022-12-11"
"39","Winter Fairy Coquette",42,"2022-12-11"
"40","Witchy Academia",69,"2022-12-11"
"41","Witch House",34,"2022-12-11"
"42","Witchcore",15,"2022-12-11"
"43","Wizardcore",NA,"2022-12-11"
"44","Wonderland",3,"2022-12-11"
"45","Woodland Goth",75,"2022-12-11"
"46","Wormcore",NA,"2022-12-11"
"47","Writer Academia",5,"2022-12-11"
"48","Wuxia",NA,"2022-12-11"
"49","Wabi-Sabi",30,"2022-12-11"
"50","Waif",10,"2022-12-11"
"51","Waldorf",6,"2022-12-11"
"52","Wanderlust",NA,"2022-12-11"
"53","Warmcore",NA,"2022-12-11"
