"","aesthetic","etsy_results","date"
"1","80s heart-throb",NA,"2023-07-03"
"2","1950s Suburbia",NA,"2023-07-03"
"3","2000s Autumn",2,"2023-07-03"
"4","2010s Internet",NA,"2023-07-03"
"5","2014 Tumblr",5,"2023-07-03"
"6","2014 Girly",1,"2023-07-03"
"7","2020 Alt",164,"2023-07-03"
"8","2K1",NA,"2023-07-03"
"9","2K7",NA,"2023-07-03"
"10","2 Tone",701,"2023-07-03"
"11","80s Ballroom",NA,"2023-07-03"
"12","Abstract Tech",1126,"2023-07-03"
"13","Acid Pixie",NA,"2023-07-03"
"14","Acidwave",NA,"2023-07-03"
"15","Acubi",5,"2023-07-03"
"16","Adventure Pulp",1,"2023-07-03"
"17","Adventurecore",14,"2023-07-03"
"18","Aetherpunk",NA,"2023-07-03"
"19","Afro-Victorian",NA,"2023-07-03"
"20","Afrofuturism",7,"2023-07-03"
"21","After Hours",95,"2023-07-03"
"22","Agropeople",NA,"2023-07-03"
"23","Ah Beng",NA,"2023-07-03"
"24","Alien",778,"2023-07-03"
"25","Alternative",1749,"2023-07-03"
"26","Amateur Photography",1,"2023-07-03"
"27","American Pioneers",1,"2023-07-03"
"28","American Revolution",4,"2023-07-03"
"29","American Thanksgiving",74,"2023-07-03"
"30","American Tourist Traps",NA,"2023-07-03"
"31","Americana",193,"2023-07-03"
"32","Analog Horror",NA,"2023-07-03"
"33","Ancient Egypt",189,"2023-07-03"
"34","Androgynous",27,"2023-07-03"
"35","Angelcore",178,"2023-07-03"
"36","Anglo Gothic",NA,"2023-07-03"
"37","Anglocore",NA,"2023-07-03"
"38","Angura",NA,"2023-07-03"
"39","Animecore",20,"2023-07-03"
"40","Anoncore",NA,"2023-07-03"
"41","Anti-Fashion",NA,"2023-07-03"
"42","Antique Grunge",54,"2023-07-03"
"43","Arabfunny",NA,"2023-07-03"
"44","Arcade",359,"2023-07-03"
"45","Arcadecore",NA,"2023-07-03"
"46","Art Academia",11962,"2023-07-03"
"47","Art Deco",27174,"2023-07-03"
"48","Art Hoe",116,"2023-07-03"
"49","Art Nouveau",4115,"2023-07-03"
"50","Artcore",4,"2023-07-03"
"51","Artificial Nature",10,"2023-07-03"
"52","Arts and Crafts Movement",61,"2023-07-03"
"53","Asian Baby Girl",11,"2023-07-03"
"54","Athlete",92,"2023-07-03"
"55","Atompunk",2,"2023-07-03"
"56","Auroracore",NA,"2023-07-03"
"57","Australian Outback",4,"2023-07-03"
"58","Australiana",4,"2023-07-03"
"59","Autumn",5793,"2023-07-03"
"60","Autumn Academia",303,"2023-07-03"
"61","Avant-garde",118,"2023-07-03"
"62","Avant Apocalypse",NA,"2023-07-03"
"63","B-Movie Horror",3,"2023-07-03"
"64","BDSM",137,"2023-07-03"
"65","Babycore",4,"2023-07-03"
"66","Babygirl",23,"2023-07-03"
"67","Back-to-School",19,"2023-07-03"
"68","Baddie",522,"2023-07-03"
"69","Baidexweb",NA,"2023-07-03"
"70","Bakala",NA,"2023-07-03"
"71","Ballet Academia",23,"2023-07-03"
"72","Balletcore",59,"2023-07-03"
"73","Baltic Violence Tumblr",NA,"2023-07-03"
"74","Barbiecore",182,"2023-07-03"
"75","Bardcore",NA,"2023-07-03"
"76","Baroque",881,"2023-07-03"
"77","Bastardcore",NA,"2023-07-03"
"78","Bauhaus",2102,"2023-07-03"
"79","Beach Bunny",20,"2023-07-03"
"80","Beach Day",1853,"2023-07-03"
"81","Beach Girl",2008,"2023-07-03"
"82","Beatnik",3,"2023-07-03"
"83","Biker",573,"2023-07-03"
"84","Bimbocore",14,"2023-07-03"
"85","Biopunk",2,"2023-07-03"
"86","Bizarro Fiction",NA,"2023-07-03"
"87","Black-Holed Meme",NA,"2023-07-03"
"88","Black Metal",2661,"2023-07-03"
"89","Bleak Crush",NA,"2023-07-03"
"90","Blokecore",NA,"2023-07-03"
"91","Blokette",NA,"2023-07-03"
"92","Bloomcore",62,"2023-07-03"
"93","Blue Night",1398,"2023-07-03"
"94","Bodikon",NA,"2023-07-03"
"95","Bohemian",42969,"2023-07-03"
"96","Bombacore",NA,"2023-07-03"
"97","Bookstore Girl",11,"2023-07-03"
"98","Bosozoku",4,"2023-07-03"
"99","Boujee",1072,"2023-07-03"
"100","Boy Next Door",NA,"2023-07-03"
