"","aesthetic","etsy_results","date"
"1","80s Heartthrob",NA,"2023-08-01"
"2","1950s Suburbia",NA,"2023-08-01"
"3","2000s Autumn",5,"2023-08-01"
"4","2010s Internet",NA,"2023-08-01"
"5","2014 Girly",1,"2023-08-01"
"6","2014 Tumblr",4,"2023-08-01"
"7","2020 Alt",161,"2023-08-01"
"8","2K1",NA,"2023-08-01"
"9","2K7",NA,"2023-08-01"
"10","2 Tone",721,"2023-08-01"
"11","80s Ballroom",NA,"2023-08-01"
"12","Abstract Tech",1114,"2023-08-01"
"13","Acid Pixie",NA,"2023-08-01"
"14","Acidwave",NA,"2023-08-01"
"15","Acubi",5,"2023-08-01"
"16","Adventurecore",12,"2023-08-01"
"17","Adventure Pulp",1,"2023-08-01"
"18","Aestheticism",474831,"2023-08-01"
"19","Aetherpunk",NA,"2023-08-01"
"20","Afro-Victorian",NA,"2023-08-01"
"21","Afrofuturism",7,"2023-08-01"
"22","Afropunk",NA,"2023-08-01"
"23","After Hours",100,"2023-08-01"
"24","Agropeople",NA,"2023-08-01"
"25","Ah Beng",NA,"2023-08-01"
"26","Alien",812,"2023-08-01"
"27","Alternative",1738,"2023-08-01"
"28","Amateur Photography",NA,"2023-08-01"
"29","American Pioneers",1,"2023-08-01"
"30","American Revolution",5,"2023-08-01"
"31","American Thanksgiving",123,"2023-08-01"
"32","American Tourist Traps",NA,"2023-08-01"
"33","Americana",238,"2023-08-01"
"34","Analog Horror",NA,"2023-08-01"
"35","Ancient Egypt",209,"2023-08-01"
"36","Androgynous",32,"2023-08-01"
"37","Angelcore",183,"2023-08-01"
"38","Anglo Gothic",1,"2023-08-01"
"39","Anglocore",NA,"2023-08-01"
"40","Angura",NA,"2023-08-01"
"41","Animecore",12,"2023-08-01"
"42","Anoncore",NA,"2023-08-01"
"43","Anti-Fashion",NA,"2023-08-01"
"44","Antique Grunge",60,"2023-08-01"
"45","Arabfunny",NA,"2023-08-01"
"46","Arcade",362,"2023-08-01"
"47","Arcadecore",NA,"2023-08-01"
"48","Art Academia",13230,"2023-08-01"
"49","Art Deco",29614,"2023-08-01"
"50","Art Hoe",109,"2023-08-01"
"51","Art Nouveau",4515,"2023-08-01"
"52","Artcore",3,"2023-08-01"
"53","Artificial Nature",17,"2023-08-01"
"54","Arts and Crafts Movement",64,"2023-08-01"
"55","Asian Baby Girl",11,"2023-08-01"
"56","Athlete",107,"2023-08-01"
"57","Atompunk",2,"2023-08-01"
"58","Auroracore",NA,"2023-08-01"
"59","Australian Outback",4,"2023-08-01"
"60","Australiana",4,"2023-08-01"
"61","Autumn",6985,"2023-08-01"
"62","Autumn Academia",396,"2023-08-01"
"63","Avant-garde",133,"2023-08-01"
"64","Avant Apocalypse",NA,"2023-08-01"
"65","Aztec Empire",1,"2023-08-01"
"66","Babycore",5,"2023-08-01"
"67","Babygirl",20,"2023-08-01"
"68","Back-to-School",22,"2023-08-01"
"69","Baddie",547,"2023-08-01"
"70","Bakala",NA,"2023-08-01"
"71","Ballet Academia",22,"2023-08-01"
"72","Balletcore",68,"2023-08-01"
"73","Baltic Violence Tumblr",NA,"2023-08-01"
"74","Barbiecore",267,"2023-08-01"
"75","Bardcore",NA,"2023-08-01"
"76","Baroque",1074,"2023-08-01"
"77","Basic Girl",79,"2023-08-01"
"78","Bastardcore",NA,"2023-08-01"
"79","Bauhaus",2138,"2023-08-01"
"80","BDSM",122,"2023-08-01"
"81","Beach Bunny",15,"2023-08-01"
"82","Beach Day",1696,"2023-08-01"
"83","Beach Girl",2281,"2023-08-01"
"84","Beatnik",3,"2023-08-01"
"85","Belgian Popcorn",NA,"2023-08-01"
"86","Biker",584,"2023-08-01"
"87","Bimbocore",12,"2023-08-01"
"88","Biopunk",1,"2023-08-01"
"89","Bizarro Fiction",NA,"2023-08-01"
"90","Black-Holed Meme",NA,"2023-08-01"
"91","Black Metal",2632,"2023-08-01"
"92","Bleak Crush",NA,"2023-08-01"
"93","Blokecore",NA,"2023-08-01"
"94","Blokette",NA,"2023-08-01"
"95","Bloomcore",61,"2023-08-01"
"96","Blue Night",1503,"2023-08-01"
"97","B-Movie Horror",3,"2023-08-01"
"98","Bodikon",NA,"2023-08-01"
"99","Bohemian",45011,"2023-08-01"
"100","Bombardier",NA,"2023-08-01"
