"","aesthetic","etsy_results","date"
"1","80s Heartthrob",NA,"2023-07-16"
"2","1950s Suburbia",NA,"2023-07-16"
"3","2000s Autumn",5,"2023-07-16"
"4","2010s Internet",NA,"2023-07-16"
"5","2014 Girly",2,"2023-07-16"
"6","2014 Tumblr",5,"2023-07-16"
"7","2020 Alt",159,"2023-07-16"
"8","2K1",NA,"2023-07-16"
"9","2K7",NA,"2023-07-16"
"10","2 Tone",721,"2023-07-16"
"11","80s Ballroom",NA,"2023-07-16"
"12","Abstract Tech",1121,"2023-07-16"
"13","Acid Pixie",NA,"2023-07-16"
"14","Acidwave",NA,"2023-07-16"
"15","Acubi",7,"2023-07-16"
"16","Adventure Pulp",1,"2023-07-16"
"17","Adventurecore",14,"2023-07-16"
"18","Aetherpunk",NA,"2023-07-16"
"19","Afro-Victorian",NA,"2023-07-16"
"20","Afrofuturism",7,"2023-07-16"
"21","After Hours",98,"2023-07-16"
"22","Agropeople",NA,"2023-07-16"
"23","Ah Beng",NA,"2023-07-16"
"24","Alien",815,"2023-07-16"
"25","Alternative",1819,"2023-07-16"
"26","Amateur Photography",NA,"2023-07-16"
"27","American Pioneers",1,"2023-07-16"
"28","American Revolution",6,"2023-07-16"
"29","American Thanksgiving",103,"2023-07-16"
"30","American Tourist Traps",NA,"2023-07-16"
"31","Americana",206,"2023-07-16"
"32","Analog Horror",NA,"2023-07-16"
"33","Ancient Egypt",202,"2023-07-16"
"34","Androgynous",27,"2023-07-16"
"35","Angelcore",185,"2023-07-16"
"36","Anglo Gothic",NA,"2023-07-16"
"37","Anglocore",NA,"2023-07-16"
"38","Angura",NA,"2023-07-16"
"39","Animecore",15,"2023-07-16"
"40","Anoncore",NA,"2023-07-16"
"41","Anti-Fashion",NA,"2023-07-16"
"42","Antique Grunge",57,"2023-07-16"
"43","Arabfunny",NA,"2023-07-16"
"44","Arcade",457,"2023-07-16"
"45","Arcadecore",NA,"2023-07-16"
"46","Art Academia",12887,"2023-07-16"
"47","Art Deco",28540,"2023-07-16"
"48","Art Hoe",111,"2023-07-16"
"49","Art Nouveau",4390,"2023-07-16"
"50","Artcore",4,"2023-07-16"
"51","Artificial Nature",13,"2023-07-16"
"52","Arts and Crafts Movement",71,"2023-07-16"
"53","Asian Baby Girl",11,"2023-07-16"
"54","Athlete",102,"2023-07-16"
"55","Atompunk",2,"2023-07-16"
"56","Auroracore",NA,"2023-07-16"
"57","Australian Outback",4,"2023-07-16"
"58","Australiana",4,"2023-07-16"
"59","Autumn",6157,"2023-07-16"
"60","Autumn Academia",335,"2023-07-16"
"61","Avant-garde",95,"2023-07-16"
"62","Avant Apocalypse",NA,"2023-07-16"
"63","B-Movie Horror",3,"2023-07-16"
"64","BDSM",128,"2023-07-16"
"65","Babycore",4,"2023-07-16"
"66","Babygirl",22,"2023-07-16"
"67","Back-to-School",20,"2023-07-16"
"68","Baddie",538,"2023-07-16"
"69","Bakala",NA,"2023-07-16"
"70","Ballet Academia",22,"2023-07-16"
"71","Balletcore",67,"2023-07-16"
"72","Baltic Violence Tumblr",NA,"2023-07-16"
"73","Barbiecore",238,"2023-07-16"
"74","Bardcore",NA,"2023-07-16"
"75","Baroque",991,"2023-07-16"
"76","Bastardcore",NA,"2023-07-16"
"77","Bauhaus",2121,"2023-07-16"
"78","Beach Bunny",15,"2023-07-16"
"79","Beach Day",1760,"2023-07-16"
"80","Beach Girl",2068,"2023-07-16"
"81","Beatnik",3,"2023-07-16"
"82","Biker",577,"2023-07-16"
"83","Bimbocore",15,"2023-07-16"
"84","Biopunk",1,"2023-07-16"
"85","Bizarro Fiction",NA,"2023-07-16"
"86","Black-Holed Meme",NA,"2023-07-16"
"87","Black Metal",2613,"2023-07-16"
"88","Bleak Crush",NA,"2023-07-16"
"89","Blokecore",NA,"2023-07-16"
"90","Blokette",NA,"2023-07-16"
"91","Bloomcore",67,"2023-07-16"
"92","Blue Night",1429,"2023-07-16"
"93","Bodikon",NA,"2023-07-16"
"94","Bohemian",50086,"2023-07-16"
"95","Bombardier",NA,"2023-07-16"
"96","Bookstore Girl",10,"2023-07-16"
"97","Bosozoku",4,"2023-07-16"
"98","Boujee",1060,"2023-07-16"
"99","Boy Next Door",NA,"2023-07-16"
"100","BrazilianPopBar",NA,"2023-07-16"
