"","aesthetic","depop_results","date"
"1","Abstract Tech",NA,"2022-12-12"
"2","Acid Pixie",NA,"2022-12-12"
"3","Acidwave",3,"2022-12-12"
"4","Acubi",61,"2022-12-12"
"5","Adventure Pulp",NA,"2022-12-12"
"6","Adventurecore",26,"2022-12-12"
"7","Aetherpunk",NA,"2022-12-12"
"8","Afrofuturism",NA,"2022-12-12"
"9","Afro-Victorian",NA,"2022-12-12"
"10","After Hours",266,"2022-12-12"
"11","Agropeople",NA,"2022-12-12"
"12","Alien",512,"2022-12-12"
"13","Alternative",9538,"2022-12-12"
"14","Americana",10,"2022-12-12"
"15","Analog Horror",NA,"2022-12-12"
"16","American Pioneers",NA,"2022-12-12"
"17","American Revolution",NA,"2022-12-12"
"18","American Thanksgiving",NA,"2022-12-12"
"19","American Tourist Traps",NA,"2022-12-12"
"20","Ancient Egypt",22,"2022-12-12"
"21","Androgynous",213,"2022-12-12"
"22","Anemoiacore",NA,"2022-12-12"
"23","Angelcore",1101,"2022-12-12"
"24","Anglocore",985,"2022-12-12"
"25","Anglo Gothic",NA,"2022-12-12"
"26","Angura Kei",NA,"2022-12-12"
"27","Animecore",134,"2022-12-12"
"28","Antique Grunge",NA,"2022-12-12"
"29","Anti-Fashion",41,"2022-12-12"
"30","Arcade",NA,"2022-12-12"
"31","Arcadecore",NA,"2022-12-12"
"32","Art Academia",NA,"2022-12-12"
"33","Arts and Crafts Movement",NA,"2022-12-12"
"34","Art Deco",NA,"2022-12-12"
"35","Art Hoe",NA,"2022-12-12"
"36","Art Nouveau",NA,"2022-12-12"
"37","Asian Baby Girl",NA,"2022-12-12"
"38","Athlete",232,"2022-12-12"
"39","Atompunk",NA,"2022-12-12"
"40","Auroracore",4,"2022-12-12"
"41","Autumn Academia",NA,"2022-12-12"
"42","Autumn",2,"2022-12-12"
"43","Avant Apocalypse",NA,"2022-12-12"
"44","Avant-garde",1564,"2022-12-12"
"45","Babycore",195,"2022-12-12"
"46","Babygirl",4435,"2022-12-12"
"47","Back-to-School",918,"2022-12-12"
"48","Baddie",5101,"2022-12-12"
"49","Ballet Academia",NA,"2022-12-12"
"50","Baltic Violence Tumblr",NA,"2022-12-12"
"51","Barbiecore",262,"2022-12-12"
"52","Bardcore",1,"2022-12-12"
"53","Baroque",269,"2022-12-12"
"54","Bastardcore",1,"2022-12-12"
"55","Bauhaus",9,"2022-12-12"
"56","BDSM",79,"2022-12-12"
"57","Beach Bunny",NA,"2022-12-12"
"58","Beach Day",NA,"2022-12-12"
"59","Beatnik",21,"2022-12-12"
"60","Biker",1954,"2022-12-12"
"61","Bimbocore",338,"2022-12-12"
"62","Biohazard",7,"2022-12-12"
"63","Biopunk",123,"2022-12-12"
"64","Bizarro Fiction",NA,"2022-12-12"
"65","Black-Holed Meme",NA,"2022-12-12"
"66","Bloomcore",102,"2022-12-12"
"67","Bodikon",3,"2022-12-12"
"68","Bohemian",7549,"2022-12-12"
"69","Bombacore",235,"2022-12-12"
"70","Bookstore Girl",NA,"2022-12-12"
"71","Bosozoku",1,"2022-12-12"
"72","Boujee",477,"2022-12-12"
"73","Breakcore",3,"2022-12-12"
"74","Britpop",66,"2022-12-12"
"75","Brocore",NA,"2022-12-12"
"76","Bronzepunk",1,"2022-12-12"
"77","Bunni Frog",NA,"2022-12-12"
"78","Bubble Bujo",NA,"2022-12-12"
"79","Bubble Goth",NA,"2022-12-12"
"80","Bubblegum Bitch",3,"2022-12-12"
"81","Bubblegum Witch",NA,"2022-12-12"
"82","Cabincore",163,"2022-12-12"
"83","Cagole",18,"2022-12-12"
"84","Camp",7,"2022-12-12"
"85","Campcore",14,"2022-12-12"
"86","Candycore",59,"2022-12-12"
"87","Cargopunk",3,"2022-12-12"
"88","Carnivalcore",NA,"2022-12-12"
"89","Cartelcore",1,"2022-12-12"
"90","Cartooncore",2,"2022-12-12"
"91","Casino",43,"2022-12-12"
"92","Cassette Futurism",NA,"2022-12-12"
"93","Celtic",49,"2022-12-12"
"94","Changelingcore",NA,"2022-12-12"
"95","Chaotic Academia",NA,"2022-12-12"
"96","Chav",1,"2022-12-12"
"97","Cheiron Crush",NA,"2022-12-12"
"98","Cherry Emoji Twitter",NA,"2022-12-12"
"99","Chic Modernist",NA,"2022-12-12"
"100","Cholo",4,"2022-12-12"
"101","Christcore",1,"2022-12-12"
"102","Christian Girl Autumn",NA,"2022-12-12"
"103","Christmas",3040,"2022-12-12"
"104","Chunyu",NA,"2022-12-12"
"105","City Pop",NA,"2022-12-12"
"106","Classic Academia",NA,"2022-12-12"
"107","Classic Lolita",NA,"2022-12-12"
"108","Classicism",177,"2022-12-12"
"109","Cleancore",317,"2022-12-12"
"110","Clockpunk",NA,"2022-12-12"
"111","Cloudcore",316,"2022-12-12"
"112","Clowncore",346,"2022-12-12"
"113","Club",NA,"2022-12-12"
"114","Club Kids",NA,"2022-12-12"
"115","Coastal Grandmother",249,"2022-12-12"
"116","Cutecore",147,"2022-12-12"
"117","Coffee House/Cafe",1,"2022-12-12"
"118","Coffinwood",NA,"2022-12-12"
"119","Colourful Black",NA,"2022-12-12"
"120","Comfy/Cozy",1307,"2022-12-12"
"121","Common White Girl",NA,"2022-12-12"
"122","Concore",6,"2022-12-12"
"123","Constructivism",3,"2022-12-12"
"124","Corporate",NA,"2022-12-12"
"125","Corporate Memphis",NA,"2022-12-12"
"126","Corporate Punk",NA,"2022-12-12"
"127","Cottagecore",23066,"2022-12-12"
"128","Cottagegore",18047,"2022-12-12"
"129","Coquette Academia",NA,"2022-12-12"
"130","Coquette",22,"2022-12-12"
"131","Country",1073,"2022-12-12"
"132","Cozy Childhood Hideaway",NA,"2022-12-12"
"133","C-Pop",38,"2022-12-12"
"134","Crackhead",103,"2022-12-12"
"135","Craftcore",22,"2022-12-12"
"136","Cripplepunk",NA,"2022-12-12"
"137","Crowcore",19,"2022-12-12"
"138","Crustpunk",50,"2022-12-12"
"139","Cryptid Academia",NA,"2022-12-12"
"140","Cryptidcore",7,"2022-12-12"
"141","Cubism",4,"2022-12-12"
"142","Cuddle Party",NA,"2022-12-12"
"143","Cultcore",NA,"2022-12-12"
"144","Cult Party Kei",NA,"2022-12-12"
"145","Cyberdelic",2,"2022-12-12"
"146","Cyber Fairy Grunge",NA,"2022-12-12"
"147","Cyberghetto",69,"2022-12-12"
"148","Cybergoth",503,"2022-12-12"
"149","Cybergrunge",305,"2022-12-12"
"150","CyberneticPunk",NA,"2022-12-12"
"151","Cyberparadism",NA,"2022-12-12"
"152","Cyberpop",2,"2022-12-12"
"153","Cyberprep",NA,"2022-12-12"
"154","Cyberpunk",602,"2022-12-12"
"155","Danish Pastel",NA,"2022-12-12"
"156","DarkErrorcore",NA,"2022-12-12"
