"","aesthetic","depop_results","date"
"1","70s Disco",1,"2023-02-26"
"2","2-Tone",336,"2023-02-26"
"3","1950s Suburbia",NA,"2023-02-26"
"4","2000s Autumn",NA,"2023-02-26"
"5","2014-era tumblr",NA,"2023-02-26"
"6","2014 Girly Tumblr",NA,"2023-02-26"
"7","2020 Alt",NA,"2023-02-26"
"8","2K Animecore",NA,"2023-02-26"
"9","Abstract Tech",NA,"2023-02-26"
"10","Acid Pixie",NA,"2023-02-26"
"11","Acidwave",3,"2023-02-26"
"12","Acubi",120,"2023-02-26"
"13","Adventure Pulp",NA,"2023-02-26"
"14","Adventurecore",38,"2023-02-26"
"15","Aetherpunk",NA,"2023-02-26"
"16","Afrofuturism",NA,"2023-02-26"
"17","Afro-Victorian",1,"2023-02-26"
"18","After Hours",255,"2023-02-26"
"19","Agropeople",NA,"2023-02-26"
"20","Ah Beng",NA,"2023-02-26"
"21","Alien",480,"2023-02-26"
"22","Alternative",8951,"2023-02-26"
"23","Americana",9,"2023-02-26"
"24","Analog Horror",NA,"2023-02-26"
"25","American Pioneers",NA,"2023-02-26"
"26","American Revolution",NA,"2023-02-26"
"27","American Thanksgiving",NA,"2023-02-26"
"28","American Tourist Traps",NA,"2023-02-26"
"29","Ancient Egypt",22,"2023-02-26"
"30","Androgynous",413,"2023-02-26"
"31","Anemoiacore",NA,"2023-02-26"
"32","Angelcore",1471,"2023-02-26"
"33","Anglocore",1328,"2023-02-26"
"34","Anglo Gothic",NA,"2023-02-26"
"35","Angura",47,"2023-02-26"
"36","Animecore",NA,"2023-02-26"
"37","Antique Grunge",NA,"2023-02-26"
"38","Anti-Fashion",31,"2023-02-26"
"39","Arcade",NA,"2023-02-26"
"40","Arcadecore",NA,"2023-02-26"
"41","Art Academia",NA,"2023-02-26"
"42","Arts and Crafts Movement",NA,"2023-02-26"
"43","Art Deco",NA,"2023-02-26"
"44","Art Hoe",NA,"2023-02-26"
"45","Art Nouveau",NA,"2023-02-26"
"46","Asian Baby Girl",NA,"2023-02-26"
"47","Athlete",272,"2023-02-26"
"48","Atompunk",1,"2023-02-26"
"49","Auroracore",4,"2023-02-26"
"50","Australiana",81,"2023-02-26"
"51","Australian Outback",NA,"2023-02-26"
"52","Autumn Academia",NA,"2023-02-26"
"53","Autumn",2,"2023-02-26"
"54","Avant Apocalypse",NA,"2023-02-26"
"55","Avant-garde",1727,"2023-02-26"
"56","Babycore",207,"2023-02-26"
"57","Babygirl",3953,"2023-02-26"
"58","Back-to-School",852,"2023-02-26"
"59","Baddie",4684,"2023-02-26"
"60","Ballet Academia",NA,"2023-02-26"
"61","Balletcore",1579,"2023-02-26"
"62","Baltic Violence Tumblr",NA,"2023-02-26"
"63","Barbiecore",310,"2023-02-26"
"64","Bardcore",1,"2023-02-26"
"65","Baroque",309,"2023-02-26"
"66","Bastardcore",2,"2023-02-26"
"67","Bauhaus",5,"2023-02-26"
"68","BDSM",74,"2023-02-26"
"69","Beach Bunny",NA,"2023-02-26"
"70","Beach Day",NA,"2023-02-26"
"71","Beatnik",17,"2023-02-26"
"72","Biker",2110,"2023-02-26"
"73","Bimbocore",218,"2023-02-26"
"74","Biopunk",128,"2023-02-26"
"75","Bizarro Fiction",NA,"2023-02-26"
"76","Black-Holed Meme",NA,"2023-02-26"
"77","Bloomcore",65,"2023-02-26"
"78","Bodikon",3,"2023-02-26"
"79","Bohemian",7863,"2023-02-26"
"80","Bombacore",131,"2023-02-26"
"81","Bookstore Girl",NA,"2023-02-26"
"82","Bosozoku",NA,"2023-02-26"
"83","Boujee",315,"2023-02-26"
"84","Breakcore",3,"2023-02-26"
"85","Britpop",62,"2023-02-26"
"86","Bro",NA,"2023-02-26"
"87","Bronzepunk",1,"2023-02-26"
"88","Bubble Bujo",NA,"2023-02-26"
"89","Bubble Goth",NA,"2023-02-26"
"90","Bubblegum Bitch",4,"2023-02-26"
"91","Bubblegum Witch",NA,"2023-02-26"
"92","Cabincore",140,"2023-02-26"
"93","Cagole",22,"2023-02-26"
"94","Camp",3,"2023-02-26"
"95","Campcore",6,"2023-02-26"
"96","Cargopunk",4,"2023-02-26"
"97","Carnivalcore",NA,"2023-02-26"
"98","Cartelcore",NA,"2023-02-26"
"99","Cartooncore",3,"2023-02-26"
"100","Casino",43,"2023-02-26"
"101","Cassette Futurism",NA,"2023-02-26"
"102","Celtic",320,"2023-02-26"
"103","Changelingcore",NA,"2023-02-26"
"104","Chaotic Academia",NA,"2023-02-26"
"105","Chav",1,"2023-02-26"
"106","Cheiron Crush",NA,"2023-02-26"
"107","Cherry Emoji Twitter",NA,"2023-02-26"
"108","Chic Modernist",NA,"2023-02-26"
"109","Cholo",4,"2023-02-26"
"110","Christcore",1,"2023-02-26"
"111","Christian Girl Autumn",NA,"2023-02-26"
"112","Christmas",2880,"2023-02-26"
"113","Chunyu",NA,"2023-02-26"
"114","City Pop",NA,"2023-02-26"
"115","Classic Academia",NA,"2023-02-26"
"116","Classic Lolita",NA,"2023-02-26"
"117","Classicism",NA,"2023-02-26"
"118","Cleancore",298,"2023-02-26"
"119","Clockpunk",NA,"2023-02-26"
"120","Clowncore",340,"2023-02-26"
"121","Club",NA,"2023-02-26"
"122","Club Kids",NA,"2023-02-26"
"123","Coastal Grandmother",231,"2023-02-26"
"124","Cutecore",303,"2023-02-26"
"125","Cyber Stylin",NA,"2023-02-26"
"126","Coffee House/Cafe",NA,"2023-02-26"
"127","Coffinwood",NA,"2023-02-26"
"128","Comfy/Cozy",1142,"2023-02-26"
"129","Common White Girl",NA,"2023-02-26"
"130","Concore",4,"2023-02-26"
"131","Constructivism",3,"2023-02-26"
"132","Corporate",NA,"2023-02-26"
"133","Corporate Memphis",NA,"2023-02-26"
"134","Corporate Punk",NA,"2023-02-26"
"135","Cottagecore",23741,"2023-02-26"
"136","Cottagegore",18337,"2023-02-26"
"137","Coquette Academia",NA,"2023-02-26"
"138","Coquette",138,"2023-02-26"
"139","Country",961,"2023-02-26"
"140","Cozy Childhood Hideaway",NA,"2023-02-26"
"141","C-Pop",36,"2023-02-26"
"142","Crackhead",100,"2023-02-26"
"143","Craftcore",17,"2023-02-26"
"144","Cripplepunk",NA,"2023-02-26"
"145","Crowcore",14,"2023-02-26"
"146","Crustpunk",21,"2023-02-26"
"147","Cryptid Academia",NA,"2023-02-26"
"148","Cryptidcore",4,"2023-02-26"
"149","Cubism",4,"2023-02-26"
"150","Cuddle Party",NA,"2023-02-26"
"151","Cultcore",NA,"2023-02-26"
"152","Cult Party Kei",NA,"2023-02-26"
"153","Cyberdelic",2,"2023-02-26"
"154","Cyber Fairy Grunge",NA,"2023-02-26"
"155","Cyberghetto",69,"2023-02-26"
"156","Cybergoth",552,"2023-02-26"
"157","Cybergrunge",315,"2023-02-26"
"158","CyberneticPunk",NA,"2023-02-26"
"159","Cyberparadism",NA,"2023-02-26"
"160","Cyberpop",3,"2023-02-26"
"161","Cyberprep",1,"2023-02-26"
"162","Cyberpunk",710,"2023-02-26"
"163","Danish Pastel",1,"2023-02-26"
"164","DarkErrorcore",NA,"2023-02-26"
"165","Dark Academia",NA,"2023-02-26"
"166","Dark Fantasy",NA,"2023-02-26"
"167","Dark Naturalism",NA,"2023-02-26"
"168","Dark Nautical",NA,"2023-02-26"
"169","Dark Nymphet",NA,"2023-02-26"
"170","Dark Paradise",NA,"2023-02-26"
"171","Darkcore",10,"2023-02-26"
"172","Darkest Academia",NA,"2023-02-26"
"173","Daydreampunk",1,"2023-02-26"
"174","Dazecore",3,"2023-02-26"
"175","De Stijl",NA,"2023-02-26"
"176","Deathcore",53,"2023-02-26"
"177","Deathrock",10,"2023-02-26"
"178","Decopunk",4,"2023-02-26"
"179","Decora",3426,"2023-02-26"
"180","Delicate Sweet",122,"2023-02-26"
"181","Desertwave",2,"2023-02-26"
"182","Desi Romantic Academia",NA,"2023-02-26"
"183","Dethereal",NA,"2023-02-26"
"184","Devilcore",27,"2023-02-26"
"185","Dieselpunk",2,"2023-02-26"
"186","Diner",517,"2023-02-26"
"187","Dionysism",1,"2023-02-26"
"188","Dollette",2771,"2023-02-26"
"189","Dolly Kei",NA,"2023-02-26"
"190","Doodlecore",1,"2023-02-26"
"191","Downtown Girl",NA,"2023-02-26"
"192","Dracopunk",4,"2023-02-26"
"193","Dragoncore",4,"2023-02-26"
"194","Drain",389,"2023-02-26"
"195","Dreamcore",65,"2023-02-26"
"196","Dreamy",2015,"2023-02-26"
"197","Drugcore",NA,"2023-02-26"
"198","Dual Kawaii",NA,"2023-02-26"
"199","Dullcore",493,"2023-02-26"
"200","Dungeon Synth",NA,"2023-02-26"
"201","E-Boy",4761,"2023-02-26"
"202","E-Girl",18095,"2023-02-26"
"203","Earthcore",788,"2023-02-26"
"204","ElectroPop 08",NA,"2023-02-26"
"205","Electro Swing",NA,"2023-02-26"
"206","Elizabethan England",NA,"2023-02-26"
"207","Emo",NA,"2023-02-26"
"208","English Major",7,"2023-02-26"
"209","Equestrian",108,"2023-02-26"
"210","Erokawa",NA,"2023-02-26"
"211","Eshay",9,"2023-02-26"
"212","Ethereal",NA,"2023-02-26"
"213","Europunk",NA,"2023-02-26"
"214","Expressionism",21,"2023-02-26"
"215","Fairy Academia",NA,"2023-02-26"
"216","Fairy Grunge",NA,"2023-02-26"
"217","Fairy Kei",NA,"2023-02-26"
"218","Fairy Tale",NA,"2023-02-26"
"219","Fairycore",13055,"2023-02-26"
"220","Fanfare",1,"2023-02-26"
"221","Fantasy",NA,"2023-02-26"
"222","Fantasy Astronomy",NA,"2023-02-26"
"223","Fashwave",NA,"2023-02-26"
"224","Farmers Daughter",40,"2023-02-26"
"225","Fauvism",NA,"2023-02-26"
"226","Femboy",14,"2023-02-26"
"227","Femcel Weeaboo",NA,"2023-02-26"
"228","Femme Fatale",99,"2023-02-26"
"229","Feralcore",19,"2023-02-26"
"230","Film Noir",24,"2023-02-26"
"231","Flapper",53,"2023-02-26"
"232","Flat Design",NA,"2023-02-26"
"233","Folk Punk",NA,"2023-02-26"
"234","Foodie",17,"2023-02-26"
"235","Forestpunk",53,"2023-02-26"
"236","French Girl",NA,"2023-02-26"
"237","French Girly",19,"2023-02-26"
"238","Frogcore",14,"2023-02-26"
"239","Frutiger Aero",NA,"2023-02-26"
"240","Frutiger Metro",NA,"2023-02-26"
"241","Funky Seasons",72,"2023-02-26"
"242","Furry",323,"2023-02-26"
"243","Futurism",NA,"2023-02-26"
"244","Gadgetpunk",NA,"2023-02-26"
"245","Game Night",NA,"2023-02-26"
"246","Gamercore",NA,"2023-02-26"
"247","Gamine",183,"2023-02-26"
"248","Geek",76,"2023-02-26"
"249","Gen X Soft Club",NA,"2023-02-26"
"250","Ghostcore",12,"2023-02-26"
"251","Girl-Next-Door",64,"2023-02-26"
"252","Glam Girl",NA,"2023-02-26"
"253","Glamorous Los Angeles",NA,"2023-02-26"
"254","Glam Rock",NA,"2023-02-26"
"255","Glitchcore",31,"2023-02-26"
"256","Gloomcore",27,"2023-02-26"
"257","Glowwave",NA,"2023-02-26"
"258","Goblin Academia",NA,"2023-02-26"
"259","Goblincore",1724,"2023-02-26"
