"","aesthetic","etsy_results","date"
"1","Summer",5622,"2023-03-18"
"2","Cottagecore",16108,"2023-03-18"
"3","Hippie",8242,"2023-03-18"
"4","Cottagegore",9,"2023-03-18"
"5","E-Girl",407,"2023-03-18"
"6","Skater",446,"2023-03-18"
"7","Fairycore",2658,"2023-03-18"
"8","Minimalism",16158,"2023-03-18"
"9","Spring",5566,"2023-03-18"
"10","Alternative",1866,"2023-03-18"
"11","Bohemian",36900,"2023-03-18"
"12","Kidcore",449,"2023-03-18"
"13","Lounge",493,"2023-03-18"
"14","E-Boy",28,"2023-03-18"
"15","Baddie",408,"2023-03-18"
"16","Pearly",17,"2023-03-18"
"17","Hipster",556,"2023-03-18"
"18","Western",3357,"2023-03-18"
"19","Babygirl",15,"2023-03-18"
"20","Halloween",9336,"2023-03-18"
"21","Decora",178,"2023-03-18"
"22","Christmas",32637,"2023-03-18"
"23","Dollette",131,"2023-03-18"
"24","Whimsigothic",77,"2023-03-18"
"25","Mallgoth",1,"2023-03-18"
"26","Stoner",749,"2023-03-18"
"27","Playboy",69,"2023-03-18"
"28","Biker",229,"2023-03-18"
"29","Vampire",983,"2023-03-18"
"30","Dreamy",1945,"2023-03-18"
"31","Regency",202,"2023-03-18"
"32","Avant-garde",114,"2023-03-18"
"33","Goblincore",2602,"2023-03-18"
"34","Balletcore",59,"2023-03-18"
"35","Psychedelica",4,"2023-03-18"
"36","Mermaid",536,"2023-03-18"
"37","Scoutcore",NA,"2023-03-18"
"38","Maximalism",377,"2023-03-18"
"39","Peach",1272,"2023-03-18"
"40","Angelcore",132,"2023-03-18"
"41","Comfy/Cozy",19,"2023-03-18"
"42","Gorpcore",10,"2023-03-18"
"43","Gorecore",2,"2023-03-18"
"44","Anglocore",NA,"2023-03-18"
"45","FantasY2K",NA,"2023-03-18"
"46","Hip-Hop",3866,"2023-03-18"
"47","Country",13468,"2023-03-18"
"48","Lovecore",211,"2023-03-18"
"49","Teddies",343,"2023-03-18"
"50","Cyberpunk",1240,"2023-03-18"
"51","VSCO",2671,"2023-03-18"
"52","Pin-up",237,"2023-03-18"
"53","Earthcore",17,"2023-03-18"
"54","McBling",15,"2023-03-18"
"55","Medieval",488,"2023-03-18"
"56","Pride flags",408,"2023-03-18"
"57","Winter",3842,"2023-03-18"
"58","Cybergoth",9,"2023-03-18"
"59","Tropical",14344,"2023-03-18"
"60","Softie",10,"2023-03-18"
"61","Back-to-School",8,"2023-03-18"
"62","Princesscore",86,"2023-03-18"
"63","Princecore",NA,"2023-03-18"
"64","Kinderwhore",6,"2023-03-18"
"65","Steampunk",1121,"2023-03-18"
"66","Steelpunk",NA,"2023-03-18"
"67","Post-Punk",26,"2023-03-18"
"68","Gyaru",13,"2023-03-18"
"69","Vaporwave",2324,"2023-03-18"
"70","Royalcore",166,"2023-03-18"
"71","Weirdcore",255,"2023-03-18"
"72","Thrasher",6,"2023-03-18"
"73","Diner",132,"2023-03-18"
"74","Alien",660,"2023-03-18"
"75","Drain",32,"2023-03-18"
"76","Tomboy",15,"2023-03-18"
"77","Dullcore",NA,"2023-03-18"
"78","Milk",611,"2023-03-18"
"79","Lo-Fi",1030,"2023-03-18"
"80","Sanriocore",14,"2023-03-18"
"81","Biopunk",NA,"2023-03-18"
"82","Androgynous",20,"2023-03-18"
"83","Barbiecore",98,"2023-03-18"
"84","2-Tone",8,"2023-03-18"
"85","Cutecore",25,"2023-03-18"
"86","Clowncore",84,"2023-03-18"
"87","Cybergrunge",2,"2023-03-18"
"88","Boujee",1021,"2023-03-18"
"89","Furry",173,"2023-03-18"
"90","Rockabilly",70,"2023-03-18"
"91","Y2K",11068,"2023-03-18"
"92","Cleancore",NA,"2023-03-18"
"93","Scrapbook",3573,"2023-03-18"
"94","Gothcore",81,"2023-03-18"
"95","Celtic",185,"2023-03-18"
"96","Nymphet",9,"2023-03-18"
"97","After Hours",107,"2023-03-18"
"98","Techwear",15,"2023-03-18"
"99","Athlete",87,"2023-03-18"
"100","Naturecore",139,"2023-03-18"
