"","aesthetic","depop_results","date"
"1","1950s Suburbia",NA,"2023-03-23"
"2","2-Tone",NA,"2023-03-23"
"3","2000s Autumn",NA,"2023-03-23"
"4","2014-era tumblr",NA,"2023-03-23"
"5","2014 Girly Tumblr",NA,"2023-03-23"
"6","2020 Alt",NA,"2023-03-23"
"7","2K Animecore",NA,"2023-03-23"
"8","2K1",NA,"2023-03-23"
"9","2K7",NA,"2023-03-23"
"10","80s Ballroom",NA,"2023-03-23"
"11","Abstract Tech",NA,"2023-03-23"
"12","Acid Pixie",NA,"2023-03-23"
"13","Acidwave",4,"2023-03-23"
"14","Acubi",NA,"2023-03-23"
"15","Adventurecore",NA,"2023-03-23"
"16","Adventure Pulp",NA,"2023-03-23"
"17","Aetherpunk",NA,"2023-03-23"
"18","Afrofuturism",NA,"2023-03-23"
"19","Afro-Victorian",1,"2023-03-23"
"20","After Hours",NA,"2023-03-23"
"21","Agropeople",NA,"2023-03-23"
"22","Ah Beng",NA,"2023-03-23"
"23","Alien",NA,"2023-03-23"
"24","Alternative",8966,"2023-03-23"
"25","Americana",15,"2023-03-23"
"26","American Pioneers",NA,"2023-03-23"
"27","American Revolution",NA,"2023-03-23"
"28","American Thanksgiving",NA,"2023-03-23"
"29","American Tourist Traps",NA,"2023-03-23"
"30","Analog Horror",NA,"2023-03-23"
"31","Ancient Egypt",22,"2023-03-23"
"32","Androgynous",NA,"2023-03-23"
"33","Angelcore",NA,"2023-03-23"
"34","Anglocore",NA,"2023-03-23"
"35","Anglo Gothic",NA,"2023-03-23"
"36","Angura",48,"2023-03-23"
"37","Animecore",NA,"2023-03-23"
"38","Anti-Fashion",31,"2023-03-23"
"39","Antique Grunge",NA,"2023-03-23"
"40","Arcade",NA,"2023-03-23"
"41","Arcadecore",NA,"2023-03-23"
"42","Art Academia",NA,"2023-03-23"
"43","Art Deco",NA,"2023-03-23"
"44","Art Hoe",NA,"2023-03-23"
"45","Art Nouveau",NA,"2023-03-23"
"46","Arts and Crafts Movement",NA,"2023-03-23"
"47","Asian Baby Girl",NA,"2023-03-23"
"48","Athlete",257,"2023-03-23"
"49","Atompunk",1,"2023-03-23"
"50","Auroracore",4,"2023-03-23"
"51","Australiana",80,"2023-03-23"
"52","Australian Outback",NA,"2023-03-23"
"53","Autumn",4,"2023-03-23"
"54","Autumn Academia",NA,"2023-03-23"
"55","Avant Apocalypse",NA,"2023-03-23"
"56","Avant-garde",NA,"2023-03-23"
"57","Babycore",206,"2023-03-23"
