"","aesthetic","etsy_results","date"
"1","1950s Suburbia",NA,"2023-04-18"
"2","80s Heartthrob",NA,"2023-04-18"
"3","2-Tone",9,"2023-04-18"
"4","2000s Autumn",2,"2023-04-18"
"5","2014-era tumblr",NA,"2023-04-18"
"6","2014 Girly Tumblr",NA,"2023-04-18"
"7","2020 Alt",144,"2023-04-18"
"8","2K Animecore",8,"2023-04-18"
"9","2K1",NA,"2023-04-18"
"10","2K7",NA,"2023-04-18"
"11","70s Disco",24,"2023-04-18"
"12","80s Ballroom",NA,"2023-04-18"
"13","Abstract Tech",1162,"2023-04-18"
"14","Acid Pixie",NA,"2023-04-18"
"15","Acidwave",NA,"2023-04-18"
"16","Acubi",5,"2023-04-18"
"17","Adventurecore",14,"2023-04-18"
"18","Adventure Pulp",NA,"2023-04-18"
"19","Aetherpunk",NA,"2023-04-18"
"20","Afrofuturism",2,"2023-04-18"
"21","Afro-Victorian",NA,"2023-04-18"
"22","After Hours",115,"2023-04-18"
"23","Agropeople",NA,"2023-04-18"
"24","Ah Beng",NA,"2023-04-18"
"25","Alien",760,"2023-04-18"
"26","Alternative",1562,"2023-04-18"
"27","Americana",178,"2023-04-18"
"28","American Pioneers",NA,"2023-04-18"
"29","American Revolution",3,"2023-04-18"
"30","American Thanksgiving",73,"2023-04-18"
"31","American Tourist Traps",NA,"2023-04-18"
"32","Analog Horror",NA,"2023-04-18"
"33","Ancient Egypt",231,"2023-04-18"
"34","Androgynous",24,"2023-04-18"
"35","Angelcore",146,"2023-04-18"
"36","Anglocore",NA,"2023-04-18"
"37","Anglo Gothic",NA,"2023-04-18"
"38","Angura",NA,"2023-04-18"
"39","Animecore",16,"2023-04-18"
"40","Anoncore",NA,"2023-04-18"
"41","Anti-Fashion",NA,"2023-04-18"
"42","Antique Grunge",46,"2023-04-18"
"43","Arcade",335,"2023-04-18"
"44","Arcadecore",NA,"2023-04-18"
"45","Art Academia",9409,"2023-04-18"
"46","Art Deco",28738,"2023-04-18"
"47","Art Hoe",78,"2023-04-18"
"48","Art Nouveau",3618,"2023-04-18"
"49","Artificial Nature",5,"2023-04-18"
"50","Arts and Crafts Movement",70,"2023-04-18"
"51","Asian Baby Girl",8,"2023-04-18"
"52","Athlete",91,"2023-04-18"
"53","Atompunk",2,"2023-04-18"
"54","Auroracore",NA,"2023-04-18"
"55","Australiana",5,"2023-04-18"
"56","Australian Outback",5,"2023-04-18"
"57","Autumn",5448,"2023-04-18"
"58","Autumn Academia",304,"2023-04-18"
"59","Avant Apocalypse",NA,"2023-04-18"
"60","Avant-garde",125,"2023-04-18"
"61","Babycore",5,"2023-04-18"
"62","Babygirl",22,"2023-04-18"
"63","Back-to-School",12,"2023-04-18"
"64","Baddie",484,"2023-04-18"
"65","Ballet Academia",12,"2023-04-18"
"66","Balletcore",61,"2023-04-18"
"67","Baltic Violence Tumblr",NA,"2023-04-18"
"68","Barbiecore",114,"2023-04-18"
"69","Bardcore",1,"2023-04-18"
"70","Baroque",715,"2023-04-18"
"71","Bastardcore",NA,"2023-04-18"
"72","Bauhaus",1777,"2023-04-18"
"73","BDSM",167,"2023-04-18"
"74","Beach Bunny",16,"2023-04-18"
"75","Beach Day",1337,"2023-04-18"
"76","Beatnik",2,"2023-04-18"
"77","Biker",286,"2023-04-18"
"78","Bimbocore",8,"2023-04-18"
"79","Biopunk",NA,"2023-04-18"
"80","Bizarro Fiction",NA,"2023-04-18"
"81","Blokecore",NA,"2023-04-18"
"82","Bloomcore",52,"2023-04-18"
"83","Blue Night",1368,"2023-04-18"
"84","Bodikon",NA,"2023-04-18"
"85","Bohemian",39688,"2023-04-18"
"86","Bombacore",NA,"2023-04-18"
"87","Bookstore Girl",12,"2023-04-18"
"88","Bosozoku",4,"2023-04-18"
"89","Boujee",1048,"2023-04-18"
"90","Breakcore",1,"2023-04-18"
"91","Britpop",49,"2023-04-18"
"92","Bro",112,"2023-04-18"
"93","Bronzepunk",NA,"2023-04-18"
"94","Bubble Bujo",9,"2023-04-18"
"95","Bubble Goth",24,"2023-04-18"
"96","Bubblegum Bitch",3,"2023-04-18"
"97","Bubblegum Witch",9,"2023-04-18"
"98","Busukawaii",NA,"2023-04-18"
"99","Cabincore",132,"2023-04-18"
"100","Cagole",NA,"2023-04-18"
