"","aesthetic","depop_results","date"
"1","80s heart-throb",NA,"2023-06-22"
"2","1950s Suburbia",NA,"2023-06-22"
"3","2000s Autumn",NA,"2023-06-22"
"4","2010s Internet",NA,"2023-06-22"
"5","2014 Tumblr",NA,"2023-06-22"
"6","2014 Girly",NA,"2023-06-22"
"7","2020 Alt",NA,"2023-06-22"
"8","2K1",NA,"2023-06-22"
"9","2K7",NA,"2023-06-22"
"10","2 Tone",NA,"2023-06-22"
"11","80s Ballroom",NA,"2023-06-22"
"12","Abstract Tech",NA,"2023-06-22"
"13","Acid Pixie",NA,"2023-06-22"
"14","Acidwave",NA,"2023-06-22"
"15","Acubi",NA,"2023-06-22"
"16","Adventure Pulp",NA,"2023-06-22"
"17","Adventurecore",NA,"2023-06-22"
"18","Aetherpunk",NA,"2023-06-22"
"19","Afro-Victorian",NA,"2023-06-22"
"20","Afrofuturism",NA,"2023-06-22"
"21","After Hours",NA,"2023-06-22"
"22","Agropeople",NA,"2023-06-22"
"23","Ah Beng",NA,"2023-06-22"
"24","Alien",NA,"2023-06-22"
"25","Alternative",NA,"2023-06-22"
"26","Amateur Photography",NA,"2023-06-22"
"27","American Pioneers",NA,"2023-06-22"
"28","American Revolution",NA,"2023-06-22"
"29","American Thanksgiving",NA,"2023-06-22"
"30","American Tourist Traps",NA,"2023-06-22"
"31","Americana",NA,"2023-06-22"
"32","Analog Horror",NA,"2023-06-22"
"33","Ancient Egypt",NA,"2023-06-22"
"34","Androgynous",NA,"2023-06-22"
"35","Angelcore",NA,"2023-06-22"
"36","Anglo Gothic",NA,"2023-06-22"
"37","Anglocore",NA,"2023-06-22"
"38","Angura",NA,"2023-06-22"
"39","Animecore",NA,"2023-06-22"
"40","Anoncore",NA,"2023-06-22"
"41","Anti-Fashion",NA,"2023-06-22"
"42","Antique Grunge",NA,"2023-06-22"
"43","Arabfunny",NA,"2023-06-22"
"44","Arcade",NA,"2023-06-22"
"45","Arcadecore",NA,"2023-06-22"
"46","Art Academia",NA,"2023-06-22"
"47","Art Deco",NA,"2023-06-22"
"48","Art Hoe",NA,"2023-06-22"
"49","Art Nouveau",NA,"2023-06-22"
"50","Artcore",NA,"2023-06-22"
"51","Artificial Nature",NA,"2023-06-22"
"52","Arts and Crafts Movement",NA,"2023-06-22"
"53","Asian Baby Girl",NA,"2023-06-22"
"54","Athlete",NA,"2023-06-22"
"55","Atompunk",NA,"2023-06-22"
"56","Auroracore",NA,"2023-06-22"
"57","Australian Outback",NA,"2023-06-22"
"58","Australiana",NA,"2023-06-22"
"59","Autumn",NA,"2023-06-22"
"60","Autumn Academia",NA,"2023-06-22"
"61","Avant-garde",NA,"2023-06-22"
"62","Avant Apocalypse",NA,"2023-06-22"
"63","B-Movie Horror",NA,"2023-06-22"
"64","BDSM",NA,"2023-06-22"
"65","Babycore",NA,"2023-06-22"
"66","Babygirl",NA,"2023-06-22"
"67","Back-to-School",NA,"2023-06-22"
"68","Baddie",NA,"2023-06-22"
"69","Baidexweb",NA,"2023-06-22"
"70","Bakala",NA,"2023-06-22"
"71","Ballet Academia",NA,"2023-06-22"
"72","Balletcore",NA,"2023-06-22"
"73","Baltic Violence Tumblr",NA,"2023-06-22"
"74","Barbiecore",NA,"2023-06-22"
"75","Bardcore",NA,"2023-06-22"
"76","Baroque",NA,"2023-06-22"
"77","Bastardcore",NA,"2023-06-22"
"78","Bauhaus",NA,"2023-06-22"
"79","Beach Bunny",NA,"2023-06-22"
"80","Beach Day",NA,"2023-06-22"
"81","Beach girl",NA,"2023-06-22"
"82","Beatnik",NA,"2023-06-22"
"83","Biker",NA,"2023-06-22"
"84","Bimbocore",NA,"2023-06-22"
"85","Biopunk",NA,"2023-06-22"
"86","Bizarro Fiction",NA,"2023-06-22"
"87","Black-Holed Meme",NA,"2023-06-22"
"88","Black Metal",NA,"2023-06-22"
"89","Bleak Crush",NA,"2023-06-22"
"90","Blokecore",NA,"2023-06-22"
"91","Blokette",NA,"2023-06-22"
"92","Bloomcore",NA,"2023-06-22"
"93","Blue Night",NA,"2023-06-22"
"94","Bodikon",NA,"2023-06-22"
"95","Bohemian",NA,"2023-06-22"
"96","Bombacore",NA,"2023-06-22"
"97","Bookstore Girl",NA,"2023-06-22"
"98","Bosozoku",NA,"2023-06-22"
"99","Boujee",NA,"2023-06-22"
"100","Boy Next Door",NA,"2023-06-22"
"101","Brazilcore",NA,"2023-06-22"
"102","BrazilianPopBar",NA,"2023-06-22"
"103","Breakcore",NA,"2023-06-22"
"104","Britpop",NA,"2023-06-22"
"105","Bro",NA,"2023-06-22"
"106","Bronzepunk",NA,"2023-06-22"
"107","Bubble Bujo",NA,"2023-06-22"
"108","Bubble Goth",NA,"2023-06-22"
"109","Bubblegum Bitch",NA,"2023-06-22"
"110","Bubblegum Dance",NA,"2023-06-22"
"111","Bubblegum Witch",NA,"2023-06-22"
"112","Busukawaii",NA,"2023-06-22"
"113","Cabincore",NA,"2023-06-22"
"114","Cagole",NA,"2023-06-22"
"115","Camp",NA,"2023-06-22"
"116","Campcore",NA,"2023-06-22"
"117","Carnivalcore",NA,"2023-06-22"
"118","Cartelcore",NA,"2023-06-22"
"119","Cartooncore",NA,"2023-06-22"
"120","Casino",NA,"2023-06-22"
"121","Cassette Futurism",NA,"2023-06-22"
"122","Celtic",NA,"2023-06-22"
"123","Changelingcore",NA,"2023-06-22"
"124","Chaotic Academia",NA,"2023-06-22"
"125","Chav",NA,"2023-06-22"
"126","Cheiron Crush",NA,"2023-06-22"
"127","Cherry Emoji Twitter",NA,"2023-06-22"
"128","Chic Modernist",NA,"2023-06-22"
"129","Chicano Lowrider",NA,"2023-06-22"
"130","Cholo",NA,"2023-06-22"
"131","Choni",NA,"2023-06-22"
"132","Christcore",NA,"2023-06-22"
"133","Christian Girl Autumn",NA,"2023-06-22"
"134","Christmas",NA,"2023-06-22"
"135","Chromecore",NA,"2023-06-22"
"136","Chunyu",NA,"2023-06-22"
"137","City Pop",NA,"2023-06-22"
"138","Classic Academia",NA,"2023-06-22"
"139","Classicism",NA,"2023-06-22"
"140","Classic Lolita",NA,"2023-06-22"
"141","Cleancore",NA,"2023-06-22"
"142","Clean Girl",NA,"2023-06-22"
"143","Clockpunk",NA,"2023-06-22"
"144","Clowncore",NA,"2023-06-22"
"145","Club",NA,"2023-06-22"
"146","Club Kids",NA,"2023-06-22"
"147","Cluttercore",NA,"2023-06-22"
"148","Coastal Grandmother",NA,"2023-06-22"
"149","Coffee House/Cafe",NA,"2023-06-22"
"150","Coffinwood",NA,"2023-06-22"
"151","Comfy/Cozy",NA,"2023-06-22"
"152","Color Pop",NA,"2023-06-22"
"153","Common White Girl",NA,"2023-06-22"
"154","Constructivism",NA,"2023-06-22"
"155","Corporate",NA,"2023-06-22"
"156","Corporate Grunge",NA,"2023-06-22"
"157","Corporate Memphis",NA,"2023-06-22"
"158","Corporate Punk",NA,"2023-06-22"
"159","Cottagecore",NA,"2023-06-22"
"160","Cottagegore",NA,"2023-06-22"
"161","Coquette",NA,"2023-06-22"
"162","Coquette Academia",NA,"2023-06-22"
"163","Country",NA,"2023-06-22"
"164","Cozy Childhood Hideaway",NA,"2023-06-22"
"165","C-Pop",NA,"2023-06-22"
"166","Crackhead",NA,"2023-06-22"
"167","Craftcore",NA,"2023-06-22"
"168","Cripplepunk",NA,"2023-06-22"
"169","Crowcore",NA,"2023-06-22"
"170","Crustpunk",NA,"2023-06-22"
"171","Cryptid Academia",NA,"2023-06-22"
"172","Cryptidcore",NA,"2023-06-22"
"173","Cubism",NA,"2023-06-22"
"174","Cuddle Party",NA,"2023-06-22"
"175","Cultcore",NA,"2023-06-22"
"176","Cult Party Kei",NA,"2023-06-22"
"177","Cutecore",NA,"2023-06-22"
"178","Cyberdelic",NA,"2023-06-22"
"179","Cyber Fairy Grunge",NA,"2023-06-22"
"180","Cyberghetto",NA,"2023-06-22"
"181","Cybergoth",NA,"2023-06-22"
"182","Cybergrunge",NA,"2023-06-22"
"183","CyberneticPunk",NA,"2023-06-22"
"184","Cyberparadism",NA,"2023-06-22"
"185","Cyberpop",NA,"2023-06-22"
"186","Cyberprep",NA,"2023-06-22"
"187","Cyberpunk",NA,"2023-06-22"
"188","Cyberspace Webrooms",NA,"2023-06-22"
"189","Cyber Stylin",NA,"2023-06-22"
"190","Cybervillain",NA,"2023-06-22"
"191","Danish Pastel",NA,"2023-06-22"
"192","Dank Meme Voyage",NA,"2023-06-22"
"193","Dark Academia",NA,"2023-06-22"
"194","Darkcore",NA,"2023-06-22"
"195","DarkErrorcore",NA,"2023-06-22"
"196","Darkest Academia",NA,"2023-06-22"
"197","Dark Fantasy",NA,"2023-06-22"
"198","Dark Gatsby",NA,"2023-06-22"
"199","Dark Naturalism",NA,"2023-06-22"
"200","Dark Nautical",NA,"2023-06-22"
"201","Dark Nymphet",NA,"2023-06-22"
"202","Dark Paradise",NA,"2023-06-22"
"203","Dark Y2K",NA,"2023-06-22"
"204","Daydreampunk",NA,"2023-06-22"
"205","Dazecore",NA,"2023-06-22"
"206","Deathcore",NA,"2023-06-22"
"207","Deathrock",NA,"2023-06-22"
"208","Decopunk",NA,"2023-06-22"
"209","Decora",NA,"2023-06-22"
"210","Delicate Sweet",NA,"2023-06-22"
"211","Denpa Kei",NA,"2023-06-22"
"212","Desertwave",NA,"2023-06-22"
"213","Desi Romantic Academia",NA,"2023-06-22"
"214","De Stijl",NA,"2023-06-22"
"215","Dethereal",NA,"2023-06-22"
"216","Devilcore",NA,"2023-06-22"
"217","Dieselpunk",NA,"2023-06-22"
"218","Digital Horror",NA,"2023-06-22"
"219","Digital Oddity",NA,"2023-06-22"
"220","Diner",NA,"2023-06-22"
"221","Dionysism",NA,"2023-06-22"
"222","Disco",NA,"2023-06-22"
"223","Dokukawaii",NA,"2023-06-22"
"224","Dollar Store Vernacular",NA,"2023-06-22"
"225","Dollcore",NA,"2023-06-22"
"226","Dollette",NA,"2023-06-22"
"227","Dolly Kei",NA,"2023-06-22"
"228","Doodlecore",NA,"2023-06-22"
"229","DORFic",NA,"2023-06-22"
"230","Downtown Girl",NA,"2023-06-22"
"231","Dracopunk",NA,"2023-06-22"
"232","Dragoncore",NA,"2023-06-22"
"233","Drain",NA,"2023-06-22"
"234","Dreamcore",NA,"2023-06-22"
"235","Dream Punk",NA,"2023-06-22"
"236","Dreamy",NA,"2023-06-22"
"237","Driftcore",NA,"2023-06-22"
"238","Drugcore",NA,"2023-06-22"
"239","Dual Kawaii",NA,"2023-06-22"
"240","Dullcore",NA,"2023-06-22"
"241","Dungeoncore",NA,"2023-06-22"
"242","Dungeonpunk",NA,"2023-06-22"
"243","Dungeon Synth",NA,"2023-06-22"
"244","Dutch Golden Age",NA,"2023-06-22"
"245","Earthcore",NA,"2023-06-22"
"246","E-Boy",NA,"2023-06-22"
"247","E-Girl",NA,"2023-06-22"
"248","Edgy Meme",NA,"2023-06-22"
"249","ElectroPop 08",NA,"2023-06-22"
"250","Electro Swing",NA,"2023-06-22"
"251","Elizabethan England",NA,"2023-06-22"
"252","Emo",NA,"2023-06-22"
"253","English Major",NA,"2023-06-22"
"254","Equestrian",NA,"2023-06-22"
"255","Erokawa",NA,"2023-06-22"
"256","Eshay",NA,"2023-06-22"
"257","Ethereal",NA,"2023-06-22"
"258","Europunk",NA,"2023-06-22"
"259","EXEcore",NA,"2023-06-22"
"260","Expressionism",NA,"2023-06-22"
"261","Fairy Academia",NA,"2023-06-22"
"262","Fairycore",NA,"2023-06-22"
"263","Fairy Grunge",NA,"2023-06-22"
"264","Fairy Kei",NA,"2023-06-22"
"265","Fairy Tale",NA,"2023-06-22"
"266","Fanfare",NA,"2023-06-22"
"267","Fantasy",NA,"2023-06-22"
"268","Fantasy Astronomy",NA,"2023-06-22"
"269","FantasY2K",NA,"2023-06-22"
"270","Farmers Daughter",NA,"2023-06-22"
"271","Fashwave",NA,"2023-06-22"
"272","Fauvism",NA,"2023-06-22"
"273","Feísmo",NA,"2023-06-22"
"274","Femboy",NA,"2023-06-22"
