"","aesthetic","etsy_results","date"
"1","80s heart-throb",NA,"2023-06-21"
"2","1950s Suburbia",NA,"2023-06-21"
"3","2000s Autumn",2,"2023-06-21"
"4","2010s Internet",NA,"2023-06-21"
"5","2014 Tumblr",5,"2023-06-21"
"6","2014 Girly",1,"2023-06-21"
"7","2020 Alt",149,"2023-06-21"
"8","2K1",NA,"2023-06-21"
"9","2K7",NA,"2023-06-21"
"10","2 Tone",702,"2023-06-21"
"11","80s Ballroom",NA,"2023-06-21"
"12","Abstract Tech",1122,"2023-06-21"
"13","Acid Pixie",NA,"2023-06-21"
"14","Acidwave",NA,"2023-06-21"
"15","Acubi",23,"2023-06-21"
"16","Adventure Pulp",1,"2023-06-21"
"17","Adventurecore",13,"2023-06-21"
"18","Aetherpunk",NA,"2023-06-21"
"19","Afro-Victorian",NA,"2023-06-21"
"20","Afrofuturism",8,"2023-06-21"
"21","After Hours",95,"2023-06-21"
"22","Agropeople",NA,"2023-06-21"
"23","Ah Beng",NA,"2023-06-21"
"24","Alien",784,"2023-06-21"
"25","Alternative",1729,"2023-06-21"
"26","Amateur Photography",NA,"2023-06-21"
"27","American Pioneers",NA,"2023-06-21"
"28","American Revolution",3,"2023-06-21"
"29","American Thanksgiving",72,"2023-06-21"
"30","American Tourist Traps",NA,"2023-06-21"
"31","Americana",183,"2023-06-21"
"32","Analog Horror",NA,"2023-06-21"
"33","Ancient Egypt",191,"2023-06-21"
"34","Androgynous",26,"2023-06-21"
"35","Angelcore",169,"2023-06-21"
"36","Anglo Gothic",NA,"2023-06-21"
"37","Anglocore",NA,"2023-06-21"
"38","Angura",NA,"2023-06-21"
"39","Animecore",18,"2023-06-21"
"40","Anoncore",NA,"2023-06-21"
"41","Anti-Fashion",NA,"2023-06-21"
"42","Antique Grunge",52,"2023-06-21"
"43","Arabfunny",NA,"2023-06-21"
"44","Arcade",360,"2023-06-21"
"45","Arcadecore",NA,"2023-06-21"
"46","Art Academia",11166,"2023-06-21"
"47","Art Deco",27459,"2023-06-21"
"48","Art Hoe",111,"2023-06-21"
"49","Art Nouveau",4016,"2023-06-21"
"50","Artcore",4,"2023-06-21"
"51","Artificial Nature",7,"2023-06-21"
"52","Arts and Crafts Movement",62,"2023-06-21"
"53","Asian Baby Girl",11,"2023-06-21"
"54","Athlete",90,"2023-06-21"
"55","Atompunk",3,"2023-06-21"
"56","Auroracore",NA,"2023-06-21"
"57","Australian Outback",4,"2023-06-21"
"58","Australiana",4,"2023-06-21"
"59","Autumn",5643,"2023-06-21"
"60","Autumn Academia",301,"2023-06-21"
"61","Avant-garde",114,"2023-06-21"
"62","Avant Apocalypse",NA,"2023-06-21"
"63","Azure",52,"2023-06-21"
"64","B-Movie Horror",3,"2023-06-21"
"65","BDSM",134,"2023-06-21"
"66","Babycore",4,"2023-06-21"
"67","Babygirl",23,"2023-06-21"
"68","Back-to-School",18,"2023-06-21"
"69","Baddie",523,"2023-06-21"
"70","Baidexweb",NA,"2023-06-21"
"71","Bakala",NA,"2023-06-21"
"72","Ballet Academia",22,"2023-06-21"
"73","Balletcore",52,"2023-06-21"
"74","Baltic Violence Tumblr",NA,"2023-06-21"
"75","Barbiecore",135,"2023-06-21"
"76","Bardcore",NA,"2023-06-21"
"77","Baroque",885,"2023-06-21"
"78","Bastardcore",NA,"2023-06-21"
"79","Bauhaus",2081,"2023-06-21"
"80","Beach Bunny",16,"2023-06-21"
"81","Beach Day",1787,"2023-06-21"
"82","Beach girl",1920,"2023-06-21"
"83","Beatnik",3,"2023-06-21"
"84","Biker",649,"2023-06-21"
"85","Bimbocore",12,"2023-06-21"
"86","Biopunk",2,"2023-06-21"
"87","Bizarro Fiction",NA,"2023-06-21"
"88","Black-Holed Meme",NA,"2023-06-21"
"89","Black Metal",2650,"2023-06-21"
"90","Bleak Crush",NA,"2023-06-21"
"91","Blokecore",NA,"2023-06-21"
"92","Blokette",NA,"2023-06-21"
"93","Bloomcore",61,"2023-06-21"
"94","Blue Night",1367,"2023-06-21"
"95","Bodikon",NA,"2023-06-21"
"96","Bohemian",42871,"2023-06-21"
"97","Bombacore",NA,"2023-06-21"
"98","Bookstore Girl",11,"2023-06-21"
"99","Bosozoku",4,"2023-06-21"
"100","Boujee",1063,"2023-06-21"
