"","aesthetic","etsy_results","date"
"1","80s Heartthrob",NA,"2023-07-20"
"2","1950s Suburbia",NA,"2023-07-20"
"3","2000s Autumn",5,"2023-07-20"
"4","2010s Internet",NA,"2023-07-20"
"5","2014 Girly",2,"2023-07-20"
"6","2014 Tumblr",5,"2023-07-20"
"7","2020 Alt",159,"2023-07-20"
"8","2K1",NA,"2023-07-20"
"9","2K7",NA,"2023-07-20"
"10","2 Tone",730,"2023-07-20"
"11","80s Ballroom",NA,"2023-07-20"
"12","Abstract Tech",1112,"2023-07-20"
"13","Acid Pixie",NA,"2023-07-20"
"14","Acidwave",NA,"2023-07-20"
"15","Acubi",7,"2023-07-20"
"16","Adventure Pulp",1,"2023-07-20"
"17","Adventurecore",13,"2023-07-20"
"18","Aetherpunk",NA,"2023-07-20"
"19","Afro-Victorian",NA,"2023-07-20"
"20","Afrofuturism",8,"2023-07-20"
"21","After Hours",98,"2023-07-20"
"22","Agropeople",NA,"2023-07-20"
"23","Ah Beng",NA,"2023-07-20"
"24","Alien",832,"2023-07-20"
"25","Alternative",1786,"2023-07-20"
"26","Amateur Photography",NA,"2023-07-20"
"27","American Pioneers",1,"2023-07-20"
"28","American Revolution",6,"2023-07-20"
"29","American Thanksgiving",109,"2023-07-20"
"30","American Tourist Traps",NA,"2023-07-20"
"31","Americana",208,"2023-07-20"
"32","Analog Horror",NA,"2023-07-20"
"33","Ancient Egypt",205,"2023-07-20"
"34","Androgynous",28,"2023-07-20"
"35","Angelcore",196,"2023-07-20"
"36","Anglo Gothic",NA,"2023-07-20"
"37","Anglocore",NA,"2023-07-20"
"38","Angura",NA,"2023-07-20"
"39","Animecore",15,"2023-07-20"
"40","Anoncore",NA,"2023-07-20"
"41","Anti-Fashion",NA,"2023-07-20"
"42","Antique Grunge",59,"2023-07-20"
"43","Arabfunny",NA,"2023-07-20"
"44","Arcade",457,"2023-07-20"
"45","Arcadecore",NA,"2023-07-20"
"46","Art Academia",13222,"2023-07-20"
"47","Art Deco",29051,"2023-07-20"
"48","Art Hoe",111,"2023-07-20"
"49","Art Nouveau",4443,"2023-07-20"
"50","Artcore",3,"2023-07-20"
"51","Artificial Nature",13,"2023-07-20"
"52","Arts and Crafts Movement",70,"2023-07-20"
"53","Asian Baby Girl",11,"2023-07-20"
"54","Athlete",105,"2023-07-20"
"55","Atompunk",2,"2023-07-20"
"56","Auroracore",NA,"2023-07-20"
"57","Australian Outback",4,"2023-07-20"
"58","Australiana",4,"2023-07-20"
"59","Autumn",6357,"2023-07-20"
"60","Autumn Academia",355,"2023-07-20"
"61","Avant-garde",124,"2023-07-20"
"62","Avant Apocalypse",NA,"2023-07-20"
"63","B-Movie Horror",3,"2023-07-20"
"64","BDSM",128,"2023-07-20"
"65","Babycore",4,"2023-07-20"
"66","Babygirl",23,"2023-07-20"
"67","Back-to-School",21,"2023-07-20"
"68","Baddie",532,"2023-07-20"
"69","Bakala",NA,"2023-07-20"
"70","Ballet Academia",22,"2023-07-20"
"71","Balletcore",67,"2023-07-20"
"72","Baltic Violence Tumblr",NA,"2023-07-20"
"73","Barbiecore",264,"2023-07-20"
"74","Bardcore",NA,"2023-07-20"
"75","Baroque",1022,"2023-07-20"
"76","Basic Girl",80,"2023-07-20"
"77","Bastardcore",NA,"2023-07-20"
"78","Bauhaus",2139,"2023-07-20"
"79","Beach Bunny",15,"2023-07-20"
"80","Beach Day",1736,"2023-07-20"
"81","Beach Girl",2118,"2023-07-20"
"82","Beatnik",3,"2023-07-20"
"83","Biker",581,"2023-07-20"
"84","Bimbocore",12,"2023-07-20"
"85","Biopunk",1,"2023-07-20"
"86","Bizarro Fiction",NA,"2023-07-20"
"87","Black-Holed Meme",NA,"2023-07-20"
"88","Black Metal",2606,"2023-07-20"
"89","Bleak Crush",NA,"2023-07-20"
"90","Blokecore",NA,"2023-07-20"
"91","Blokette",NA,"2023-07-20"
"92","Bloomcore",68,"2023-07-20"
"93","Blue Night",1495,"2023-07-20"
"94","Bodikon",NA,"2023-07-20"
"95","Bohemian",50932,"2023-07-20"
"96","Bombardier",NA,"2023-07-20"
"97","Bookstore Girl",12,"2023-07-20"
"98","Bosozoku",4,"2023-07-20"
"99","Boujee",1069,"2023-07-20"
"100","Boy Next Door",NA,"2023-07-20"
