"","aesthetic","etsy_results","date"
"1","1950s Suburbia",NA,"2023-05-14"
"2","80s Heartthrob",NA,"2023-05-14"
"3","2-Tone",8,"2023-05-14"
"4","2000s Autumn",2,"2023-05-14"
"5","2010s Internet",NA,"2023-05-14"
"6","2014-era tumblr",NA,"2023-05-14"
"7","2014 Girly Tumblr",NA,"2023-05-14"
"8","2020 Alt",148,"2023-05-14"
"9","2K Animecore",14,"2023-05-14"
"10","2K1",NA,"2023-05-14"
"11","2K7",NA,"2023-05-14"
"12","80s Ballroom",NA,"2023-05-14"
"13","Abstract Tech",1167,"2023-05-14"
"14","Acid Pixie",NA,"2023-05-14"
"15","Acidwave",NA,"2023-05-14"
"16","Acubi",3,"2023-05-14"
"17","Adventurecore",15,"2023-05-14"
"18","Adventure Pulp",1,"2023-05-14"
"19","Aetherpunk",NA,"2023-05-14"
"20","Afrofuturism",4,"2023-05-14"
"21","Afro-Victorian",NA,"2023-05-14"
"22","After Hours",94,"2023-05-14"
"23","Agropeople",NA,"2023-05-14"
"24","Ah Beng",NA,"2023-05-14"
"25","Alien",771,"2023-05-14"
"26","Alternative",1679,"2023-05-14"
"27","Americana",175,"2023-05-14"
"28","American Pioneers",NA,"2023-05-14"
"29","American Revolution",3,"2023-05-14"
"30","American Thanksgiving",75,"2023-05-14"
"31","American Tourist Traps",NA,"2023-05-14"
"32","Analog Horror",NA,"2023-05-14"
"33","Ancient Egypt",174,"2023-05-14"
"34","Androgynous",28,"2023-05-14"
"35","Angelcore",165,"2023-05-14"
"36","Anglocore",NA,"2023-05-14"
"37","Anglo Gothic",NA,"2023-05-14"
"38","Angura",NA,"2023-05-14"
"39","Animecore",24,"2023-05-14"
"40","Anoncore",NA,"2023-05-14"
"41","Anti-Fashion",NA,"2023-05-14"
"42","Antique Grunge",48,"2023-05-14"
"43","Arcade",319,"2023-05-14"
"44","Arcadecore",NA,"2023-05-14"
"45","Art Academia",10218,"2023-05-14"
"46","Artcore",4,"2023-05-14"
"47","Art Deco",27905,"2023-05-14"
"48","Art Hoe",86,"2023-05-14"
"49","Art Nouveau",3635,"2023-05-14"
"50","Artificial Nature",6,"2023-05-14"
"51","Arts and Crafts Movement",68,"2023-05-14"
"52","Asian Baby Girl",8,"2023-05-14"
"53","Athlete",90,"2023-05-14"
"54","Atompunk",2,"2023-05-14"
"55","Auroracore",NA,"2023-05-14"
"56","Australiana",5,"2023-05-14"
"57","Australian Outback",5,"2023-05-14"
"58","Autumn",5444,"2023-05-14"
"59","Autumn Academia",305,"2023-05-14"
"60","Avant Apocalypse",NA,"2023-05-14"
"61","Avant-garde",119,"2023-05-14"
"62","Babycore",3,"2023-05-14"
"63","Babygirl",23,"2023-05-14"
"64","Back-to-School",12,"2023-05-14"
"65","Baddie",493,"2023-05-14"
"66","Ballet Academia",16,"2023-05-14"
"67","Balletcore",61,"2023-05-14"
"68","Baltic Violence Tumblr",NA,"2023-05-14"
"69","Barbiecore",126,"2023-05-14"
"70","Bardcore",NA,"2023-05-14"
"71","Baroque",865,"2023-05-14"
"72","Bastardcore",NA,"2023-05-14"
"73","Bauhaus",1860,"2023-05-14"
"74","BDSM",140,"2023-05-14"
"75","Beach Bunny",15,"2023-05-14"
"76","Beach Day",1450,"2023-05-14"
"77","Beach Girl",1532,"2023-05-14"
"78","Beatnik",2,"2023-05-14"
"79","Biker",321,"2023-05-14"
"80","Bimbocore",14,"2023-05-14"
"81","Biopunk",2,"2023-05-14"
"82","Bizarro Fiction",NA,"2023-05-14"
"83","Black Metal",2765,"2023-05-14"
"84","Blokecore",NA,"2023-05-14"
"85","Blokette",NA,"2023-05-14"
"86","Bloomcore",61,"2023-05-14"
"87","Blue Night",1521,"2023-05-14"
"88","Bodikon",NA,"2023-05-14"
"89","Bohemian",40898,"2023-05-14"
"90","Bombacore",NA,"2023-05-14"
"91","Bookstore Girl",10,"2023-05-14"
"92","Bosozoku",4,"2023-05-14"
"93","Boujee",1011,"2023-05-14"
"94","Breakcore",1,"2023-05-14"
"95","Brazilian Pop Bar",1,"2023-05-14"
"96","Britpop",50,"2023-05-14"
"97","Bro",98,"2023-05-14"
"98","Bronzepunk",NA,"2023-05-14"
"99","Bubble Bujo",5,"2023-05-14"
"100","Bubble Goth",23,"2023-05-14"
