"","aesthetic","etsy_results","date"
"1","1950s Suburbia",NA,"2023-08-15"
"2","2000s Autumn",5,"2023-08-15"
"3","2010s Internet",NA,"2023-08-15"
"4","2014 Girly",1,"2023-08-15"
"5","2014 Tumblr",4,"2023-08-15"
"6","2020 Alt",162,"2023-08-15"
"7","2K1",NA,"2023-08-15"
"8","2K7",NA,"2023-08-15"
"9","2 Tone",682,"2023-08-15"
"10","80s Ballroom",NA,"2023-08-15"
"11","80s Heartthrob",NA,"2023-08-15"
"12","Abstract Art",90754,"2023-08-15"
"13","Abstract Tech",1137,"2023-08-15"
"14","Acid Pixie",NA,"2023-08-15"
"15","Acidwave",NA,"2023-08-15"
"16","Acubi",14,"2023-08-15"
"17","Adventurecore",14,"2023-08-15"
"18","Adventure Pulp",1,"2023-08-15"
"19","Aestheticism",507766,"2023-08-15"
"20","Aetherpunk",NA,"2023-08-15"
"21","Afrofuturism",7,"2023-08-15"
"22","Afropunk",NA,"2023-08-15"
"23","Afro-Victorian",NA,"2023-08-15"
"24","After Hours",108,"2023-08-15"
"25","Agropeople",NA,"2023-08-15"
"26","Ah Beng",NA,"2023-08-15"
"27","Alien",864,"2023-08-15"
"28","Alternative",1837,"2023-08-15"
"29","Amateur Photography",NA,"2023-08-15"
"30","Americana",262,"2023-08-15"
"31","American Pioneers",1,"2023-08-15"
"32","American Revolution",6,"2023-08-15"
"33","American Thanksgiving",132,"2023-08-15"
"34","American Tourist Traps",NA,"2023-08-15"
"35","Analog Horror",NA,"2023-08-15"
"36","Ancient Egypt",208,"2023-08-15"
"37","Androgynous",33,"2023-08-15"
"38","Angelcore",179,"2023-08-15"
"39","Anglocore",NA,"2023-08-15"
"40","Anglo Gothic",1,"2023-08-15"
"41","Angura",NA,"2023-08-15"
"42","Animecore",11,"2023-08-15"
"43","Anoncore",NA,"2023-08-15"
"44","Anti-Fashion",NA,"2023-08-15"
"45","Antique Grunge",75,"2023-08-15"
"46","Arabfunny",NA,"2023-08-15"
"47","Arabian Nights",12,"2023-08-15"
"48","Arcade",435,"2023-08-15"
"49","Arcadecore",NA,"2023-08-15"
"50","Art Academia",14262,"2023-08-15"
"51","Artcore",3,"2023-08-15"
"52","Art Deco",34397,"2023-08-15"
"53","Art Hoe",115,"2023-08-15"
"54","Artificial Nature",13,"2023-08-15"
"55","Art Nouveau",4913,"2023-08-15"
"56","Arts and Crafts Movement",63,"2023-08-15"
"57","Asian Baby Girl",11,"2023-08-15"
"58","Athlete",127,"2023-08-15"
"59","Atompunk",2,"2023-08-15"
"60","Auroracore",NA,"2023-08-15"
"61","Australiana",5,"2023-08-15"
"62","Australian Outback",3,"2023-08-15"
"63","Autumn",8033,"2023-08-15"
"64","Autumn Academia",466,"2023-08-15"
"65","Avant Apocalypse",NA,"2023-08-15"
"66","Avant-garde",138,"2023-08-15"
"67","Aztec Empire",1,"2023-08-15"
"68","Babycore",5,"2023-08-15"
"69","Babygirl",20,"2023-08-15"
"70","Back-to-School",27,"2023-08-15"
"71","Baddie",542,"2023-08-15"
"72","Bakala",NA,"2023-08-15"
"73","Ballet Academia",23,"2023-08-15"
"74","Balletcore",83,"2023-08-15"
"75","Balkan Violence Tumblr",NA,"2023-08-15"
"76","Barbiecore",459,"2023-08-15"
"77","Bardcore",NA,"2023-08-15"
"78","Baroque",1170,"2023-08-15"
"79","Basic Girl",75,"2023-08-15"
"80","Bastardcore",NA,"2023-08-15"
"81","Bauhaus",2143,"2023-08-15"
"82","BDSM",136,"2023-08-15"
"83","Beach Bunny",16,"2023-08-15"
"84","Beach Day",1726,"2023-08-15"
"85","Beach Girl",2505,"2023-08-15"
"86","Beatnik",3,"2023-08-15"
"87","Belgian Popcorn",NA,"2023-08-15"
"88","Biker",623,"2023-08-15"
"89","Bimbocore",15,"2023-08-15"
"90","Biopunk",1,"2023-08-15"
"91","Bizarro Fiction",NA,"2023-08-15"
"92","Black-Holed Meme",NA,"2023-08-15"
"93","Black Metal",3568,"2023-08-15"
"94","Bleak Crush",NA,"2023-08-15"
"95","Blokecore",NA,"2023-08-15"
"96","Blokette",NA,"2023-08-15"
"97","Bloomcore",65,"2023-08-15"
"98","Blue Night",1796,"2023-08-15"
"99","B-Movie Horror",2,"2023-08-15"
"100","Bodikon",NA,"2023-08-15"
