"","aesthetic","etsy_results","date"
"1","1950s Suburbia",NA,"2023-04-23"
"2","80s Heartthrob",NA,"2023-04-23"
"3","2-Tone",9,"2023-04-23"
"4","2000s Autumn",2,"2023-04-23"
"5","2014-era tumblr",NA,"2023-04-23"
"6","2014 Girly Tumblr",NA,"2023-04-23"
"7","2020 Alt",152,"2023-04-23"
"8","2K Animecore",9,"2023-04-23"
"9","2K1",NA,"2023-04-23"
"10","2K7",NA,"2023-04-23"
"11","80s Ballroom",NA,"2023-04-23"
"12","Abstract Tech",1157,"2023-04-23"
"13","Acid Pixie",NA,"2023-04-23"
"14","Acidwave",NA,"2023-04-23"
"15","Acubi",5,"2023-04-23"
"16","Adventurecore",14,"2023-04-23"
"17","Adventure Pulp",NA,"2023-04-23"
"18","Aetherpunk",NA,"2023-04-23"
"19","Afrofuturism",3,"2023-04-23"
"20","Afro-Victorian",NA,"2023-04-23"
"21","After Hours",112,"2023-04-23"
"22","Agropeople",NA,"2023-04-23"
"23","Ah Beng",NA,"2023-04-23"
"24","Alien",760,"2023-04-23"
"25","Alternative",1644,"2023-04-23"
"26","Americana",163,"2023-04-23"
"27","American Pioneers",NA,"2023-04-23"
"28","American Revolution",2,"2023-04-23"
"29","American Thanksgiving",71,"2023-04-23"
"30","American Tourist Traps",NA,"2023-04-23"
"31","Analog Horror",NA,"2023-04-23"
"32","Ancient Egypt",239,"2023-04-23"
"33","Androgynous",22,"2023-04-23"
"34","Angelcore",147,"2023-04-23"
"35","Anglocore",NA,"2023-04-23"
"36","Anglo Gothic",NA,"2023-04-23"
"37","Angura",NA,"2023-04-23"
"38","Animecore",18,"2023-04-23"
"39","Anoncore",NA,"2023-04-23"
"40","Anti-Fashion",NA,"2023-04-23"
"41","Antique Grunge",42,"2023-04-23"
"42","Arcade",311,"2023-04-23"
"43","Arcadecore",NA,"2023-04-23"
"44","Art Academia",9397,"2023-04-23"
"45","Art Deco",27045,"2023-04-23"
"46","Art Hoe",77,"2023-04-23"
"47","Art Nouveau",3528,"2023-04-23"
"48","Artificial Nature",12,"2023-04-23"
"49","Arts and Crafts Movement",70,"2023-04-23"
"50","Asian Baby Girl",8,"2023-04-23"
"51","Athlete",88,"2023-04-23"
"52","Atompunk",3,"2023-04-23"
"53","Auroracore",NA,"2023-04-23"
"54","Australiana",5,"2023-04-23"
"55","Australian Outback",5,"2023-04-23"
"56","Autumn",5403,"2023-04-23"
"57","Autumn Academia",301,"2023-04-23"
"58","Avant Apocalypse",NA,"2023-04-23"
"59","Avant-garde",126,"2023-04-23"
"60","Babycore",5,"2023-04-23"
"61","Babygirl",21,"2023-04-23"
"62","Back-to-School",12,"2023-04-23"
"63","Baddie",483,"2023-04-23"
"64","Ballet Academia",12,"2023-04-23"
"65","Balletcore",62,"2023-04-23"
"66","Baltic Violence Tumblr",NA,"2023-04-23"
"67","Barbiecore",111,"2023-04-23"
"68","Bardcore",NA,"2023-04-23"
"69","Baroque",752,"2023-04-23"
"70","Bastardcore",NA,"2023-04-23"
"71","Bauhaus",1768,"2023-04-23"
"72","BDSM",159,"2023-04-23"
"73","Beach Bunny",11,"2023-04-23"
"74","Beach Day",1347,"2023-04-23"
"75","Beatnik",1,"2023-04-23"
"76","Biker",267,"2023-04-23"
"77","Bimbocore",8,"2023-04-23"
"78","Biopunk",NA,"2023-04-23"
"79","Bizarro Fiction",NA,"2023-04-23"
"80","Blokecore",NA,"2023-04-23"
"81","Blokette",NA,"2023-04-23"
"82","Bloomcore",52,"2023-04-23"
"83","Blue Night",1376,"2023-04-23"
"84","Bodikon",NA,"2023-04-23"
"85","Bohemian",39059,"2023-04-23"
"86","Bombacore",NA,"2023-04-23"
"87","Bookstore Girl",11,"2023-04-23"
"88","Bosozoku",4,"2023-04-23"
"89","Boujee",974,"2023-04-23"
"90","Breakcore",1,"2023-04-23"
"91","Britpop",49,"2023-04-23"
"92","Bro",107,"2023-04-23"
"93","Bronzepunk",NA,"2023-04-23"
"94","Bubble Bujo",9,"2023-04-23"
"95","Bubble Goth",24,"2023-04-23"
"96","Bubblegum Bitch",3,"2023-04-23"
"97","Bubblegum Witch",9,"2023-04-23"
"98","Busukawaii",NA,"2023-04-23"
"99","Cabincore",131,"2023-04-23"
"100","Cagole",NA,"2023-04-23"
