"","aesthetic","etsy_results","date"
"1","Summer",5506,"2023-03-10"
"2","Cottagecore",15718,"2023-03-10"
"3","Cottagegore",10,"2023-03-10"
"4","Hippie",8091,"2023-03-10"
"5","E-Girl",405,"2023-03-10"
"6","Skater",435,"2023-03-10"
"7","Fairycore",2574,"2023-03-10"
"8","Minimalism",15740,"2023-03-10"
"9","Spring",5149,"2023-03-10"
"10","Alternative",1880,"2023-03-10"
"11","Bohemian",35898,"2023-03-10"
"12","Kidcore",452,"2023-03-10"
"13","Lounge",471,"2023-03-10"
"14","E-Boy",26,"2023-03-10"
"15","Baddie",381,"2023-03-10"
"16","Pearly",19,"2023-03-10"
"17","Hipster",555,"2023-03-10"
"18","Western",2904,"2023-03-10"
"19","Babygirl",19,"2023-03-10"
"20","Halloween",9485,"2023-03-10"
"21","Decora",178,"2023-03-10"
"22","Dollette",141,"2023-03-10"
"23","Christmas",34109,"2023-03-10"
"24","Whimsigothic",94,"2023-03-10"
"25","Stoner",737,"2023-03-10"
"26","Mallgoth",1,"2023-03-10"
"27","Playboy",73,"2023-03-10"
"28","Biker",241,"2023-03-10"
"29","Dreamy",1940,"2023-03-10"
"30","Vampire",1000,"2023-03-10"
"31","Regency",205,"2023-03-10"
"32","Avant-garde",114,"2023-03-10"
"33","Goblincore",2544,"2023-03-10"
"34","Balletcore",62,"2023-03-10"
"35","Maximalism",377,"2023-03-10"
"36","Psychedelica",4,"2023-03-10"
"37","Scoutcore",NA,"2023-03-10"
"38","Mermaid",530,"2023-03-10"
"39","Peach",1283,"2023-03-10"
"40","Angelcore",138,"2023-03-10"
"41","Comfy/Cozy",18,"2023-03-10"
"42","Gorpcore",10,"2023-03-10"
"43","Gorecore",2,"2023-03-10"
"44","Anglocore",NA,"2023-03-10"
"45","Hip-Hop",3862,"2023-03-10"
"46","FantasY2K",NA,"2023-03-10"
"47","Cyberpunk",1217,"2023-03-10"
"48","Lovecore",208,"2023-03-10"
"49","Country",13118,"2023-03-10"
"50","VSCO",2642,"2023-03-10"
"51","Teddies",340,"2023-03-10"
"52","Pin-up",248,"2023-03-10"
"53","Earthcore",18,"2023-03-10"
"54","Back-to-School",8,"2023-03-10"
"55","Cybergoth",10,"2023-03-10"
"56","Pride flags",408,"2023-03-10"
"57","Tropical",13694,"2023-03-10"
"58","Medieval",477,"2023-03-10"
"59","Princesscore",90,"2023-03-10"
"60","Winter",3906,"2023-03-10"
"61","McBling",15,"2023-03-10"
"62","Softie",11,"2023-03-10"
"63","Princecore",NA,"2023-03-10"
"64","Kinderwhore",8,"2023-03-10"
"65","Post-Punk",26,"2023-03-10"
"66","Steampunk",1081,"2023-03-10"
"67","Steelpunk",NA,"2023-03-10"
"68","Vaporwave",2294,"2023-03-10"
"69","Gyaru",14,"2023-03-10"
"70","Royalcore",156,"2023-03-10"
"71","Weirdcore",253,"2023-03-10"
"72","Alien",686,"2023-03-10"
"73","Thrasher",7,"2023-03-10"
"74","Diner",128,"2023-03-10"
"75","Tomboy",13,"2023-03-10"
"76","Drain",31,"2023-03-10"
"77","Milk",602,"2023-03-10"
"78","Dullcore",NA,"2023-03-10"
"79","Lo-Fi",1010,"2023-03-10"
"80","Androgynous",20,"2023-03-10"
"81","Sanriocore",14,"2023-03-10"
"82","Biopunk",NA,"2023-03-10"
"83","Clowncore",80,"2023-03-10"
"84","2-Tone",8,"2023-03-10"
"85","Barbiecore",94,"2023-03-10"
"86","Cutecore",25,"2023-03-10"
"87","Cybergrunge",2,"2023-03-10"
"88","Boujee",968,"2023-03-10"
"89","Furry",173,"2023-03-10"
"90","Rockabilly",64,"2023-03-10"
"91","Cleancore",NA,"2023-03-10"
"92","Y2K",10774,"2023-03-10"
"93","Gothcore",77,"2023-03-10"
"94","Celtic",185,"2023-03-10"
"95","Scrapbook",3531,"2023-03-10"
"96","Techwear",17,"2023-03-10"
"97","Athlete",85,"2023-03-10"
"98","After Hours",108,"2023-03-10"
"99","Baroque",715,"2023-03-10"
"100","Nymphet",14,"2023-03-10"
