"","aesthetic","depop_results","date"
"1","1950s Suburbia",NA,"2023-03-16"
"2","2-Tone",334,"2023-03-16"
"3","2000s Autumn",NA,"2023-03-16"
"4","2014-era tumblr",NA,"2023-03-16"
"5","2014 Girly Tumblr",NA,"2023-03-16"
"6","2020 Alt",NA,"2023-03-16"
"7","2K Animecore",NA,"2023-03-16"
"8","2K1",NA,"2023-03-16"
"9","2K7",NA,"2023-03-16"
"10","70s Disco",1,"2023-03-16"
"11","80s Ballroom",3,"2023-03-16"
"12","Abstract Tech",NA,"2023-03-16"
"13","Acid Pixie",NA,"2023-03-16"
"14","Acidwave",5,"2023-03-16"
"15","Acubi",132,"2023-03-16"
"16","Adventurecore",36,"2023-03-16"
"17","Adventure Pulp",NA,"2023-03-16"
"18","Aetherpunk",NA,"2023-03-16"
"19","Afrofuturism",NA,"2023-03-16"
"20","Afro-Victorian",1,"2023-03-16"
"21","After Hours",259,"2023-03-16"
"22","Agropeople",NA,"2023-03-16"
"23","Ah Beng",NA,"2023-03-16"
"24","Alien",511,"2023-03-16"
"25","Alternative",8944,"2023-03-16"
"26","Americana",11,"2023-03-16"
"27","American Pioneers",NA,"2023-03-16"
"28","American Revolution",NA,"2023-03-16"
"29","American Thanksgiving",NA,"2023-03-16"
"30","American Tourist Traps",NA,"2023-03-16"
"31","Analog Horror",NA,"2023-03-16"
"32","Ancient Egypt",22,"2023-03-16"
"33","Androgynous",359,"2023-03-16"
"34","Angelcore",1402,"2023-03-16"
"35","Anglocore",1243,"2023-03-16"
"36","Anglo Gothic",NA,"2023-03-16"
"37","Angura",50,"2023-03-16"
"38","Animecore",NA,"2023-03-16"
"39","Anti-Fashion",32,"2023-03-16"
"40","Antique Grunge",NA,"2023-03-16"
"41","Arcade",NA,"2023-03-16"
"42","Arcadecore",NA,"2023-03-16"
"43","Art Academia",NA,"2023-03-16"
"44","Art Deco",NA,"2023-03-16"
"45","Art Hoe",NA,"2023-03-16"
"46","Art Nouveau",NA,"2023-03-16"
"47","Arts and Crafts Movement",NA,"2023-03-16"
"48","Asian Baby Girl",NA,"2023-03-16"
"49","Athlete",261,"2023-03-16"
"50","Atompunk",1,"2023-03-16"
"51","Auroracore",4,"2023-03-16"
"52","Australiana",80,"2023-03-16"
"53","Australian Outback",NA,"2023-03-16"
"54","Autumn",4,"2023-03-16"
"55","Autumn Academia",NA,"2023-03-16"
"56","Avant Apocalypse",NA,"2023-03-16"
"57","Avant-garde",1780,"2023-03-16"
"58","Babycore",210,"2023-03-16"
