"","aesthetic","etsy_results","date"
"1","Random Article",3,"2024-06-28"
"2","By Category",NA,"2024-06-28"
"3","Index of Nation-Based Aesthetics",6,"2024-06-28"
"4","Index of Music-Based Aesthetics",23,"2024-06-28"
"5","Index of Nature-Based Aesthetics",2,"2024-06-28"
"6","List of Deleted Pages and Why",23,"2024-06-28"
"7","Pages We Need",7,"2024-06-28"
"8","2 Tone",672,"2024-06-28"
"9","2000s Virtual Singer",20,"2024-06-28"
"10","2010s Internet",3,"2024-06-28"
"11","2014 Girly",2,"2024-06-28"
"12","2014 Tumblr",9,"2024-06-28"
"13","2020s E-Kid",3,"2024-06-28"
"14","2020s Gamer",4,"2024-06-28"
"15","2K1",16,"2024-06-28"
"16","2K5",13,"2024-06-28"
"17","2K7",14,"2024-06-28"
"18","50s Suburbia",6,"2024-06-28"
"19","7 HD",18,"2024-06-28"
"20","8-Bit",458,"2024-06-28"
"21","80 Thousand",40,"2024-06-28"
"22","808 Volt Mix",37,"2024-06-28"
"23","80s Heartthrob",93,"2024-06-28"
"24","90s Cool",87,"2024-06-28"
"25","Abstract Tech",1036,"2024-06-28"
"26","Acid Design",40,"2024-06-28"
"27","Acid Pixie",6,"2024-06-28"
"28","Acidwave",53,"2024-06-28"
"29","Adventurecore",38,"2024-06-28"
"30","Adventure Pulp",9,"2024-06-28"
"31","Aeropittura",11,"2024-06-28"
"32","Aestheticism",599460,"2024-06-28"
"33","Aetherpunk",5,"2024-06-28"
"34","Afrofuturism",18,"2024-06-28"
"35","Afropunk",NA,"2024-06-28"
"36","Afro-Victorian",4,"2024-06-28"
"37","After Hours",102,"2024-06-28"
"38","Agropeople",5,"2024-06-28"
"39","Ah Beng",2,"2024-06-28"
"40","Alien",942,"2024-06-28"
"41","Alternative",1965,"2024-06-28"
"42","Amateur Photography",10,"2024-06-28"
"43","Americana",613,"2024-06-28"
"44","American Gothic",95,"2024-06-28"
"45","American Kitsch",23,"2024-06-28"
"46","American Pioneers",5,"2024-06-28"
"47","American Revolution",24,"2024-06-28"
"48","American Thanksgiving",34,"2024-06-28"
"49","American Tourist Traps",5,"2024-06-28"
"50","Analog Horror",23,"2024-06-28"
"51","Ancient Egypt",1079,"2024-06-28"
"52","Ancient Y2K",13,"2024-06-28"
"53","Androgynous",25,"2024-06-28"
"54","Angelcore",309,"2024-06-28"
"55","Anglocore",2,"2024-06-28"
"56","Anglo Gothic",2,"2024-06-28"
"57","Angura",9,"2024-06-28"
"58","Animecore",41,"2024-06-28"
"59","Anime New Moon",34,"2024-06-28"
"60","Anti-Fashion",37,"2024-06-28"
"61","Antique Grunge",123,"2024-06-28"
"62","‎Appalachian Gothic",13,"2024-06-28"
"63","Arabfunny",6,"2024-06-28"
"64","Arabian Nights",21,"2024-06-28"
"65","Arcadecore",11,"2024-06-28"
"66","Aristocrat",43,"2024-06-28"
"67","Art Academia",23345,"2024-06-28"
"68","Artcore",15,"2024-06-28"
"69","Art Deco",32312,"2024-06-28"
"70","Art Hoe",99,"2024-06-28"
"71","Artificial Nature",560,"2024-06-28"
"72","Art in the Chapels",80,"2024-06-28"
"73","Art Nouveau",6388,"2024-06-28"
"74","Arts and Crafts Movement",84,"2024-06-28"
"75","Asian Baby Girl",323,"2024-06-28"
"76","Athlete",180,"2024-06-28"
"77","Atompunk",12,"2024-06-28"
"78","Auroracore",6,"2024-06-28"
"79","Australiana",8,"2024-06-28"
"80","Australian Outback",22,"2024-06-28"
"81","Autumn",10358,"2024-06-28"
"82","Autumn Academia",668,"2024-06-28"
"83","Avant Apocalypse",16,"2024-06-28"
"84","Avant-garde",222,"2024-06-28"
"85","Babycore",12,"2024-06-28"
"86","Babygirl",52,"2024-06-28"
"87","Back-to-School",32,"2024-06-28"
"88","Baddie",576,"2024-06-28"
"89","Bakala",NA,"2024-06-28"
"90","Balkan Violence Tumblr",NA,"2024-06-28"
"91","Ballet Academia",233,"2024-06-28"
"92","Balletcore",2195,"2024-06-28"
"93","Ballroom culture",271,"2024-06-28"
"94","Bankara",3,"2024-06-28"
"95","Barbiecore",437,"2024-06-28"
"96","Bardcore",22,"2024-06-28"
"97","Baroque",1968,"2024-06-28"
"98","Basic Girl",397,"2024-06-28"
"99","Basque Radical Rock",13,"2024-06-28"
"100","Bastardcore",12,"2024-06-28"
