"","aesthetic","etsy_results","date"
"1","Y2K",10568,"2023-02-27"
"2","Summer",5403,"2023-02-27"
"3","Cottagecore",15291,"2023-02-27"
"4","Hippie",8138,"2023-02-27"
"5","Cottagegore",8,"2023-02-27"
"6","E-Girl",403,"2023-02-27"
"7","Skater",373,"2023-02-27"
"8","Fairycore",2529,"2023-02-27"
"9","Minimalism",15292,"2023-02-27"
"10","Spring",4658,"2023-02-27"
"11","Alternative",1739,"2023-02-27"
"12","Bohemian",35111,"2023-02-27"
"13","Kidcore",435,"2023-02-27"
"14","Lounge",367,"2023-02-27"
"15","E-Boy",23,"2023-02-27"
"16","Baddie",391,"2023-02-27"
"17","Pearly",18,"2023-02-27"
"18","Hipster",506,"2023-02-27"
"19","Babygirl",19,"2023-02-27"
"20","Western",2738,"2023-02-27"
"21","Halloween",9128,"2023-02-27"
"22","Decora",184,"2023-02-27"
"23","Christmas",33385,"2023-02-27"
"24","Dollette",143,"2023-02-27"
"25","Stoner",717,"2023-02-27"
"26","Playboy",87,"2023-02-27"
"27","Whimsigothic",77,"2023-02-27"
"28","Mallgoth",1,"2023-02-27"
"29","Biker",212,"2023-02-27"
"30","Vampire",947,"2023-02-27"
"31","Dreamy",1968,"2023-02-27"
"32","Regency",197,"2023-02-27"
"33","Goblincore",2528,"2023-02-27"
"34","Avant-garde",101,"2023-02-27"
"35","Psychedelica",4,"2023-02-27"
"36","Balletcore",59,"2023-02-27"
"37","Maximalism",350,"2023-02-27"
"38","Scoutcore",NA,"2023-02-27"
"39","Mermaid",510,"2023-02-27"
"40","Peach",1251,"2023-02-27"
"41","Angelcore",146,"2023-02-27"
"42","Anglocore",NA,"2023-02-27"
"43","Gorpcore",9,"2023-02-27"
"44","Gorecore",2,"2023-02-27"
"45","Comfy/Cozy",16,"2023-02-27"
"46","Hip-Hop",3671,"2023-02-27"
"47","Country",12518,"2023-02-27"
"48","Lovecore",201,"2023-02-27"
"49","Teddies",334,"2023-02-27"
"50","Pin-up",242,"2023-02-27"
"51","Princesscore",103,"2023-02-27"
"52","Back-to-School",10,"2023-02-27"
"53","Medieval",451,"2023-02-27"
"54","Pride flags",341,"2023-02-27"
"55","Princecore",NA,"2023-02-27"
"56","Tropical",12794,"2023-02-27"
"57","Earthcore",18,"2023-02-27"
"58","Winter",4100,"2023-02-27"
"59","McBling",12,"2023-02-27"
"60","VSCO",2618,"2023-02-27"
"61","Kinderwhore",8,"2023-02-27"
"62","Softie",12,"2023-02-27"
"63","Cyberpunk",1036,"2023-02-27"
"64","Post-Punk",27,"2023-02-27"
"65","Steampunk",1031,"2023-02-27"
"66","Royalcore",148,"2023-02-27"
"67","Steelpunk",NA,"2023-02-27"
"68","Cybergoth",10,"2023-02-27"
"69","Vaporwave",2217,"2023-02-27"
"70","Gyaru",11,"2023-02-27"
"71","Milk",579,"2023-02-27"
"72","Diner",118,"2023-02-27"
"73","Weirdcore",232,"2023-02-27"
"74","Thrasher",6,"2023-02-27"
"75","Tomboy",12,"2023-02-27"
"76","Dullcore",NA,"2023-02-27"
"77","Alien",595,"2023-02-27"
"78","Androgynous",23,"2023-02-27"
"79","Drain",30,"2023-02-27"
"80","Sanriocore",16,"2023-02-27"
"81","Clowncore",65,"2023-02-27"
"82","2-Tone",7,"2023-02-27"
"83","Celtic",186,"2023-02-27"
"84","Furry",169,"2023-02-27"
"85","Cybergrunge",2,"2023-02-27"
"86","Boujee",968,"2023-02-27"
"87","Barbiecore",89,"2023-02-27"
"88","Baroque",722,"2023-02-27"
"89","Rockabilly",60,"2023-02-27"
"90","Cutecore",17,"2023-02-27"
"91","Cleancore",NA,"2023-02-27"
"92","Gothcore",69,"2023-02-27"
"93","Athlete",76,"2023-02-27"
"94","Techwear",15,"2023-02-27"
"95","Scrapbook",3564,"2023-02-27"
"96","After Hours",95,"2023-02-27"
"97","Naturecore",119,"2023-02-27"
"98","Otaku",105,"2023-02-27"
"99","Nymphet",22,"2023-02-27"
"100","Coastal Grandmother",76,"2023-02-27"
