"","aesthetic","depop_results","date"
"1","'70s Disco",2,"2023-01-08"
"2","2-Tone",305,"2023-01-08"
"3","1950's Suburbia",NA,"2023-01-08"
"4","2014 Girly Tumblr",NA,"2023-01-08"
"5","2K Animecore",NA,"2023-01-08"
"6","Abstract Tech",NA,"2023-01-08"
"7","Acid Pixie",NA,"2023-01-08"
"8","Acidwave",3,"2023-01-08"
"9","Acubi",66,"2023-01-08"
"10","Adventure Pulp",NA,"2023-01-08"
"11","Adventurecore",40,"2023-01-08"
"12","Aetherpunk",NA,"2023-01-08"
"13","Afrofuturism",NA,"2023-01-08"
"14","Afro-Victorian",1,"2023-01-08"
"15","After Hours",259,"2023-01-08"
"16","Agropeople",NA,"2023-01-08"
"17","Alien",546,"2023-01-08"
"18","Alternative",8884,"2023-01-08"
"19","Americana",10,"2023-01-08"
"20","Analog Horror",NA,"2023-01-08"
"21","American Pioneers",NA,"2023-01-08"
"22","American Revolution",NA,"2023-01-08"
"23","American Thanksgiving",NA,"2023-01-08"
"24","American Tourist Traps",NA,"2023-01-08"
"25","Ancient Egypt",22,"2023-01-08"
"26","Androgynous",394,"2023-01-08"
"27","Anemoiacore",NA,"2023-01-08"
"28","Angelcore",1308,"2023-01-08"
"29","Anglocore",1196,"2023-01-08"
"30","Anglo Gothic",NA,"2023-01-08"
"31","Angura Kei",NA,"2023-01-08"
"32","Animecore",NA,"2023-01-08"
"33","Antique Grunge",NA,"2023-01-08"
"34","Anti-Fashion",31,"2023-01-08"
"35","Arcade",NA,"2023-01-08"
"36","Arcadecore",NA,"2023-01-08"
"37","Art Academia",NA,"2023-01-08"
"38","Arts and Crafts Movement",NA,"2023-01-08"
"39","Art Deco",NA,"2023-01-08"
"40","Art Hoe",NA,"2023-01-08"
"41","Art Nouveau",NA,"2023-01-08"
"42","Asian Baby Girl",NA,"2023-01-08"
"43","Athlete",293,"2023-01-08"
"44","Atompunk",1,"2023-01-08"
"45","Auroracore",4,"2023-01-08"
"46","Autumn Academia",NA,"2023-01-08"
"47","Autumn",2,"2023-01-08"
"48","Avant Apocalypse",NA,"2023-01-08"
"49","Avant-garde",1609,"2023-01-08"
"50","Babycore",168,"2023-01-08"
"51","Babygirl",4251,"2023-01-08"
"52","Back-to-School",911,"2023-01-08"
"53","Baddie",4744,"2023-01-08"
"54","Ballet Academia",NA,"2023-01-08"
"55","Baltic Violence Tumblr",NA,"2023-01-08"
"56","Barbiecore",249,"2023-01-08"
"57","Bardcore",1,"2023-01-08"
"58","Baroque",293,"2023-01-08"
"59","Bastardcore",1,"2023-01-08"
"60","Bauhaus",8,"2023-01-08"
"61","BDSM",69,"2023-01-08"
"62","Beach Bunny",NA,"2023-01-08"
"63","Beach Day",NA,"2023-01-08"
"64","Beatnik",25,"2023-01-08"
"65","Biker",1983,"2023-01-08"
"66","Bimbocore",182,"2023-01-08"
"67","Biohazard",7,"2023-01-08"
"68","Biopunk",110,"2023-01-08"
"69","Bizarro Fiction",NA,"2023-01-08"
"70","Black-Holed Meme",NA,"2023-01-08"
"71","Bloomcore",59,"2023-01-08"
"72","Bodikon",3,"2023-01-08"
"73","Bohemian",7473,"2023-01-08"
"74","Bombacore",103,"2023-01-08"
"75","Bookstore Girl",NA,"2023-01-08"
"76","Bosozoku",NA,"2023-01-08"
"77","Boujee",335,"2023-01-08"
"78","Breakcore",3,"2023-01-08"
"79","Britpop",65,"2023-01-08"
"80","Brocore",NA,"2023-01-08"
"81","Bronzepunk",1,"2023-01-08"
"82","Bunni Frog",NA,"2023-01-08"
"83","Bubble Bujo",NA,"2023-01-08"
"84","Bubble Goth",NA,"2023-01-08"
"85","Bubblegum Bitch",3,"2023-01-08"
"86","Bubblegum Witch",NA,"2023-01-08"
"87","Cabincore",152,"2023-01-08"
"88","Cagole",19,"2023-01-08"
"89","Camp",5,"2023-01-08"
"90","Campcore",12,"2023-01-08"
"91","Candycore",52,"2023-01-08"
"92","Cargopunk",4,"2023-01-08"
"93","Carnivalcore",1,"2023-01-08"
"94","Cartelcore",NA,"2023-01-08"
"95","Cartooncore",2,"2023-01-08"
"96","Casino",39,"2023-01-08"
"97","Cassette Futurism",NA,"2023-01-08"
"98","Celtic",285,"2023-01-08"
"99","Changelingcore",NA,"2023-01-08"
"100","Chaotic Academia",NA,"2023-01-08"
"101","Chav",1,"2023-01-08"
"102","Cheiron Crush",NA,"2023-01-08"
"103","Cherry Emoji Twitter",NA,"2023-01-08"
"104","Chic Modernist",NA,"2023-01-08"
"105","Cholo",9,"2023-01-08"
"106","Christcore",1,"2023-01-08"
"107","Christian Girl Autumn",NA,"2023-01-08"
"108","Christmas",2989,"2023-01-08"
"109","Chunyu",NA,"2023-01-08"
"110","City Pop",NA,"2023-01-08"
"111","Classic Academia",NA,"2023-01-08"
"112","Classic Lolita",NA,"2023-01-08"
"113","Classicism",204,"2023-01-08"
"114","Cleancore",285,"2023-01-08"
"115","Clockpunk",NA,"2023-01-08"
"116","Cloudcore",282,"2023-01-08"
"117","Clowncore",333,"2023-01-08"
"118","Club",NA,"2023-01-08"
"119","Club Kids",NA,"2023-01-08"
"120","Coastal Grandmother",254,"2023-01-08"
"121","Cutecore",184,"2023-01-08"
"122","Coffee House/Cafe",1,"2023-01-08"
"123","Coffinwood",NA,"2023-01-08"
"124","Colourful Black",NA,"2023-01-08"
"125","Comfy/Cozy",1143,"2023-01-08"
"126","Common White Girl",NA,"2023-01-08"
"127","Concore",6,"2023-01-08"
