"","aesthetic","etsy_results","date"
"1","1950s Suburbia",NA,"2023-05-12"
"2","80s Heartthrob",NA,"2023-05-12"
"3","2-Tone",9,"2023-05-12"
"4","2000s Autumn",2,"2023-05-12"
"5","2010s Internet",NA,"2023-05-12"
"6","2014-era tumblr",NA,"2023-05-12"
"7","2014 Girly Tumblr",NA,"2023-05-12"
"8","2020 Alt",148,"2023-05-12"
"9","2K Animecore",9,"2023-05-12"
"10","2K1",NA,"2023-05-12"
"11","2K7",NA,"2023-05-12"
"12","80s Ballroom",NA,"2023-05-12"
"13","Abstract Tech",1198,"2023-05-12"
"14","Acid Pixie",NA,"2023-05-12"
"15","Acidwave",NA,"2023-05-12"
"16","Acubi",3,"2023-05-12"
"17","Adventurecore",16,"2023-05-12"
"18","Adventure Pulp",1,"2023-05-12"
"19","Aetherpunk",NA,"2023-05-12"
"20","Afrofuturism",4,"2023-05-12"
"21","Afro-Victorian",NA,"2023-05-12"
"22","After Hours",95,"2023-05-12"
"23","Agropeople",NA,"2023-05-12"
"24","Ah Beng",NA,"2023-05-12"
"25","Alien",765,"2023-05-12"
"26","Alternative",1660,"2023-05-12"
"27","Americana",172,"2023-05-12"
"28","American Pioneers",NA,"2023-05-12"
"29","American Revolution",3,"2023-05-12"
"30","American Thanksgiving",73,"2023-05-12"
"31","American Tourist Traps",NA,"2023-05-12"
"32","Analog Horror",NA,"2023-05-12"
"33","Ancient Egypt",172,"2023-05-12"
"34","Androgynous",28,"2023-05-12"
"35","Angelcore",165,"2023-05-12"
"36","Anglocore",NA,"2023-05-12"
"37","Anglo Gothic",NA,"2023-05-12"
"38","Angura",NA,"2023-05-12"
"39","Animecore",19,"2023-05-12"
"40","Anoncore",NA,"2023-05-12"
"41","Anti-Fashion",NA,"2023-05-12"
"42","Antique Grunge",48,"2023-05-12"
"43","Arcade",316,"2023-05-12"
"44","Arcadecore",NA,"2023-05-12"
"45","Art Academia",10121,"2023-05-12"
"46","Artcore",4,"2023-05-12"
"47","Art Deco",27799,"2023-05-12"
"48","Art Hoe",86,"2023-05-12"
"49","Art Nouveau",3618,"2023-05-12"
"50","Artificial Nature",6,"2023-05-12"
"51","Arts and Crafts Movement",68,"2023-05-12"
"52","Asian Baby Girl",8,"2023-05-12"
"53","Athlete",90,"2023-05-12"
"54","Atompunk",2,"2023-05-12"
"55","Auroracore",NA,"2023-05-12"
"56","Australiana",5,"2023-05-12"
"57","Australian Outback",5,"2023-05-12"
"58","Autumn",5429,"2023-05-12"
"59","Autumn Academia",304,"2023-05-12"
"60","Avant Apocalypse",NA,"2023-05-12"
"61","Avant-garde",119,"2023-05-12"
"62","Babycore",3,"2023-05-12"
"63","Babygirl",22,"2023-05-12"
"64","Back-to-School",12,"2023-05-12"
"65","Baddie",489,"2023-05-12"
"66","Ballet Academia",15,"2023-05-12"
"67","Balletcore",59,"2023-05-12"
"68","Baltic Violence Tumblr",NA,"2023-05-12"
"69","Barbiecore",124,"2023-05-12"
"70","Bardcore",NA,"2023-05-12"
"71","Baroque",854,"2023-05-12"
"72","Bastardcore",NA,"2023-05-12"
"73","Bauhaus",1856,"2023-05-12"
"74","BDSM",142,"2023-05-12"
"75","Beach Bunny",15,"2023-05-12"
"76","Beach Day",1474,"2023-05-12"
"77","Beach Girl",1511,"2023-05-12"
"78","Beatnik",2,"2023-05-12"
"79","Biker",282,"2023-05-12"
"80","Bimbocore",14,"2023-05-12"
"81","Biopunk",2,"2023-05-12"
"82","Bizarro Fiction",NA,"2023-05-12"
"83","Blokecore",NA,"2023-05-12"
"84","Blokette",NA,"2023-05-12"
"85","Bloomcore",58,"2023-05-12"
"86","Blue Night",1531,"2023-05-12"
"87","Bodikon",NA,"2023-05-12"
"88","Bohemian",40839,"2023-05-12"
"89","Bombacore",NA,"2023-05-12"
"90","Bookstore Girl",10,"2023-05-12"
"91","Bosozoku",4,"2023-05-12"
"92","Boujee",1017,"2023-05-12"
"93","Breakcore",1,"2023-05-12"
"94","Brazilian Pop Bar",1,"2023-05-12"
"95","Britpop",49,"2023-05-12"
"96","Bro",99,"2023-05-12"
"97","Bronzepunk",NA,"2023-05-12"
"98","Bubble Bujo",8,"2023-05-12"
"99","Bubble Goth",23,"2023-05-12"
"100","Bubblegum Bitch",3,"2023-05-12"
