"","aesthetic","etsy_results","date"
"1","Summer",5658,"2023-03-20"
"2","Cottagecore",16238,"2023-03-20"
"3","Hippie",8184,"2023-03-20"
"4","Cottagegore",9,"2023-03-20"
"5","E-Girl",400,"2023-03-20"
"6","Skater",445,"2023-03-20"
"7","Fairycore",2650,"2023-03-20"
"8","Minimalism",16254,"2023-03-20"
"9","Spring",5533,"2023-03-20"
"10","Alternative",1872,"2023-03-20"
"11","Bohemian",37056,"2023-03-20"
"12","Kidcore",448,"2023-03-20"
"13","Lounge",495,"2023-03-20"
"14","E-Boy",26,"2023-03-20"
"15","Baddie",428,"2023-03-20"
"16","Pearly",19,"2023-03-20"
"17","Hipster",557,"2023-03-20"
"18","Western",3405,"2023-03-20"
"19","Babygirl",15,"2023-03-20"
"20","Halloween",9411,"2023-03-20"
"21","Decora",174,"2023-03-20"
"22","Christmas",32778,"2023-03-20"
"23","Dollette",133,"2023-03-20"
"24","Whimsigothic",77,"2023-03-20"
"25","Mallgoth",1,"2023-03-20"
"26","Stoner",754,"2023-03-20"
"27","Playboy",71,"2023-03-20"
"28","Biker",229,"2023-03-20"
"29","Dreamy",1941,"2023-03-20"
"30","Vampire",984,"2023-03-20"
"31","Regency",209,"2023-03-20"
"32","Avant-garde",115,"2023-03-20"
"33","Goblincore",2604,"2023-03-20"
"34","Balletcore",59,"2023-03-20"
"35","Maximalism",382,"2023-03-20"
"36","Psychedelica",4,"2023-03-20"
"37","Mermaid",536,"2023-03-20"
"38","Scoutcore",NA,"2023-03-20"
"39","Peach",1275,"2023-03-20"
"40","Angelcore",130,"2023-03-20"
"41","Comfy/Cozy",19,"2023-03-20"
"42","Gorpcore",10,"2023-03-20"
"43","Anglocore",NA,"2023-03-20"
"44","Gorecore",2,"2023-03-20"
"45","FantasY2K",NA,"2023-03-20"
"46","Hip-Hop",3863,"2023-03-20"
"47","Country",13578,"2023-03-20"
"48","Lovecore",209,"2023-03-20"
"49","Cyberpunk",1247,"2023-03-20"
"50","Teddies",345,"2023-03-20"
"51","VSCO",2666,"2023-03-20"
"52","Pin-up",239,"2023-03-20"
"53","Earthcore",17,"2023-03-20"
"54","Winter",3816,"2023-03-20"
"55","McBling",15,"2023-03-20"
"56","Pride flags",408,"2023-03-20"
"57","Cybergoth",9,"2023-03-20"
"58","Tropical",14164,"2023-03-20"
"59","Medieval",507,"2023-03-20"
"60","Softie",10,"2023-03-20"
"61","Princesscore",84,"2023-03-20"
"62","Back-to-School",9,"2023-03-20"
"63","Princecore",NA,"2023-03-20"
"64","Kinderwhore",6,"2023-03-20"
"65","Steampunk",1144,"2023-03-20"
"66","Steelpunk",NA,"2023-03-20"
"67","Post-Punk",26,"2023-03-20"
"68","Vaporwave",2338,"2023-03-20"
"69","Gyaru",13,"2023-03-20"
"70","Thrasher",6,"2023-03-20"
"71","Weirdcore",257,"2023-03-20"
"72","Royalcore",167,"2023-03-20"
"73","Diner",132,"2023-03-20"
"74","Alien",665,"2023-03-20"
"75","Drain",32,"2023-03-20"
"76","Tomboy",15,"2023-03-20"
"77","Milk",614,"2023-03-20"
"78","Dullcore",NA,"2023-03-20"
"79","Lo-Fi",1036,"2023-03-20"
"80","Sanriocore",14,"2023-03-20"
"81","Biopunk",NA,"2023-03-20"
"82","Androgynous",20,"2023-03-20"
"83","Barbiecore",102,"2023-03-20"
"84","Cutecore",25,"2023-03-20"
"85","2-Tone",8,"2023-03-20"
"86","Cybergrunge",2,"2023-03-20"
"87","Clowncore",86,"2023-03-20"
"88","Furry",171,"2023-03-20"
"89","Boujee",1022,"2023-03-20"
"90","Rockabilly",68,"2023-03-20"
"91","Y2K",11130,"2023-03-20"
"92","Scrapbook",3590,"2023-03-20"
"93","Gothcore",82,"2023-03-20"
"94","Cleancore",NA,"2023-03-20"
"95","Celtic",185,"2023-03-20"
"96","Athlete",84,"2023-03-20"
"97","Techwear",15,"2023-03-20"
"98","After Hours",107,"2023-03-20"
"99","Naturecore",138,"2023-03-20"
"100","Nymphet",9,"2023-03-20"
