"","aesthetic","depop_results","date"
"1","80s Heartthrob",NA,"2023-08-07"
"2","1950s Suburbia",NA,"2023-08-07"
"3","2000s Autumn",NA,"2023-08-07"
"4","2010s Internet",NA,"2023-08-07"
"5","2014 Girly",NA,"2023-08-07"
"6","2014 Tumblr",NA,"2023-08-07"
"7","2020 Alt",NA,"2023-08-07"
"8","2K1",NA,"2023-08-07"
"9","2K7",NA,"2023-08-07"
"10","2 Tone",NA,"2023-08-07"
"11","80s Ballroom",NA,"2023-08-07"
"12","Abstract Tech",NA,"2023-08-07"
"13","Acid Pixie",NA,"2023-08-07"
"14","Acidwave",NA,"2023-08-07"
"15","Acubi",NA,"2023-08-07"
"16","Adventurecore",NA,"2023-08-07"
"17","Adventure Pulp",NA,"2023-08-07"
"18","Aestheticism",NA,"2023-08-07"
"19","Aetherpunk",NA,"2023-08-07"
"20","Afro-Victorian",NA,"2023-08-07"
"21","Afrofuturism",NA,"2023-08-07"
"22","Afropunk",NA,"2023-08-07"
"23","After Hours",NA,"2023-08-07"
"24","Agropeople",NA,"2023-08-07"
"25","Ah Beng",NA,"2023-08-07"
"26","Alien",NA,"2023-08-07"
"27","Alternative",NA,"2023-08-07"
"28","Amateur Photography",NA,"2023-08-07"
"29","American Pioneers",NA,"2023-08-07"
"30","American Revolution",NA,"2023-08-07"
"31","American Thanksgiving",NA,"2023-08-07"
"32","American Tourist Traps",NA,"2023-08-07"
"33","Americana",NA,"2023-08-07"
"34","Analog Horror",NA,"2023-08-07"
"35","Ancient Egypt",NA,"2023-08-07"
"36","Androgynous",NA,"2023-08-07"
"37","Angelcore",NA,"2023-08-07"
"38","Anglo Gothic",NA,"2023-08-07"
"39","Anglocore",NA,"2023-08-07"
"40","Angura",NA,"2023-08-07"
"41","Animecore",NA,"2023-08-07"
"42","Anoncore",NA,"2023-08-07"
"43","Anti-Fashion",NA,"2023-08-07"
"44","Antique Grunge",NA,"2023-08-07"
"45","Arabfunny",NA,"2023-08-07"
"46","Arcade",NA,"2023-08-07"
"47","Arcadecore",NA,"2023-08-07"
"48","Art Academia",NA,"2023-08-07"
"49","Art Deco",NA,"2023-08-07"
"50","Art Hoe",NA,"2023-08-07"
"51","Art Nouveau",NA,"2023-08-07"
"52","Artcore",NA,"2023-08-07"
"53","Artificial Nature",NA,"2023-08-07"
"54","Arts and Crafts Movement",NA,"2023-08-07"
"55","Asian Baby Girl",NA,"2023-08-07"
"56","Athlete",NA,"2023-08-07"
"57","Atompunk",NA,"2023-08-07"
"58","Auroracore",NA,"2023-08-07"
"59","Australian Outback",NA,"2023-08-07"
"60","Australiana",NA,"2023-08-07"
"61","Autumn",NA,"2023-08-07"
"62","Autumn Academia",NA,"2023-08-07"
"63","Avant-garde",NA,"2023-08-07"
"64","Avant Apocalypse",NA,"2023-08-07"
"65","Aztec Empire",NA,"2023-08-07"
"66","Babycore",NA,"2023-08-07"
"67","Babygirl",NA,"2023-08-07"
"68","Back-to-School",NA,"2023-08-07"
"69","Baddie",NA,"2023-08-07"
"70","Bakala",NA,"2023-08-07"
"71","Ballet Academia",NA,"2023-08-07"
"72","Balletcore",NA,"2023-08-07"
"73","Baltic Violence Tumblr",NA,"2023-08-07"
"74","Barbiecore",NA,"2023-08-07"
"75","Bardcore",NA,"2023-08-07"
"76","Baroque",NA,"2023-08-07"
"77","Basic Girl",NA,"2023-08-07"
"78","Bastardcore",NA,"2023-08-07"
"79","Bauhaus",NA,"2023-08-07"
"80","BDSM",NA,"2023-08-07"
"81","Beach Bunny",NA,"2023-08-07"
"82","Beach Day",NA,"2023-08-07"
"83","Beach Girl",NA,"2023-08-07"
"84","Beatnik",NA,"2023-08-07"
"85","Belgian Popcorn",NA,"2023-08-07"
"86","Biker",NA,"2023-08-07"
"87","Bimbocore",NA,"2023-08-07"
"88","Biopunk",NA,"2023-08-07"
"89","Bizarro Fiction",NA,"2023-08-07"
"90","Black-Holed Meme",NA,"2023-08-07"
"91","Black Metal",NA,"2023-08-07"
"92","Bleak Crush",NA,"2023-08-07"
"93","Blokecore",NA,"2023-08-07"
"94","Blokette",NA,"2023-08-07"
"95","Bloomcore",NA,"2023-08-07"
"96","Blue Night",NA,"2023-08-07"
"97","B-Movie Horror",NA,"2023-08-07"
"98","Bodikon",NA,"2023-08-07"
"99","Bohemian",NA,"2023-08-07"
"100","Bombardier",NA,"2023-08-07"
"101","Bookstore Girl",NA,"2023-08-07"
"102","Bosozoku",NA,"2023-08-07"
"103","Boujee",NA,"2023-08-07"
"104","Boy Next Door",NA,"2023-08-07"
"105","BrazilianPopBar",NA,"2023-08-07"
"106","Breakcore",NA,"2023-08-07"
"107","Britpop",NA,"2023-08-07"
"108","Bro",NA,"2023-08-07"
"109","Bronzepunk",NA,"2023-08-07"
"110","Bubble Bujo",NA,"2023-08-07"
"111","Bubble Goth",NA,"2023-08-07"
"112","Bubblegum Bitch",NA,"2023-08-07"
"113","Bubblegum Dance",NA,"2023-08-07"
"114","Bubblegum Witch",NA,"2023-08-07"
"115","Buckle Bunny",NA,"2023-08-07"
"116","Busukawaii",NA,"2023-08-07"
"117","Cabincore",NA,"2023-08-07"
"118","Cagole",NA,"2023-08-07"
"119","Camp",NA,"2023-08-07"
"120","Campcore",NA,"2023-08-07"
"121","Cargopunk",NA,"2023-08-07"
"122","Caricaturism",NA,"2023-08-07"
"123","Carnivalcore",NA,"2023-08-07"
"124","Cartelcore",NA,"2023-08-07"
"125","Cartooncore",NA,"2023-08-07"
"126","Casino",NA,"2023-08-07"
"127","Cassette Futurism",NA,"2023-08-07"
"128","Cayetana",NA,"2023-08-07"
"129","Celtic",NA,"2023-08-07"
"130","Changelingcore",NA,"2023-08-07"
"131","Chaotic Academia",NA,"2023-08-07"
"132","Chav",NA,"2023-08-07"
"133","Cheiron Crush",NA,"2023-08-07"
"134","Cherry Emoji Twitter",NA,"2023-08-07"
"135","Chic Modernist",NA,"2023-08-07"
"136","Chicano Lowrider",NA,"2023-08-07"
"137","Cholo",NA,"2023-08-07"
"138","Choni",NA,"2023-08-07"
"139","Christcore",NA,"2023-08-07"
"140","Christian Girl Autumn",NA,"2023-08-07"
"141","Christmas",NA,"2023-08-07"
"142","Chromecore",NA,"2023-08-07"
"143","Chunyu",NA,"2023-08-07"
"144","City Pop",NA,"2023-08-07"
"145","Classic Academia",NA,"2023-08-07"
"146","Classicism",NA,"2023-08-07"
"147","Classic Lolita",NA,"2023-08-07"
"148","Cleancore",NA,"2023-08-07"
"149","Clean Girl",NA,"2023-08-07"
"150","Clockpunk",NA,"2023-08-07"
"151","Clowncore",NA,"2023-08-07"
"152","Club",NA,"2023-08-07"
"153","Club Kids",NA,"2023-08-07"
"154","Cluttercore",NA,"2023-08-07"
"155","Coastal Cowgirl",NA,"2023-08-07"
"156","Coastal Grandmother",NA,"2023-08-07"
"157","Coffee House/Cafe",NA,"2023-08-07"
"158","Coffinwood",NA,"2023-08-07"
"159","Comfy/Cozy",NA,"2023-08-07"
