"","aesthetic","depop_results","date"
"1","80s Heartthrob",NA,"2023-07-14"
"2","1950s Suburbia",NA,"2023-07-14"
"3","2000s Autumn",NA,"2023-07-14"
"4","2010s Internet",NA,"2023-07-14"
"5","2014 Girly",NA,"2023-07-14"
"6","2014 Tumblr",NA,"2023-07-14"
"7","2020 Alt",NA,"2023-07-14"
"8","2K1",NA,"2023-07-14"
"9","2K7",NA,"2023-07-14"
"10","2 Tone",NA,"2023-07-14"
"11","80s Ballroom",NA,"2023-07-14"
"12","Abstract Tech",NA,"2023-07-14"
"13","Acid Pixie",NA,"2023-07-14"
"14","Acidwave",NA,"2023-07-14"
"15","Acubi",NA,"2023-07-14"
"16","Adventure Pulp",NA,"2023-07-14"
"17","Adventurecore",NA,"2023-07-14"
"18","Aetherpunk",NA,"2023-07-14"
"19","Afro-Victorian",NA,"2023-07-14"
"20","Afrofuturism",NA,"2023-07-14"
"21","After Hours",NA,"2023-07-14"
"22","Agropeople",NA,"2023-07-14"
"23","Ah Beng",NA,"2023-07-14"
"24","Alien",NA,"2023-07-14"
"25","Alternative",NA,"2023-07-14"
"26","Amateur Photography",NA,"2023-07-14"
"27","American Pioneers",NA,"2023-07-14"
"28","American Revolution",NA,"2023-07-14"
"29","American Thanksgiving",NA,"2023-07-14"
"30","American Tourist Traps",NA,"2023-07-14"
"31","Americana",NA,"2023-07-14"
"32","Analog Horror",NA,"2023-07-14"
"33","Ancient Egypt",NA,"2023-07-14"
"34","Androgynous",NA,"2023-07-14"
"35","Angelcore",NA,"2023-07-14"
"36","Anglo Gothic",NA,"2023-07-14"
"37","Anglocore",NA,"2023-07-14"
"38","Angura",NA,"2023-07-14"
"39","Animecore",NA,"2023-07-14"
"40","Anoncore",NA,"2023-07-14"
"41","Anti-Fashion",NA,"2023-07-14"
"42","Antique Grunge",NA,"2023-07-14"
"43","Arabfunny",NA,"2023-07-14"
"44","Arcade",NA,"2023-07-14"
"45","Arcadecore",NA,"2023-07-14"
"46","Art Academia",NA,"2023-07-14"
"47","Art Deco",NA,"2023-07-14"
"48","Art Hoe",NA,"2023-07-14"
"49","Art Nouveau",NA,"2023-07-14"
"50","Artcore",NA,"2023-07-14"
"51","Artificial Nature",NA,"2023-07-14"
"52","Arts and Crafts Movement",NA,"2023-07-14"
"53","Asian Baby Girl",NA,"2023-07-14"
"54","Athlete",NA,"2023-07-14"
"55","Atompunk",NA,"2023-07-14"
"56","Auroracore",NA,"2023-07-14"
"57","Australian Outback",NA,"2023-07-14"
"58","Australiana",NA,"2023-07-14"
"59","Autumn",NA,"2023-07-14"
"60","Autumn Academia",NA,"2023-07-14"
"61","Avant-garde",NA,"2023-07-14"
"62","Avant Apocalypse",NA,"2023-07-14"
"63","B-Movie Horror",NA,"2023-07-14"
"64","BDSM",NA,"2023-07-14"
"65","Babycore",NA,"2023-07-14"
"66","Babygirl",NA,"2023-07-14"
"67","Back-to-School",NA,"2023-07-14"
"68","Baddie",NA,"2023-07-14"
"69","Bakala",NA,"2023-07-14"
"70","Ballet Academia",NA,"2023-07-14"
"71","Balletcore",NA,"2023-07-14"
"72","Baltic Violence Tumblr",NA,"2023-07-14"
"73","Barbiecore",NA,"2023-07-14"
"74","Bardcore",NA,"2023-07-14"
"75","Baroque",NA,"2023-07-14"
"76","Bastardcore",NA,"2023-07-14"
"77","Bauhaus",NA,"2023-07-14"
"78","Beach Bunny",NA,"2023-07-14"
"79","Beach Day",NA,"2023-07-14"
"80","Beach Girl",NA,"2023-07-14"
"81","Beatnik",NA,"2023-07-14"
"82","Biker",NA,"2023-07-14"
"83","Bimbocore",NA,"2023-07-14"
"84","Biopunk",NA,"2023-07-14"
"85","Bizarro Fiction",NA,"2023-07-14"
"86","Black-Holed Meme",NA,"2023-07-14"
"87","Black Metal",NA,"2023-07-14"
"88","Bleak Crush",NA,"2023-07-14"
"89","Blokecore",NA,"2023-07-14"
"90","Blokette",NA,"2023-07-14"
"91","Bloomcore",NA,"2023-07-14"
"92","Blue Night",NA,"2023-07-14"
"93","Bodikon",NA,"2023-07-14"
"94","Bohemian",NA,"2023-07-14"
"95","Bombardier",NA,"2023-07-14"
"96","Bookstore Girl",NA,"2023-07-14"
"97","Bosozoku",NA,"2023-07-14"
"98","Boujee",NA,"2023-07-14"
"99","Boy Next Door",NA,"2023-07-14"
"100","BrazilianPopBar",NA,"2023-07-14"
"101","Breakcore",NA,"2023-07-14"
"102","Britpop",NA,"2023-07-14"
"103","Bro",NA,"2023-07-14"
"104","Bronzepunk",NA,"2023-07-14"
"105","Bubble Bujo",NA,"2023-07-14"
"106","Bubble Goth",NA,"2023-07-14"
"107","Bubblegum Bitch",NA,"2023-07-14"
"108","Bubblegum Dance",NA,"2023-07-14"
"109","Bubblegum Witch",NA,"2023-07-14"
"110","Busukawaii",NA,"2023-07-14"
"111","Cabincore",NA,"2023-07-14"
