"","aesthetic","etsy_results","date"
"1","1950s Suburbia",NA,"2023-05-15"
"2","80s Heartthrob",NA,"2023-05-15"
"3","2-Tone",8,"2023-05-15"
"4","2000s Autumn",2,"2023-05-15"
"5","2010s Internet",NA,"2023-05-15"
"6","2014-era tumblr",NA,"2023-05-15"
"7","2014 Girly Tumblr",NA,"2023-05-15"
"8","2020 Alt",147,"2023-05-15"
"9","2K Animecore",14,"2023-05-15"
"10","2K1",NA,"2023-05-15"
"11","2K7",NA,"2023-05-15"
"12","80s Ballroom",NA,"2023-05-15"
"13","Abstract Tech",1165,"2023-05-15"
"14","Acid Pixie",NA,"2023-05-15"
"15","Acidwave",NA,"2023-05-15"
"16","Acubi",3,"2023-05-15"
"17","Adventurecore",16,"2023-05-15"
"18","Adventure Pulp",1,"2023-05-15"
"19","Aetherpunk",NA,"2023-05-15"
"20","Afrofuturism",4,"2023-05-15"
"21","Afro-Victorian",NA,"2023-05-15"
"22","After Hours",93,"2023-05-15"
"23","Agropeople",NA,"2023-05-15"
"24","Ah Beng",NA,"2023-05-15"
"25","Alien",769,"2023-05-15"
"26","Alternative",1680,"2023-05-15"
"27","Americana",173,"2023-05-15"
"28","American Pioneers",NA,"2023-05-15"
"29","American Revolution",3,"2023-05-15"
"30","American Thanksgiving",75,"2023-05-15"
"31","American Tourist Traps",NA,"2023-05-15"
"32","Analog Horror",NA,"2023-05-15"
"33","Ancient Egypt",174,"2023-05-15"
"34","Androgynous",28,"2023-05-15"
"35","Angelcore",164,"2023-05-15"
"36","Anglocore",NA,"2023-05-15"
"37","Anglo Gothic",NA,"2023-05-15"
"38","Angura",NA,"2023-05-15"
"39","Animecore",24,"2023-05-15"
"40","Anoncore",NA,"2023-05-15"
"41","Anti-Fashion",NA,"2023-05-15"
"42","Antique Grunge",48,"2023-05-15"
"43","Arcade",321,"2023-05-15"
"44","Arcadecore",NA,"2023-05-15"
"45","Art Academia",10232,"2023-05-15"
"46","Artcore",4,"2023-05-15"
"47","Art Deco",27933,"2023-05-15"
"48","Art Hoe",88,"2023-05-15"
"49","Art Nouveau",3637,"2023-05-15"
"50","Artificial Nature",6,"2023-05-15"
"51","Arts and Crafts Movement",68,"2023-05-15"
"52","Asian Baby Girl",8,"2023-05-15"
"53","Athlete",87,"2023-05-15"
"54","Atompunk",2,"2023-05-15"
"55","Auroracore",NA,"2023-05-15"
"56","Australiana",5,"2023-05-15"
"57","Australian Outback",5,"2023-05-15"
"58","Autumn",5473,"2023-05-15"
"59","Autumn Academia",306,"2023-05-15"
"60","Avant Apocalypse",NA,"2023-05-15"
"61","Avant-garde",119,"2023-05-15"
"62","Babycore",3,"2023-05-15"
"63","Babygirl",23,"2023-05-15"
"64","Back-to-School",12,"2023-05-15"
"65","Baddie",492,"2023-05-15"
"66","Ballet Academia",17,"2023-05-15"
"67","Balletcore",60,"2023-05-15"
"68","Baltic Violence Tumblr",NA,"2023-05-15"
"69","Barbiecore",125,"2023-05-15"
"70","Bardcore",NA,"2023-05-15"
"71","Baroque",859,"2023-05-15"
"72","Bastardcore",NA,"2023-05-15"
"73","Bauhaus",1860,"2023-05-15"
"74","BDSM",140,"2023-05-15"
"75","Beach Bunny",15,"2023-05-15"
"76","Beach Day",1460,"2023-05-15"
"77","Beach Girl",1536,"2023-05-15"
"78","Beatnik",2,"2023-05-15"
"79","Biker",320,"2023-05-15"
"80","Bimbocore",14,"2023-05-15"
"81","Biopunk",2,"2023-05-15"
"82","Bizarro Fiction",NA,"2023-05-15"
"83","Black Metal",2751,"2023-05-15"
"84","Blokecore",NA,"2023-05-15"
"85","Blokette",NA,"2023-05-15"
"86","Bloomcore",61,"2023-05-15"
"87","Blue Night",1514,"2023-05-15"
"88","Bodikon",NA,"2023-05-15"
"89","Bohemian",40884,"2023-05-15"
"90","Bombacore",NA,"2023-05-15"
"91","Bookstore Girl",10,"2023-05-15"
"92","Bosozoku",4,"2023-05-15"
"93","Boujee",1011,"2023-05-15"
"94","Breakcore",1,"2023-05-15"
"95","Brazilian Pop Bar",1,"2023-05-15"
"96","Britpop",50,"2023-05-15"
"97","Bro",98,"2023-05-15"
"98","Bro Hoe",1,"2023-05-15"
"99","Bronzepunk",NA,"2023-05-15"
"100","Bubble Bujo",5,"2023-05-15"
