"","aesthetic","etsy_results","date"
"1","80s Heartthrob",NA,"2023-08-03"
"2","1950s Suburbia",NA,"2023-08-03"
"3","2000s Autumn",5,"2023-08-03"
"4","2010s Internet",NA,"2023-08-03"
"5","2014 Girly",1,"2023-08-03"
"6","2014 Tumblr",4,"2023-08-03"
"7","2020 Alt",161,"2023-08-03"
"8","2K1",NA,"2023-08-03"
"9","2K7",NA,"2023-08-03"
"10","2 Tone",678,"2023-08-03"
"11","80s Ballroom",NA,"2023-08-03"
"12","Abstract Tech",1114,"2023-08-03"
"13","Acid Pixie",NA,"2023-08-03"
"14","Acidwave",NA,"2023-08-03"
"15","Acubi",5,"2023-08-03"
"16","Adventurecore",15,"2023-08-03"
"17","Adventure Pulp",1,"2023-08-03"
"18","Aestheticism",472595,"2023-08-03"
"19","Aetherpunk",NA,"2023-08-03"
"20","Afro-Victorian",NA,"2023-08-03"
"21","Afrofuturism",7,"2023-08-03"
"22","Afropunk",NA,"2023-08-03"
"23","After Hours",99,"2023-08-03"
"24","Agropeople",NA,"2023-08-03"
"25","Ah Beng",NA,"2023-08-03"
"26","Alien",806,"2023-08-03"
"27","Alternative",1755,"2023-08-03"
"28","Amateur Photography",NA,"2023-08-03"
"29","American Pioneers",1,"2023-08-03"
"30","American Revolution",5,"2023-08-03"
"31","American Thanksgiving",123,"2023-08-03"
"32","American Tourist Traps",NA,"2023-08-03"
"33","Americana",237,"2023-08-03"
"34","Analog Horror",NA,"2023-08-03"
"35","Ancient Egypt",208,"2023-08-03"
"36","Androgynous",33,"2023-08-03"
"37","Angelcore",184,"2023-08-03"
"38","Anglo Gothic",1,"2023-08-03"
"39","Anglocore",NA,"2023-08-03"
"40","Angura",NA,"2023-08-03"
"41","Animecore",12,"2023-08-03"
"42","Anoncore",NA,"2023-08-03"
"43","Anti-Fashion",NA,"2023-08-03"
"44","Antique Grunge",60,"2023-08-03"
"45","Arabfunny",NA,"2023-08-03"
"46","Arcade",395,"2023-08-03"
"47","Arcadecore",NA,"2023-08-03"
"48","Art Academia",13315,"2023-08-03"
"49","Art Deco",29663,"2023-08-03"
"50","Art Hoe",110,"2023-08-03"
"51","Art Nouveau",4508,"2023-08-03"
"52","Artcore",3,"2023-08-03"
"53","Artificial Nature",12,"2023-08-03"
"54","Arts and Crafts Movement",63,"2023-08-03"
"55","Asian Baby Girl",11,"2023-08-03"
"56","Athlete",112,"2023-08-03"
"57","Atompunk",2,"2023-08-03"
"58","Auroracore",NA,"2023-08-03"
"59","Australian Outback",4,"2023-08-03"
"60","Australiana",4,"2023-08-03"
"61","Autumn",7102,"2023-08-03"
"62","Autumn Academia",411,"2023-08-03"
"63","Avant-garde",133,"2023-08-03"
"64","Avant Apocalypse",NA,"2023-08-03"
"65","Aztec Empire",1,"2023-08-03"
"66","Babycore",5,"2023-08-03"
"67","Babygirl",19,"2023-08-03"
"68","Back-to-School",23,"2023-08-03"
"69","Baddie",539,"2023-08-03"
"70","Bakala",NA,"2023-08-03"
"71","Ballet Academia",23,"2023-08-03"
"72","Balletcore",73,"2023-08-03"
"73","Baltic Violence Tumblr",NA,"2023-08-03"
"74","Barbiecore",272,"2023-08-03"
"75","Bardcore",NA,"2023-08-03"
"76","Baroque",1113,"2023-08-03"
"77","Basic Girl",77,"2023-08-03"
"78","Bastardcore",NA,"2023-08-03"
"79","Bauhaus",2054,"2023-08-03"
"80","BDSM",121,"2023-08-03"
"81","Beach Bunny",15,"2023-08-03"
"82","Beach Day",1687,"2023-08-03"
"83","Beach Girl",2306,"2023-08-03"
"84","Beatnik",3,"2023-08-03"
"85","Belgian Popcorn",NA,"2023-08-03"
"86","Biker",584,"2023-08-03"
"87","Bimbocore",13,"2023-08-03"
"88","Biopunk",1,"2023-08-03"
"89","Bizarro Fiction",NA,"2023-08-03"
"90","Black-Holed Meme",NA,"2023-08-03"
"91","Black Metal",2630,"2023-08-03"
"92","Bleak Crush",NA,"2023-08-03"
"93","Blokecore",NA,"2023-08-03"
"94","Blokette",NA,"2023-08-03"
"95","Bloomcore",60,"2023-08-03"
"96","Blue Night",1502,"2023-08-03"
"97","B-Movie Horror",3,"2023-08-03"
"98","Bodikon",NA,"2023-08-03"
"99","Bohemian",44389,"2023-08-03"
"100","Bombardier",NA,"2023-08-03"
