"","aesthetic","etsy_results","date"
"1","Random Article",3,"2024-05-25"
"2","By Category",41,"2024-05-25"
"3","Index of Nation-Based Aesthetics",47,"2024-05-25"
"4","Index of Music-Based Aesthetics",53,"2024-05-25"
"5","Index of Nature-Based Aesthetics",NA,"2024-05-25"
"6","List of Deleted Pages and Why",81,"2024-05-25"
"7","Pages We Need",NA,"2024-05-25"
"8","2000s Virtual Singer",26,"2024-05-25"
"9","2010s Internet",5,"2024-05-25"
"10","2014 Girly",575,"2024-05-25"
"11","2014 Tumblr",7,"2024-05-25"
"12","2020s E-Kid",6,"2024-05-25"
"13","2020s Gamer",5,"2024-05-25"
"14","2K1",10,"2024-05-25"
"15","2K5",22,"2024-05-25"
"16","2K7",3,"2024-05-25"
"17","2 Tone",662,"2024-05-25"
"18","50s Suburbia",299,"2024-05-25"
"19","7 HD",41,"2024-05-25"
"20","80s Heartthrob",91,"2024-05-25"
"21","80 Thousand",49,"2024-05-25"
"22","8-Bit",516,"2024-05-25"
"23","Abstract Tech",1071,"2024-05-25"
"24","Acid Design",36,"2024-05-25"
"25","Acid Pixie",2,"2024-05-25"
"26","Acidwave",1,"2024-05-25"
"27","Adventurecore",21,"2024-05-25"
"28","Adventure Pulp",NA,"2024-05-25"
"29","Aeropittura",82,"2024-05-25"
"30","Aestheticism",599383,"2024-05-25"
"31","Aetherpunk",4,"2024-05-25"
"32","Afrofuturism",44,"2024-05-25"
"33","Afropunk",4,"2024-05-25"
"34","Afro-Victorian",12,"2024-05-25"
"35","After Hours",55,"2024-05-25"
"36","Agropeople",6,"2024-05-25"
"37","Ah Beng",2,"2024-05-25"
"38","Alien",892,"2024-05-25"
"39","Alternative",2339,"2024-05-25"
"40","Amateur Photography",8,"2024-05-25"
"41","Americana",487,"2024-05-25"
"42","American Gothic",96,"2024-05-25"
"43","American Kitsch",23,"2024-05-25"
"44","American Pioneers",8,"2024-05-25"
"45","American Revolution",17,"2024-05-25"
"46","American Thanksgiving",26,"2024-05-25"
"47","American Tourist Traps",49,"2024-05-25"
"48","Analog Horror",33,"2024-05-25"
"49","Ancient Egypt",1035,"2024-05-25"
"50","Ancient Y2K",11,"2024-05-25"
"51","Androgynous",32,"2024-05-25"
"52","Angelcore",315,"2024-05-25"
"53","Anglocore",6,"2024-05-25"
"54","Anglo Gothic",1,"2024-05-25"
"55","Angura",NA,"2024-05-25"
"56","Animecore",43,"2024-05-25"
"57","Anime New Moon",27,"2024-05-25"
"58","Anti-Fashion",NA,"2024-05-25"
"59","Antique Grunge",82,"2024-05-25"
"60","Arabfunny",4,"2024-05-25"
"61","Arabian Nights",115,"2024-05-25"
"62","Arcadecore",23,"2024-05-25"
"63","Aristocrat",29,"2024-05-25"
"64","Art Academia",24015,"2024-05-25"
"65","Artcore",5,"2024-05-25"
"66","Art Deco",481133,"2024-05-25"
"67","Art Hoe",102,"2024-05-25"
"68","Artificial Nature",214,"2024-05-25"
"69","Art in the Chapels",102,"2024-05-25"
"70","Art Nouveau",6663,"2024-05-25"
"71","Arts and Crafts Movement",167,"2024-05-25"
"72","Asian Baby Girl",279,"2024-05-25"
"73","Athlete",153,"2024-05-25"
"74","Atompunk",11,"2024-05-25"
"75","Auroracore",10,"2024-05-25"
"76","Australiana",4,"2024-05-25"
"77","Australian Outback",19,"2024-05-25"
"78","Autumn",10377,"2024-05-25"
"79","Autumn Academia",667,"2024-05-25"
"80","Avant Apocalypse",3,"2024-05-25"
"81","Avant-garde",221,"2024-05-25"
"82","Babycore",11,"2024-05-25"
"83","Babygirl",30,"2024-05-25"
"84","Back-to-School",19,"2024-05-25"
"85","Baddie",550,"2024-05-25"
"86","Bakala",1,"2024-05-25"
"87","Balkan Violence Tumblr",6,"2024-05-25"
"88","Ballet Academia",291,"2024-05-25"
"89","Balletcore",2264,"2024-05-25"
"90","Ballroom culture",160,"2024-05-25"
"91","Bankara",6,"2024-05-25"
"92","Barbiecore",456,"2024-05-25"
"93","Bardcore",NA,"2024-05-25"
"94","Baroque",2125,"2024-05-25"
"95","Basic Girl",319,"2024-05-25"
"96","Basque Radical Rock",24,"2024-05-25"
"97","Bastardcore",NA,"2024-05-25"
"98","Bauhaus",2754,"2024-05-25"
"99","Beach Bunny",168,"2024-05-25"
"100","Beach Day",2240,"2024-05-25"
