"","aesthetic","etsy_results","date"
"1","80s Heartthrob",NA,"2023-08-08"
"2","1950s Suburbia",NA,"2023-08-08"
"3","2000s Autumn",5,"2023-08-08"
"4","2010s Internet",NA,"2023-08-08"
"5","2014 Girly",1,"2023-08-08"
"6","2014 Tumblr",4,"2023-08-08"
"7","2020 Alt",161,"2023-08-08"
"8","2K1",NA,"2023-08-08"
"9","2K7",NA,"2023-08-08"
"10","2 Tone",677,"2023-08-08"
"11","80s Ballroom",NA,"2023-08-08"
"12","Abstract Tech",1113,"2023-08-08"
"13","Acid Pixie",NA,"2023-08-08"
"14","Acidwave",NA,"2023-08-08"
"15","Acubi",11,"2023-08-08"
"16","Adventurecore",16,"2023-08-08"
"17","Adventure Pulp",1,"2023-08-08"
"18","Aestheticism",474752,"2023-08-08"
"19","Aetherpunk",NA,"2023-08-08"
"20","Afro-Victorian",NA,"2023-08-08"
"21","Afrofuturism",7,"2023-08-08"
"22","Afropunk",NA,"2023-08-08"
"23","After Hours",96,"2023-08-08"
"24","Agropeople",NA,"2023-08-08"
"25","Ah Beng",NA,"2023-08-08"
"26","Alien",810,"2023-08-08"
"27","Alternative",1747,"2023-08-08"
"28","Amateur Photography",NA,"2023-08-08"
"29","American Pioneers",1,"2023-08-08"
"30","American Revolution",5,"2023-08-08"
"31","American Thanksgiving",125,"2023-08-08"
"32","American Tourist Traps",NA,"2023-08-08"
"33","Americana",236,"2023-08-08"
"34","Analog Horror",NA,"2023-08-08"
"35","Ancient Egypt",206,"2023-08-08"
"36","Androgynous",35,"2023-08-08"
"37","Angelcore",182,"2023-08-08"
"38","Anglo Gothic",1,"2023-08-08"
"39","Anglocore",NA,"2023-08-08"
"40","Angura",1,"2023-08-08"
"41","Animecore",11,"2023-08-08"
"42","Anoncore",NA,"2023-08-08"
"43","Anti-Fashion",NA,"2023-08-08"
"44","Antique Grunge",61,"2023-08-08"
"45","Arabfunny",NA,"2023-08-08"
"46","Arcade",357,"2023-08-08"
"47","Arcadecore",NA,"2023-08-08"
"48","Art Academia",13604,"2023-08-08"
"49","Art Deco",29812,"2023-08-08"
"50","Art Hoe",128,"2023-08-08"
"51","Art Nouveau",4596,"2023-08-08"
"52","Artcore",3,"2023-08-08"
"53","Artificial Nature",11,"2023-08-08"
"54","Arts and Crafts Movement",62,"2023-08-08"
"55","Asian Baby Girl",11,"2023-08-08"
"56","Athlete",112,"2023-08-08"
"57","Atompunk",2,"2023-08-08"
"58","Auroracore",NA,"2023-08-08"
"59","Australian Outback",3,"2023-08-08"
"60","Australiana",4,"2023-08-08"
"61","Autumn",7397,"2023-08-08"
"62","Autumn Academia",434,"2023-08-08"
"63","Avant-garde",133,"2023-08-08"
"64","Avant Apocalypse",NA,"2023-08-08"
"65","Aztec Empire",1,"2023-08-08"
"66","Babycore",5,"2023-08-08"
"67","Babygirl",19,"2023-08-08"
"68","Back-to-School",24,"2023-08-08"
"69","Baddie",539,"2023-08-08"
"70","Bakala",NA,"2023-08-08"
"71","Ballet Academia",23,"2023-08-08"
"72","Balletcore",71,"2023-08-08"
"73","Baltic Violence Tumblr",NA,"2023-08-08"
"74","Barbiecore",401,"2023-08-08"
"75","Bardcore",NA,"2023-08-08"
"76","Baroque",1118,"2023-08-08"
"77","Basic Girl",77,"2023-08-08"
"78","Bastardcore",NA,"2023-08-08"
"79","Bauhaus",2087,"2023-08-08"
"80","BDSM",121,"2023-08-08"
"81","Beach Bunny",17,"2023-08-08"
"82","Beach Day",1654,"2023-08-08"
"83","Beach Girl",2330,"2023-08-08"
"84","Beatnik",3,"2023-08-08"
"85","Belgian Popcorn",NA,"2023-08-08"
"86","Biker",601,"2023-08-08"
"87","Bimbocore",13,"2023-08-08"
"88","Biopunk",1,"2023-08-08"
"89","Bizarro Fiction",NA,"2023-08-08"
"90","Black-Holed Meme",NA,"2023-08-08"
"91","Black Metal",2650,"2023-08-08"
"92","Bleak Crush",NA,"2023-08-08"
"93","Blokecore",NA,"2023-08-08"
"94","Blokette",NA,"2023-08-08"
"95","Bloomcore",62,"2023-08-08"
"96","Blue Night",1496,"2023-08-08"
"97","B-Movie Horror",2,"2023-08-08"
"98","Bodikon",NA,"2023-08-08"
"99","Bohemian",44861,"2023-08-08"
"100","Bombardier",NA,"2023-08-08"
