"","aesthetic","etsy_results","date"
"1","2000s Autumn",1,"2023-08-27"
"2","2010s Internet",NA,"2023-08-27"
"3","2014 Girly",1,"2023-08-27"
"4","2014 Tumblr",4,"2023-08-27"
"5","2020 Alt",1,"2023-08-27"
"6","2K1",NA,"2023-08-27"
"7","2K7",NA,"2023-08-27"
"8","2 Tone",706,"2023-08-27"
"9","50s Suburbia",NA,"2023-08-27"
"10","80s Ballroom",NA,"2023-08-27"
"11","80s Heartthrob",NA,"2023-08-27"
"12","Abstract Art",95229,"2023-08-27"
"13","Abstract Tech",1186,"2023-08-27"
"14","Acid Pixie",NA,"2023-08-27"
"15","Acidwave",NA,"2023-08-27"
"16","Acubi",14,"2023-08-27"
"17","Adventurecore",15,"2023-08-27"
"18","Adventure Pulp",1,"2023-08-27"
"19","Aestheticism",555117,"2023-08-27"
"20","Aetherpunk",NA,"2023-08-27"
"21","Afrofuturism",6,"2023-08-27"
"22","Afropunk",NA,"2023-08-27"
"23","Afro-Victorian",NA,"2023-08-27"
"24","After Hours",101,"2023-08-27"
"25","Agropeople",NA,"2023-08-27"
"26","Ah Beng",NA,"2023-08-27"
"27","Alien",1001,"2023-08-27"
"28","Alternative",1842,"2023-08-27"
"29","Amateur Photography",NA,"2023-08-27"
"30","Americana",301,"2023-08-27"
"31","American Pioneers",1,"2023-08-27"
"32","American Revolution",6,"2023-08-27"
"33","American Thanksgiving",142,"2023-08-27"
"34","American Tourist Traps",NA,"2023-08-27"
"35","Analog Horror",NA,"2023-08-27"
"36","Ancient Egypt",185,"2023-08-27"
"37","Androgynous",30,"2023-08-27"
"38","Angelcore",181,"2023-08-27"
"39","Anglocore",NA,"2023-08-27"
"40","Anglo Gothic",1,"2023-08-27"
"41","Angura",NA,"2023-08-27"
"42","Animecore",17,"2023-08-27"
"43","Anoncore",NA,"2023-08-27"
"44","Anti-Fashion",NA,"2023-08-27"
"45","Antique Grunge",77,"2023-08-27"
"46","Arabian Nights",11,"2023-08-27"
"47","Arcade",534,"2023-08-27"
"48","Arcadecore",NA,"2023-08-27"
"49","Aristocrat",11,"2023-08-27"
"50","Art Academia",15659,"2023-08-27"
"51","Artcore",4,"2023-08-27"
"52","Art Deco",39451,"2023-08-27"
"53","Art Hoe",117,"2023-08-27"
"54","Artificial Nature",23,"2023-08-27"
"55","Art Nouveau",5232,"2023-08-27"
"56","Arts and Crafts Movement",70,"2023-08-27"
"57","Asian Baby Girl",12,"2023-08-27"
"58","Athlete",151,"2023-08-27"
"59","Atompunk",2,"2023-08-27"
"60","Auroracore",NA,"2023-08-27"
"61","Australiana",7,"2023-08-27"
"62","Australian Outback",6,"2023-08-27"
"63","Autumn",9433,"2023-08-27"
"64","Autumn Academia",551,"2023-08-27"
"65","Avant Apocalypse",NA,"2023-08-27"
"66","Avant-garde",156,"2023-08-27"
"67","Babycore",4,"2023-08-27"
"68","Babygirl",26,"2023-08-27"
"69","Back-to-School",44,"2023-08-27"
"70","Baddie",541,"2023-08-27"
"71","Bakala",NA,"2023-08-27"
"72","Ballet Academia",30,"2023-08-27"
"73","Balletcore",91,"2023-08-27"
"74","Balkan Violence Tumblr",NA,"2023-08-27"
"75","Barbiecore",502,"2023-08-27"
"76","Bardcore",NA,"2023-08-27"
"77","Baroque",1299,"2023-08-27"
"78","Basic Girl",73,"2023-08-27"
"79","Bastardcore",NA,"2023-08-27"
"80","Bauhaus",2334,"2023-08-27"
"81","BDSM",138,"2023-08-27"
"82","Beach Bunny",17,"2023-08-27"
"83","Beach Day",1724,"2023-08-27"
"84","Beach Girl",2774,"2023-08-27"
"85","Beatnik",4,"2023-08-27"
"86","Belgian New Beat",NA,"2023-08-27"
"87","Biker",748,"2023-08-27"
"88","Bimbocore",14,"2023-08-27"
"89","Biopunk",1,"2023-08-27"
"90","Bizarro Fiction",NA,"2023-08-27"
"91","Black Metal",4923,"2023-08-27"
"92","Bleak Crush",NA,"2023-08-27"
"93","Blingeecore",NA,"2023-08-27"
"94","Blokecore",NA,"2023-08-27"
"95","Blokette",NA,"2023-08-27"
"96","Bloomcore",72,"2023-08-27"
"97","Blue Night",2160,"2023-08-27"
"98","B-Movie Horror",2,"2023-08-27"
"99","Bodikon",NA,"2023-08-27"
"100","Bohemian",51273,"2023-08-27"
