"","aesthetic","depop_results","date"
"1","'70s Disco",3,"2023-02-01"
"2","2-Tone",329,"2023-02-01"
"3","1950's Suburbia",NA,"2023-02-01"
"4","2020 Alt",NA,"2023-02-01"
"5","2014-era tumblr",NA,"2023-02-01"
"6","2014 Girly Tumblr",NA,"2023-02-01"
"7","2K Animecore",NA,"2023-02-01"
"8","Abstract Tech",NA,"2023-02-01"
"9","Acid Pixie",NA,"2023-02-01"
"10","Acidwave",3,"2023-02-01"
"11","Acubi",62,"2023-02-01"
"12","Adventure Pulp",NA,"2023-02-01"
"13","Adventurecore",39,"2023-02-01"
"14","Aetherpunk",NA,"2023-02-01"
"15","Afrofuturism",NA,"2023-02-01"
"16","Afro-Victorian",1,"2023-02-01"
"17","After Hours",279,"2023-02-01"
"18","Agropeople",NA,"2023-02-01"
"19","Alien",545,"2023-02-01"
"20","Alternative",8702,"2023-02-01"
"21","Americana",10,"2023-02-01"
"22","Analog Horror",NA,"2023-02-01"
"23","American Pioneers",NA,"2023-02-01"
"24","American Revolution",NA,"2023-02-01"
"25","American Thanksgiving",NA,"2023-02-01"
"26","American Tourist Traps",NA,"2023-02-01"
"27","Ancient Egypt",22,"2023-02-01"
"28","Androgynous",177,"2023-02-01"
"29","Anemoiacore",NA,"2023-02-01"
"30","Angelcore",1418,"2023-02-01"
"31","Anglocore",1288,"2023-02-01"
"32","Anglo Gothic",NA,"2023-02-01"
"33","Angura",41,"2023-02-01"
"34","Animecore",NA,"2023-02-01"
"35","Antique Grunge",NA,"2023-02-01"
"36","Anti-Fashion",32,"2023-02-01"
"37","Arcade",NA,"2023-02-01"
"38","Arcadecore",NA,"2023-02-01"
"39","Art Academia",NA,"2023-02-01"
"40","Arts and Crafts Movement",NA,"2023-02-01"
"41","Art Deco",NA,"2023-02-01"
"42","Art Hoe",NA,"2023-02-01"
"43","Art Nouveau",NA,"2023-02-01"
"44","Asian Baby Girl",NA,"2023-02-01"
"45","Athlete",255,"2023-02-01"
"46","Atompunk",1,"2023-02-01"
"47","Auroracore",5,"2023-02-01"
"48","Autumn Academia",NA,"2023-02-01"
"49","Autumn",2,"2023-02-01"
"50","Avant Apocalypse",NA,"2023-02-01"
"51","Avant-garde",1739,"2023-02-01"
"52","Babycore",164,"2023-02-01"
"53","Babygirl",4137,"2023-02-01"
"54","Back-to-School",891,"2023-02-01"
"55","Baddie",4604,"2023-02-01"
"56","Ballet Academia",NA,"2023-02-01"
"57","Baltic Violence Tumblr",NA,"2023-02-01"
"58","Barbiecore",284,"2023-02-01"
"59","Bardcore",1,"2023-02-01"
"60","Baroque",360,"2023-02-01"
"61","Bastardcore",1,"2023-02-01"
"62","Bauhaus",7,"2023-02-01"
"63","BDSM",76,"2023-02-01"
"64","Beach Bunny",NA,"2023-02-01"
"65","Beach Day",NA,"2023-02-01"
"66","Beatnik",23,"2023-02-01"
"67","Biker",2089,"2023-02-01"
"68","Bimbocore",194,"2023-02-01"
"69","Biopunk",111,"2023-02-01"
"70","Bizarro Fiction",NA,"2023-02-01"
"71","Black-Holed Meme",NA,"2023-02-01"
"72","Bloomcore",61,"2023-02-01"
"73","Bodikon",3,"2023-02-01"
"74","Bohemian",7551,"2023-02-01"
"75","Bombacore",119,"2023-02-01"
"76","Bookstore Girl",NA,"2023-02-01"
"77","Bosozoku",NA,"2023-02-01"
"78","Boujee",337,"2023-02-01"
"79","Breakcore",3,"2023-02-01"
"80","Britpop",64,"2023-02-01"
"81","Bro",NA,"2023-02-01"
"82","Bronzepunk",1,"2023-02-01"
"83","Bubble Bujo",NA,"2023-02-01"
"84","Bubble Goth",NA,"2023-02-01"
"85","Bubblegum Bitch",4,"2023-02-01"
"86","Bubblegum Witch",NA,"2023-02-01"
"87","Cabincore",165,"2023-02-01"
"88","Cagole",20,"2023-02-01"
"89","Camp",4,"2023-02-01"
"90","Campcore",11,"2023-02-01"
"91","Cargopunk",3,"2023-02-01"
"92","Carnivalcore",NA,"2023-02-01"
"93","Cartelcore",NA,"2023-02-01"
"94","Cartooncore",2,"2023-02-01"
"95","Casino",43,"2023-02-01"
"96","Cassette Futurism",NA,"2023-02-01"
"97","Celtic",51,"2023-02-01"
"98","Changelingcore",NA,"2023-02-01"
"99","Chaotic Academia",NA,"2023-02-01"
"100","Chav",1,"2023-02-01"
"101","Cheiron Crush",NA,"2023-02-01"
"102","Cherry Emoji Twitter",NA,"2023-02-01"
"103","Chic Modernist",NA,"2023-02-01"
"104","Cholo",3,"2023-02-01"
"105","Christcore",1,"2023-02-01"
"106","Christian Girl Autumn",NA,"2023-02-01"
"107","Christmas",2906,"2023-02-01"
"108","Chunyu",NA,"2023-02-01"
"109","City Pop",NA,"2023-02-01"
"110","Classic Academia",NA,"2023-02-01"
"111","Classic Lolita",NA,"2023-02-01"
"112","Classicism",NA,"2023-02-01"
"113","Cleancore",304,"2023-02-01"
"114","Clockpunk",NA,"2023-02-01"
"115","Clowncore",354,"2023-02-01"
"116","Club",NA,"2023-02-01"
"117","Club Kids",NA,"2023-02-01"
"118","Coastal Grandmother",243,"2023-02-01"
"119","Cutecore",246,"2023-02-01"
"120","Coffee House/Cafe",1,"2023-02-01"
"121","Coffinwood",NA,"2023-02-01"
"122","Comfy/Cozy",928,"2023-02-01"
"123","Common White Girl",NA,"2023-02-01"
"124","Concore",5,"2023-02-01"
"125","Constructivism",3,"2023-02-01"
"126","Corporate",NA,"2023-02-01"
"127","Corporate Memphis",NA,"2023-02-01"
"128","Corporate Punk",NA,"2023-02-01"
"129","Cottagecore",23756,"2023-02-01"
"130","Cottagegore",18432,"2023-02-01"
"131","Coquette Academia",NA,"2023-02-01"
"132","Coquette",127,"2023-02-01"
"133","Country",933,"2023-02-01"
"134","Cozy Childhood Hideaway",NA,"2023-02-01"
"135","C-Pop",36,"2023-02-01"
"136","Crackhead",93,"2023-02-01"
"137","Craftcore",18,"2023-02-01"
"138","Cripplepunk",NA,"2023-02-01"
"139","Crowcore",19,"2023-02-01"
"140","Crustpunk",19,"2023-02-01"
"141","Cryptid Academia",NA,"2023-02-01"
"142","Cryptidcore",6,"2023-02-01"
"143","Cubism",4,"2023-02-01"
"144","Cuddle Party",NA,"2023-02-01"
"145","Cultcore",NA,"2023-02-01"
"146","Cult Party Kei",NA,"2023-02-01"
"147","Cyberdelic",2,"2023-02-01"
"148","Cyber Fairy Grunge",NA,"2023-02-01"
"149","Cyberghetto",71,"2023-02-01"
"150","Cybergoth",556,"2023-02-01"
"151","Cybergrunge",320,"2023-02-01"
"152","CyberneticPunk",NA,"2023-02-01"
"153","Cyberparadism",NA,"2023-02-01"
"154","Cyberpop",3,"2023-02-01"
"155","Cyberprep",NA,"2023-02-01"
"156","Cyberpunk",647,"2023-02-01"
"157","Danish Pastel",1,"2023-02-01"
"158","DarkErrorcore",NA,"2023-02-01"
"159","Dark Academia",NA,"2023-02-01"
"160","Dark Fantasy",NA,"2023-02-01"
