"","aesthetic","depop_results","date"
"1","'70s Disco",3,"2022-12-29"
"2","2-Tone",309,"2022-12-29"
"3","1950's Suburbia",NA,"2022-12-29"
"4","vampire gf",2,"2022-12-29"
"5","2014 Girly Tumblr",NA,"2022-12-29"
"6","2K Animecore",NA,"2022-12-29"
"7","Abstract Tech",NA,"2022-12-29"
"8","Acid Pixie",NA,"2022-12-29"
"9","Acidwave",3,"2022-12-29"
"10","Acubi",60,"2022-12-29"
"11","Adventure Pulp",NA,"2022-12-29"
"12","Adventurecore",41,"2022-12-29"
"13","Aetherpunk",NA,"2022-12-29"
"14","Afrofuturism",NA,"2022-12-29"
"15","Afro-Victorian",NA,"2022-12-29"
"16","After Hours",255,"2022-12-29"
"17","Agropeople",NA,"2022-12-29"
"18","Alien",535,"2022-12-29"
"19","Alternative",8760,"2022-12-29"
"20","Americana",10,"2022-12-29"
"21","Analog Horror",NA,"2022-12-29"
"22","American Pioneers",NA,"2022-12-29"
"23","American Revolution",NA,"2022-12-29"
"24","American Thanksgiving",NA,"2022-12-29"
"25","American Tourist Traps",NA,"2022-12-29"
"26","Ancient Egypt",22,"2022-12-29"
"27","Androgynous",423,"2022-12-29"
"28","Anemoiacore",NA,"2022-12-29"
"29","Angelcore",1224,"2022-12-29"
"30","Anglocore",1106,"2022-12-29"
"31","Anglo Gothic",NA,"2022-12-29"
"32","Angura Kei",NA,"2022-12-29"
"33","Animecore",NA,"2022-12-29"
"34","Antique Grunge",NA,"2022-12-29"
"35","Anti-Fashion",30,"2022-12-29"
"36","Arcade",NA,"2022-12-29"
"37","Arcadecore",NA,"2022-12-29"
"38","Art Academia",NA,"2022-12-29"
"39","Arts and Crafts Movement",NA,"2022-12-29"
"40","Art Deco",NA,"2022-12-29"
"41","Art Hoe",NA,"2022-12-29"
"42","Art Nouveau",NA,"2022-12-29"
"43","Asian Baby Girl",NA,"2022-12-29"
"44","Athlete",255,"2022-12-29"
"45","Atompunk",NA,"2022-12-29"
"46","Auroracore",4,"2022-12-29"
"47","Autumn Academia",NA,"2022-12-29"
"48","Autumn",2,"2022-12-29"
"49","Avant Apocalypse",NA,"2022-12-29"
"50","Avant-garde",1587,"2022-12-29"
"51","Babycore",187,"2022-12-29"
"52","Babygirl",4258,"2022-12-29"
"53","Back-to-School",913,"2022-12-29"
"54","Baddie",4789,"2022-12-29"
"55","Ballet Academia",NA,"2022-12-29"
"56","Baltic Violence Tumblr",NA,"2022-12-29"
"57","Barbiecore",234,"2022-12-29"
"58","Bardcore",1,"2022-12-29"
"59","Baroque",281,"2022-12-29"
"60","Bastardcore",1,"2022-12-29"
"61","Bauhaus",8,"2022-12-29"
"62","BDSM",70,"2022-12-29"
