"","aesthetic","etsy_results","date"
"1","Y2K",10535,"2023-02-26"
"2","Summer",5375,"2023-02-26"
"3","Cottagecore",15271,"2023-02-26"
"4","Cottagegore",8,"2023-02-26"
"5","Hippie",8101,"2023-02-26"
"6","E-Girl",405,"2023-02-26"
"7","Skater",373,"2023-02-26"
"8","Fairycore",2523,"2023-02-26"
"9","Minimalism",15294,"2023-02-26"
"10","Spring",4610,"2023-02-26"
"11","Alternative",1757,"2023-02-26"
"12","Bohemian",34924,"2023-02-26"
"13","Kidcore",446,"2023-02-26"
"14","Lounge",360,"2023-02-26"
"15","E-Boy",23,"2023-02-26"
"16","Baddie",391,"2023-02-26"
"17","Pearly",18,"2023-02-26"
"18","Hipster",500,"2023-02-26"
"19","Babygirl",19,"2023-02-26"
"20","Western",2731,"2023-02-26"
"21","Halloween",9138,"2023-02-26"
"22","Decora",184,"2023-02-26"
"23","Christmas",33354,"2023-02-26"
"24","Dollette",138,"2023-02-26"
"25","Stoner",710,"2023-02-26"
"26","Playboy",85,"2023-02-26"
"27","Whimsigothic",77,"2023-02-26"
"28","Mallgoth",1,"2023-02-26"
"29","Biker",211,"2023-02-26"
"30","Vampire",949,"2023-02-26"
"31","Dreamy",1934,"2023-02-26"
"32","Regency",198,"2023-02-26"
"33","Avant-garde",100,"2023-02-26"
"34","Goblincore",2512,"2023-02-26"
"35","Psychedelica",4,"2023-02-26"
"36","Mermaid",507,"2023-02-26"
"37","Balletcore",59,"2023-02-26"
"38","Scoutcore",NA,"2023-02-26"
"39","Maximalism",354,"2023-02-26"
"40","Peach",1247,"2023-02-26"
"41","Angelcore",146,"2023-02-26"
"42","Anglocore",NA,"2023-02-26"
"43","Gorpcore",9,"2023-02-26"
"44","Gorecore",2,"2023-02-26"
"45","Comfy/Cozy",16,"2023-02-26"
"46","Country",12480,"2023-02-26"
"47","Hip-Hop",3602,"2023-02-26"
"48","Lovecore",199,"2023-02-26"
"49","Teddies",338,"2023-02-26"
"50","Pin-up",242,"2023-02-26"
"51","Princesscore",103,"2023-02-26"
"52","Back-to-School",10,"2023-02-26"
"53","Pride flags",329,"2023-02-26"
"54","Medieval",448,"2023-02-26"
"55","Princecore",NA,"2023-02-26"
"56","Tropical",12725,"2023-02-26"
"57","Earthcore",18,"2023-02-26"
"58","Winter",4097,"2023-02-26"
"59","VSCO",2616,"2023-02-26"
"60","McBling",12,"2023-02-26"
"61","Kinderwhore",8,"2023-02-26"
"62","Softie",12,"2023-02-26"
"63","Cyberpunk",1032,"2023-02-26"
"64","Post-Punk",27,"2023-02-26"
"65","Steampunk",1028,"2023-02-26"
"66","Royalcore",148,"2023-02-26"
"67","Steelpunk",NA,"2023-02-26"
"68","Vaporwave",2206,"2023-02-26"
"69","Cybergoth",10,"2023-02-26"
"70","Gyaru",11,"2023-02-26"
"71","Milk",580,"2023-02-26"
"72","Diner",119,"2023-02-26"
"73","Weirdcore",232,"2023-02-26"
"74","Thrasher",6,"2023-02-26"
"75","Tomboy",12,"2023-02-26"
"76","Dullcore",NA,"2023-02-26"
"77","Alien",592,"2023-02-26"
"78","Androgynous",22,"2023-02-26"
"79","Drain",28,"2023-02-26"
"80","Sanriocore",16,"2023-02-26"
"81","Clowncore",64,"2023-02-26"
"82","2-Tone",7,"2023-02-26"
"83","Furry",168,"2023-02-26"
"84","Celtic",181,"2023-02-26"
"85","Boujee",967,"2023-02-26"
"86","Cybergrunge",2,"2023-02-26"
"87","Barbiecore",88,"2023-02-26"
"88","Baroque",727,"2023-02-26"
"89","Cutecore",17,"2023-02-26"
"90","Rockabilly",60,"2023-02-26"
"91","Cleancore",NA,"2023-02-26"
"92","Gothcore",69,"2023-02-26"
"93","Athlete",76,"2023-02-26"
"94","Techwear",15,"2023-02-26"
"95","Scrapbook",3528,"2023-02-26"
"96","After Hours",95,"2023-02-26"
"97","Naturecore",119,"2023-02-26"
"98","Otaku",95,"2023-02-26"
"99","Nymphet",22,"2023-02-26"
"100","Coastal Grandmother",76,"2023-02-26"
