"","aesthetic","depop_results","date"
"1","1950s Suburbia",NA,"2023-03-20"
"2","2-Tone",337,"2023-03-20"
"3","2000s Autumn",NA,"2023-03-20"
"4","2014-era tumblr",NA,"2023-03-20"
"5","2014 Girly Tumblr",NA,"2023-03-20"
"6","2020 Alt",NA,"2023-03-20"
"7","2K Animecore",NA,"2023-03-20"
"8","2K1",NA,"2023-03-20"
"9","2K7",NA,"2023-03-20"
"10","80s Ballroom",3,"2023-03-20"
"11","Abstract Tech",NA,"2023-03-20"
"12","Acid Pixie",NA,"2023-03-20"
"13","Acidwave",4,"2023-03-20"
"14","Acubi",133,"2023-03-20"
"15","Adventurecore",36,"2023-03-20"
"16","Adventure Pulp",NA,"2023-03-20"
"17","Aetherpunk",NA,"2023-03-20"
"18","Afrofuturism",NA,"2023-03-20"
"19","Afro-Victorian",1,"2023-03-20"
"20","After Hours",260,"2023-03-20"
"21","Agropeople",NA,"2023-03-20"
"22","Ah Beng",NA,"2023-03-20"
"23","Alien",512,"2023-03-20"
"24","Alternative",8976,"2023-03-20"
"25","Americana",13,"2023-03-20"
"26","American Pioneers",NA,"2023-03-20"
"27","American Revolution",NA,"2023-03-20"
"28","American Thanksgiving",NA,"2023-03-20"
"29","American Tourist Traps",NA,"2023-03-20"
"30","Analog Horror",NA,"2023-03-20"
"31","Ancient Egypt",22,"2023-03-20"
"32","Androgynous",359,"2023-03-20"
"33","Angelcore",1419,"2023-03-20"
"34","Anglocore",1254,"2023-03-20"
"35","Anglo Gothic",NA,"2023-03-20"
"36","Angura",49,"2023-03-20"
"37","Animecore",NA,"2023-03-20"
"38","Anti-Fashion",31,"2023-03-20"
"39","Antique Grunge",NA,"2023-03-20"
"40","Arcade",NA,"2023-03-20"
"41","Arcadecore",NA,"2023-03-20"
"42","Art Academia",NA,"2023-03-20"
"43","Art Deco",NA,"2023-03-20"
"44","Art Hoe",NA,"2023-03-20"
"45","Art Nouveau",NA,"2023-03-20"
"46","Arts and Crafts Movement",NA,"2023-03-20"
"47","Asian Baby Girl",NA,"2023-03-20"
"48","Athlete",262,"2023-03-20"
"49","Atompunk",1,"2023-03-20"
"50","Auroracore",4,"2023-03-20"
"51","Australiana",81,"2023-03-20"
"52","Australian Outback",NA,"2023-03-20"
"53","Autumn",4,"2023-03-20"
"54","Autumn Academia",NA,"2023-03-20"
"55","Avant Apocalypse",NA,"2023-03-20"
"56","Avant-garde",1782,"2023-03-20"
"57","Babycore",208,"2023-03-20"
"58","Babygirl",3803,"2023-03-20"
"59","Back-to-School",744,"2023-03-20"
"60","Baddie",4512,"2023-03-20"
"61","Ballet Academia",NA,"2023-03-20"
"62","Balletcore",1704,"2023-03-20"
"63","Baltic Violence Tumblr",NA,"2023-03-20"
"64","Barbiecore",353,"2023-03-20"
"65","Bardcore",1,"2023-03-20"
"66","Baroque",243,"2023-03-20"
"67","Bastardcore",1,"2023-03-20"
"68","Bauhaus",7,"2023-03-20"
"69","BDSM",71,"2023-03-20"
"70","Beach Bunny",NA,"2023-03-20"
"71","Beach Day",NA,"2023-03-20"
"72","Beatnik",17,"2023-03-20"
"73","Biker",2138,"2023-03-20"
"74","Bimbocore",210,"2023-03-20"
"75","Biopunk",362,"2023-03-20"
"76","Bizarro Fiction",NA,"2023-03-20"
"77","Black-Holed Meme",NA,"2023-03-20"
"78","Bloomcore",64,"2023-03-20"
"79","Bodikon",3,"2023-03-20"
"80","Bohemian",8248,"2023-03-20"
"81","Bombacore",139,"2023-03-20"
"82","Bookstore Girl",NA,"2023-03-20"
"83","Bosozoku",NA,"2023-03-20"
"84","Boujee",310,"2023-03-20"
"85","Breakcore",3,"2023-03-20"
"86","Britpop",67,"2023-03-20"
"87","Bro",NA,"2023-03-20"
"88","Bronzepunk",1,"2023-03-20"
"89","Bubble Bujo",NA,"2023-03-20"
"90","Bubble Goth",NA,"2023-03-20"
"91","Bubblegum Bitch",5,"2023-03-20"
"92","Bubblegum Witch",NA,"2023-03-20"
"93","Cabincore",153,"2023-03-20"
"94","Cagole",20,"2023-03-20"
"95","Camp",3,"2023-03-20"
"96","Campcore",7,"2023-03-20"
"97","Cargopunk",5,"2023-03-20"
"98","Carnivalcore",NA,"2023-03-20"
"99","Cartelcore",NA,"2023-03-20"
"100","Cartooncore",2,"2023-03-20"
"101","Casino",55,"2023-03-20"
"102","Cassette Futurism",NA,"2023-03-20"
"103","Celtic",270,"2023-03-20"
"104","Changelingcore",NA,"2023-03-20"
"105","Chaotic Academia",NA,"2023-03-20"
"106","Chav",1,"2023-03-20"
"107","Cheiron Crush",NA,"2023-03-20"
"108","Cherry Emoji Twitter",NA,"2023-03-20"
"109","Chic Modernist",NA,"2023-03-20"
"110","Cholo",5,"2023-03-20"
"111","Christcore",1,"2023-03-20"
"112","Christian Girl Autumn",NA,"2023-03-20"
"113","Christmas",2791,"2023-03-20"
"114","Chunyu",NA,"2023-03-20"
"115","City Pop",NA,"2023-03-20"
"116","Classic Academia",NA,"2023-03-20"
"117","Classicism",NA,"2023-03-20"
"118","Classic Lolita",NA,"2023-03-20"
"119","Cleancore",271,"2023-03-20"
"120","Clockpunk",NA,"2023-03-20"
"121","Clowncore",318,"2023-03-20"
"122","Club",NA,"2023-03-20"
"123","Club Kids",NA,"2023-03-20"
"124","Coastal Grandmother",205,"2023-03-20"
"125","Coffee House/Cafe",1,"2023-03-20"
"126","Coffinwood",NA,"2023-03-20"
"127","Comfy/Cozy",1276,"2023-03-20"
"128","Common White Girl",NA,"2023-03-20"
"129","Concore",4,"2023-03-20"
"130","Constructivism",3,"2023-03-20"
"131","Corporate",NA,"2023-03-20"
"132","Corporate Memphis",NA,"2023-03-20"
"133","Corporate Punk",NA,"2023-03-20"
"134","Cottagecore",23843,"2023-03-20"
"135","Cottagegore",18536,"2023-03-20"
"136","Coquette",135,"2023-03-20"
"137","Coquette Academia",NA,"2023-03-20"
"138","Country",1001,"2023-03-20"
"139","Cozy Childhood Hideaway",NA,"2023-03-20"
"140","C-Pop",35,"2023-03-20"
"141","Crackhead",107,"2023-03-20"
"142","Craftcore",18,"2023-03-20"
"143","Cripplepunk",NA,"2023-03-20"
"144","Crowcore",17,"2023-03-20"
"145","Crustpunk",20,"2023-03-20"
"146","Cryptid Academia",NA,"2023-03-20"
"147","Cryptidcore",4,"2023-03-20"
"148","Cubism",3,"2023-03-20"
"149","Cuddle Party",NA,"2023-03-20"
"150","Cultcore",NA,"2023-03-20"
"151","Cult Party Kei",NA,"2023-03-20"
"152","Cutecore",348,"2023-03-20"
