"","aesthetic","etsy_results","date"
"1","1950s Suburbia",NA,"2023-04-14"
"2","80s Heartthrob",NA,"2023-04-14"
"3","2-Tone",8,"2023-04-14"
"4","2000s Autumn",2,"2023-04-14"
"5","2014-era tumblr",NA,"2023-04-14"
"6","2014 Girly Tumblr",NA,"2023-04-14"
"7","2020 Alt",124,"2023-04-14"
"8","2K Animecore",8,"2023-04-14"
"9","2K1",NA,"2023-04-14"
"10","2K7",NA,"2023-04-14"
"11","70s Disco",23,"2023-04-14"
"12","80s Ballroom",NA,"2023-04-14"
"13","Abstract Tech",623,"2023-04-14"
"14","Acid Pixie",NA,"2023-04-14"
"15","Acidwave",NA,"2023-04-14"
"16","Acubi",4,"2023-04-14"
"17","Adventurecore",13,"2023-04-14"
"18","Adventure Pulp",NA,"2023-04-14"
"19","Aetherpunk",NA,"2023-04-14"
"20","Afrofuturism",1,"2023-04-14"
"21","Afro-Victorian",NA,"2023-04-14"
"22","After Hours",109,"2023-04-14"
"23","Agropeople",NA,"2023-04-14"
"24","Ah Beng",NA,"2023-04-14"
"25","Alien",647,"2023-04-14"
"26","Alternative",1600,"2023-04-14"
"27","Americana",169,"2023-04-14"
"28","American Pioneers",NA,"2023-04-14"
"29","American Revolution",3,"2023-04-14"
"30","American Thanksgiving",71,"2023-04-14"
"31","American Tourist Traps",NA,"2023-04-14"
"32","Analog Horror",NA,"2023-04-14"
"33","Ancient Egypt",229,"2023-04-14"
"34","Androgynous",22,"2023-04-14"
"35","Angelcore",143,"2023-04-14"
"36","Anglocore",NA,"2023-04-14"
"37","Anglo Gothic",NA,"2023-04-14"
"38","Angura",NA,"2023-04-14"
"39","Animecore",16,"2023-04-14"
"40","Anoncore",NA,"2023-04-14"
"41","Anti-Fashion",NA,"2023-04-14"
"42","Antique Grunge",45,"2023-04-14"
"43","Arcade",294,"2023-04-14"
"44","Arcadecore",NA,"2023-04-14"
"45","Art Academia",8606,"2023-04-14"
"46","Art Deco",27862,"2023-04-14"
"47","Art Hoe",70,"2023-04-14"
"48","Art Nouveau",3556,"2023-04-14"
"49","Artificial Nature",6,"2023-04-14"
"50","Arts and Crafts Movement",75,"2023-04-14"
"51","Asian Baby Girl",8,"2023-04-14"
"52","Athlete",83,"2023-04-14"
"53","Atompunk",2,"2023-04-14"
"54","Auroracore",NA,"2023-04-14"
"55","Australiana",5,"2023-04-14"
"56","Australian Outback",5,"2023-04-14"
"57","Autumn",4132,"2023-04-14"
"58","Autumn Academia",238,"2023-04-14"
"59","Avant Apocalypse",NA,"2023-04-14"
"60","Avant-garde",125,"2023-04-14"
"61","Babycore",3,"2023-04-14"
"62","Babygirl",17,"2023-04-14"
"63","Back-to-School",9,"2023-04-14"
"64","Baddie",417,"2023-04-14"
"65","Ballet Academia",12,"2023-04-14"
"66","Balletcore",57,"2023-04-14"
"67","Baltic Violence Tumblr",NA,"2023-04-14"
"68","Barbiecore",111,"2023-04-14"
"69","Bardcore",1,"2023-04-14"
"70","Baroque",697,"2023-04-14"
"71","Bastardcore",NA,"2023-04-14"
"72","Bauhaus",1746,"2023-04-14"
"73","BDSM",123,"2023-04-14"
"74","Beach Bunny",13,"2023-04-14"
"75","Beach Day",1230,"2023-04-14"
"76","Beatnik",2,"2023-04-14"
"77","Biker",239,"2023-04-14"
"78","Bimbocore",5,"2023-04-14"
"79","Biopunk",NA,"2023-04-14"
"80","Bizarro Fiction",NA,"2023-04-14"
"81","Black-Holed Meme",NA,"2023-04-14"
"82","Blokecore",NA,"2023-04-14"
"83","Bloomcore",46,"2023-04-14"
"84","Blue Night",1072,"2023-04-14"
"85","Bodikon",NA,"2023-04-14"
"86","Bohemian",38402,"2023-04-14"
"87","Bombacore",NA,"2023-04-14"
"88","Bookstore Girl",11,"2023-04-14"
"89","Bosozoku",4,"2023-04-14"
"90","Boujee",1022,"2023-04-14"
"91","Breakcore",1,"2023-04-14"
"92","Britpop",49,"2023-04-14"
"93","Bro",73,"2023-04-14"
"94","Bronzepunk",NA,"2023-04-14"
"95","Bubble Bujo",3,"2023-04-14"
"96","Bubble Goth",18,"2023-04-14"
"97","Bubblegum Bitch",3,"2023-04-14"
"98","Bubblegum Witch",8,"2023-04-14"
"99","Busukawaii",NA,"2023-04-14"
"100","Cabincore",86,"2023-04-14"
