"","aesthetic","depop_results","date"
"1","1950s Suburbia",NA,"2023-05-11"
"2","80s Heartthrob",NA,"2023-05-11"
"3","2-Tone",NA,"2023-05-11"
"4","2000s Autumn",NA,"2023-05-11"
"5","2010s Internet",NA,"2023-05-11"
"6","2014-era tumblr",NA,"2023-05-11"
"7","2014 Girly Tumblr",NA,"2023-05-11"
"8","2020 Alt",NA,"2023-05-11"
"9","2K Animecore",NA,"2023-05-11"
"10","2K1",NA,"2023-05-11"
"11","2K7",NA,"2023-05-11"
"12","80s Ballroom",NA,"2023-05-11"
"13","Abstract Tech",NA,"2023-05-11"
"14","Acid Pixie",NA,"2023-05-11"
"15","Acidwave",NA,"2023-05-11"
"16","Acubi",NA,"2023-05-11"
"17","Adventurecore",NA,"2023-05-11"
"18","Adventure Pulp",NA,"2023-05-11"
"19","Aetherpunk",NA,"2023-05-11"
"20","Afrofuturism",NA,"2023-05-11"
"21","Afro-Victorian",NA,"2023-05-11"
"22","After Hours",NA,"2023-05-11"
"23","Agropeople",NA,"2023-05-11"
"24","Ah Beng",NA,"2023-05-11"
"25","Alien",NA,"2023-05-11"
"26","Alternative",NA,"2023-05-11"
"27","Americana",NA,"2023-05-11"
"28","American Pioneers",NA,"2023-05-11"
"29","American Revolution",NA,"2023-05-11"
"30","American Thanksgiving",NA,"2023-05-11"
"31","American Tourist Traps",NA,"2023-05-11"
"32","Analog Horror",NA,"2023-05-11"
"33","Ancient Egypt",NA,"2023-05-11"
"34","Androgynous",NA,"2023-05-11"
"35","Angelcore",NA,"2023-05-11"
"36","Anglocore",NA,"2023-05-11"
"37","Anglo Gothic",NA,"2023-05-11"
"38","Angura",NA,"2023-05-11"
"39","Animecore",NA,"2023-05-11"
"40","Anoncore",NA,"2023-05-11"
"41","Anti-Fashion",NA,"2023-05-11"
"42","Antique Grunge",NA,"2023-05-11"
"43","Arcade",NA,"2023-05-11"
"44","Arcadecore",NA,"2023-05-11"
"45","Art Academia",NA,"2023-05-11"
"46","Artcore",NA,"2023-05-11"
"47","Art Deco",NA,"2023-05-11"
"48","Art Hoe",NA,"2023-05-11"
"49","Art Nouveau",NA,"2023-05-11"
"50","Artificial Nature",NA,"2023-05-11"
"51","Arts and Crafts Movement",NA,"2023-05-11"
"52","Asian Baby Girl",NA,"2023-05-11"
"53","Athlete",NA,"2023-05-11"
"54","Atompunk",NA,"2023-05-11"
"55","Auroracore",NA,"2023-05-11"
"56","Australiana",NA,"2023-05-11"
"57","Australian Outback",NA,"2023-05-11"
"58","Autumn",NA,"2023-05-11"
"59","Autumn Academia",NA,"2023-05-11"
"60","Avant Apocalypse",NA,"2023-05-11"
"61","Avant-garde",NA,"2023-05-11"
"62","Babycore",NA,"2023-05-11"
"63","Babygirl",NA,"2023-05-11"
"64","Back-to-School",NA,"2023-05-11"
"65","Baddie",NA,"2023-05-11"
"66","Ballet Academia",NA,"2023-05-11"
"67","Balletcore",NA,"2023-05-11"
"68","Baltic Violence Tumblr",NA,"2023-05-11"
"69","Barbiecore",NA,"2023-05-11"
"70","Bardcore",NA,"2023-05-11"
"71","Baroque",NA,"2023-05-11"
"72","Bastardcore",NA,"2023-05-11"
"73","Bauhaus",NA,"2023-05-11"
"74","BDSM",NA,"2023-05-11"
"75","Beach Bunny",NA,"2023-05-11"
"76","Beach Day",NA,"2023-05-11"
"77","Beach Girl",NA,"2023-05-11"
"78","Beatnik",NA,"2023-05-11"
"79","Biker",NA,"2023-05-11"
"80","Bimbocore",NA,"2023-05-11"
"81","Biopunk",NA,"2023-05-11"
"82","Bizarro Fiction",NA,"2023-05-11"
"83","Blokecore",NA,"2023-05-11"
