"","aesthetic","depop_results","date"
"1","70s Disco",1,"2023-03-09"
"2","2-Tone",327,"2023-03-09"
"3","1950s Suburbia",NA,"2023-03-09"
"4","2000s Autumn",NA,"2023-03-09"
"5","2014-era tumblr",NA,"2023-03-09"
"6","2014 Girly Tumblr",NA,"2023-03-09"
"7","2020 Alt",NA,"2023-03-09"
"8","2K Animecore",NA,"2023-03-09"
"9","2K7",NA,"2023-03-09"
"10","2K1",NA,"2023-03-09"
"11","Abstract Tech",NA,"2023-03-09"
"12","Acid Pixie",NA,"2023-03-09"
"13","Acidwave",3,"2023-03-09"
"14","Acubi",132,"2023-03-09"
"15","Adventure Pulp",NA,"2023-03-09"
"16","Adventurecore",38,"2023-03-09"
"17","Aetherpunk",NA,"2023-03-09"
"18","Afrofuturism",NA,"2023-03-09"
"19","Afro-Victorian",1,"2023-03-09"
"20","After Hours",257,"2023-03-09"
"21","Agropeople",NA,"2023-03-09"
"22","Ah Beng",NA,"2023-03-09"
"23","Alien",519,"2023-03-09"
"24","Alternative",9217,"2023-03-09"
"25","Americana",11,"2023-03-09"
"26","Analog Horror",NA,"2023-03-09"
"27","American Pioneers",NA,"2023-03-09"
"28","American Revolution",NA,"2023-03-09"
"29","American Thanksgiving",NA,"2023-03-09"
"30","American Tourist Traps",NA,"2023-03-09"
"31","Ancient Egypt",22,"2023-03-09"
"32","Androgynous",363,"2023-03-09"
"33","Anemoiacore",NA,"2023-03-09"
"34","Angelcore",1375,"2023-03-09"
"35","Anglocore",1225,"2023-03-09"
"36","Anglo Gothic",NA,"2023-03-09"
"37","Angura",51,"2023-03-09"
"38","Animecore",NA,"2023-03-09"
"39","Antique Grunge",NA,"2023-03-09"
"40","Anti-Fashion",31,"2023-03-09"
"41","Arcade",NA,"2023-03-09"
"42","Arcadecore",NA,"2023-03-09"
"43","Art Academia",NA,"2023-03-09"
"44","Arts and Crafts Movement",NA,"2023-03-09"
"45","Art Deco",NA,"2023-03-09"
"46","Art Hoe",NA,"2023-03-09"
"47","Art Nouveau",NA,"2023-03-09"
"48","Asian Baby Girl",NA,"2023-03-09"
"49","Athlete",261,"2023-03-09"
"50","Atompunk",1,"2023-03-09"
"51","Auroracore",4,"2023-03-09"
"52","Australiana",75,"2023-03-09"
"53","Australian Outback",NA,"2023-03-09"
"54","Autumn Academia",NA,"2023-03-09"
"55","Autumn",3,"2023-03-09"
"56","Avant Apocalypse",NA,"2023-03-09"
"57","Avant-garde",1775,"2023-03-09"
"58","Babycore",210,"2023-03-09"
"59","Babygirl",3794,"2023-03-09"
"60","Back-to-School",818,"2023-03-09"
"61","Baddie",4573,"2023-03-09"
"62","Ballet Academia",NA,"2023-03-09"
"63","Balletcore",1693,"2023-03-09"
"64","Baltic Violence Tumblr",NA,"2023-03-09"
"65","Barbiecore",321,"2023-03-09"
"66","Bardcore",1,"2023-03-09"
"67","Baroque",253,"2023-03-09"
"68","Bastardcore",1,"2023-03-09"
"69","Bauhaus",7,"2023-03-09"
"70","BDSM",73,"2023-03-09"
"71","Beach Bunny",NA,"2023-03-09"
"72","Beach Day",NA,"2023-03-09"
"73","Beatnik",17,"2023-03-09"
"74","Biker",2134,"2023-03-09"
"75","Bimbocore",222,"2023-03-09"
"76","Biopunk",343,"2023-03-09"
"77","Bizarro Fiction",NA,"2023-03-09"
"78","Black-Holed Meme",NA,"2023-03-09"
"79","Bloomcore",65,"2023-03-09"
"80","Bodikon",3,"2023-03-09"
"81","Bohemian",8170,"2023-03-09"
"82","Bombacore",137,"2023-03-09"
"83","Bookstore Girl",NA,"2023-03-09"
"84","Bosozoku",NA,"2023-03-09"
"85","Boujee",310,"2023-03-09"
"86","Breakcore",3,"2023-03-09"
"87","Britpop",65,"2023-03-09"
"88","Bro",NA,"2023-03-09"
"89","Bronzepunk",1,"2023-03-09"
"90","Bubble Bujo",NA,"2023-03-09"
"91","Bubble Goth",NA,"2023-03-09"
"92","Bubblegum Bitch",5,"2023-03-09"
"93","Bubblegum Witch",NA,"2023-03-09"
"94","Cabincore",146,"2023-03-09"
"95","Cagole",22,"2023-03-09"
"96","Camp",3,"2023-03-09"
"97","Campcore",9,"2023-03-09"
"98","Cargopunk",5,"2023-03-09"
"99","Carnivalcore",NA,"2023-03-09"
"100","Cartelcore",NA,"2023-03-09"
"101","Cartooncore",2,"2023-03-09"
"102","Casino",49,"2023-03-09"
"103","Cassette Futurism",NA,"2023-03-09"
"104","Celtic",270,"2023-03-09"
"105","Changelingcore",NA,"2023-03-09"
"106","Chaotic Academia",NA,"2023-03-09"
"107","Chav",1,"2023-03-09"
"108","Cheiron Crush",NA,"2023-03-09"
"109","Cherry Emoji Twitter",NA,"2023-03-09"
"110","Chic Modernist",NA,"2023-03-09"
"111","Cholo",4,"2023-03-09"
"112","Christcore",1,"2023-03-09"
"113","Christian Girl Autumn",NA,"2023-03-09"
"114","Christmas",2733,"2023-03-09"
"115","Chunyu",NA,"2023-03-09"
"116","City Pop",NA,"2023-03-09"
"117","Classic Academia",NA,"2023-03-09"
"118","Classic Lolita",NA,"2023-03-09"
"119","Classicism",NA,"2023-03-09"
"120","Cleancore",294,"2023-03-09"
"121","Clockpunk",NA,"2023-03-09"
"122","Clowncore",337,"2023-03-09"
"123","Club",NA,"2023-03-09"
"124","Club Kids",NA,"2023-03-09"
