"","aesthetic","etsy_results","date"
"1","80s heart-throb",NA,"2023-06-22"
"2","1950s Suburbia",NA,"2023-06-22"
"3","2000s Autumn",2,"2023-06-22"
"4","2010s Internet",NA,"2023-06-22"
"5","2014 Tumblr",5,"2023-06-22"
"6","2014 Girly",1,"2023-06-22"
"7","2020 Alt",151,"2023-06-22"
"8","2K1",NA,"2023-06-22"
"9","2K7",NA,"2023-06-22"
"10","2 Tone",703,"2023-06-22"
"11","80s Ballroom",NA,"2023-06-22"
"12","Abstract Tech",1121,"2023-06-22"
"13","Acid Pixie",NA,"2023-06-22"
"14","Acidwave",NA,"2023-06-22"
"15","Acubi",23,"2023-06-22"
"16","Adventure Pulp",1,"2023-06-22"
"17","Adventurecore",13,"2023-06-22"
"18","Aetherpunk",NA,"2023-06-22"
"19","Afro-Victorian",NA,"2023-06-22"
"20","Afrofuturism",8,"2023-06-22"
"21","After Hours",95,"2023-06-22"
"22","Agropeople",NA,"2023-06-22"
"23","Ah Beng",NA,"2023-06-22"
"24","Alien",780,"2023-06-22"
"25","Alternative",1731,"2023-06-22"
"26","Amateur Photography",NA,"2023-06-22"
"27","American Pioneers",NA,"2023-06-22"
"28","American Revolution",3,"2023-06-22"
"29","American Thanksgiving",72,"2023-06-22"
"30","American Tourist Traps",NA,"2023-06-22"
"31","Americana",184,"2023-06-22"
"32","Analog Horror",NA,"2023-06-22"
"33","Ancient Egypt",192,"2023-06-22"
"34","Androgynous",28,"2023-06-22"
"35","Angelcore",167,"2023-06-22"
"36","Anglo Gothic",NA,"2023-06-22"
"37","Anglocore",NA,"2023-06-22"
"38","Angura",NA,"2023-06-22"
"39","Animecore",18,"2023-06-22"
"40","Anoncore",NA,"2023-06-22"
"41","Anti-Fashion",NA,"2023-06-22"
"42","Antique Grunge",53,"2023-06-22"
"43","Arabfunny",NA,"2023-06-22"
"44","Arcade",358,"2023-06-22"
"45","Arcadecore",NA,"2023-06-22"
"46","Art Academia",11192,"2023-06-22"
"47","Art Deco",27086,"2023-06-22"
"48","Art Hoe",114,"2023-06-22"
"49","Art Nouveau",3998,"2023-06-22"
"50","Artcore",4,"2023-06-22"
"51","Artificial Nature",7,"2023-06-22"
"52","Arts and Crafts Movement",62,"2023-06-22"
"53","Asian Baby Girl",11,"2023-06-22"
"54","Athlete",90,"2023-06-22"
"55","Atompunk",3,"2023-06-22"
"56","Auroracore",NA,"2023-06-22"
"57","Australian Outback",4,"2023-06-22"
"58","Australiana",4,"2023-06-22"
"59","Autumn",5587,"2023-06-22"
"60","Autumn Academia",298,"2023-06-22"
"61","Avant-garde",113,"2023-06-22"
"62","Avant Apocalypse",NA,"2023-06-22"
"63","B-Movie Horror",3,"2023-06-22"
"64","BDSM",128,"2023-06-22"
"65","Babycore",4,"2023-06-22"
"66","Babygirl",22,"2023-06-22"
"67","Back-to-School",18,"2023-06-22"
"68","Baddie",523,"2023-06-22"
"69","Baidexweb",NA,"2023-06-22"
"70","Bakala",NA,"2023-06-22"
"71","Ballet Academia",23,"2023-06-22"
"72","Balletcore",54,"2023-06-22"
"73","Baltic Violence Tumblr",NA,"2023-06-22"
"74","Barbiecore",135,"2023-06-22"
"75","Bardcore",NA,"2023-06-22"
"76","Baroque",869,"2023-06-22"
"77","Bastardcore",NA,"2023-06-22"
"78","Bauhaus",2048,"2023-06-22"
"79","Beach Bunny",16,"2023-06-22"
"80","Beach Day",1757,"2023-06-22"
"81","Beach girl",1905,"2023-06-22"
"82","Beatnik",3,"2023-06-22"
"83","Biker",648,"2023-06-22"
"84","Bimbocore",12,"2023-06-22"
"85","Biopunk",2,"2023-06-22"
"86","Bizarro Fiction",NA,"2023-06-22"
"87","Black-Holed Meme",NA,"2023-06-22"
"88","Black Metal",2660,"2023-06-22"
"89","Bleak Crush",NA,"2023-06-22"
"90","Blokecore",NA,"2023-06-22"
"91","Blokette",NA,"2023-06-22"
"92","Bloomcore",65,"2023-06-22"
"93","Blue Night",1364,"2023-06-22"
"94","Bodikon",NA,"2023-06-22"
"95","Bohemian",42635,"2023-06-22"
"96","Bombacore",NA,"2023-06-22"
"97","Bookstore Girl",11,"2023-06-22"
"98","Bosozoku",4,"2023-06-22"
"99","Boujee",1062,"2023-06-22"
"100","Boy Next Door",NA,"2023-06-22"
