"","aesthetic","etsy_results","date"
"1","Y2K",10728,"2023-03-05"
"2","Summer",5398,"2023-03-05"
"3","Cottagecore",15445,"2023-03-05"
"4","Hippie",8030,"2023-03-05"
"5","Cottagegore",9,"2023-03-05"
"6","E-Girl",404,"2023-03-05"
"7","Skater",412,"2023-03-05"
"8","Fairycore",2541,"2023-03-05"
"9","Minimalism",15420,"2023-03-05"
"10","Spring",4792,"2023-03-05"
"11","Alternative",1750,"2023-03-05"
"12","Bohemian",35402,"2023-03-05"
"13","Kidcore",450,"2023-03-05"
"14","Lounge",431,"2023-03-05"
"15","E-Boy",25,"2023-03-05"
"16","Baddie",386,"2023-03-05"
"17","Pearly",18,"2023-03-05"
"18","Hipster",523,"2023-03-05"
"19","Western",2778,"2023-03-05"
"20","Babygirl",19,"2023-03-05"
"21","Halloween",8996,"2023-03-05"
"22","Decora",185,"2023-03-05"
"23","Christmas",32440,"2023-03-05"
"24","Dollette",139,"2023-03-05"
"25","Whimsigothic",93,"2023-03-05"
"26","Stoner",722,"2023-03-05"
"27","Playboy",82,"2023-03-05"
"28","Mallgoth",1,"2023-03-05"
"29","Biker",211,"2023-03-05"
"30","Dreamy",1901,"2023-03-05"
"31","Vampire",963,"2023-03-05"
"32","Regency",206,"2023-03-05"
"33","Avant-garde",110,"2023-03-05"
"34","Goblincore",2518,"2023-03-05"
"35","Maximalism",357,"2023-03-05"
"36","Psychedelica",4,"2023-03-05"
"37","Balletcore",59,"2023-03-05"
"38","Scoutcore",NA,"2023-03-05"
"39","Mermaid",518,"2023-03-05"
"40","Peach",1264,"2023-03-05"
"41","Angelcore",139,"2023-03-05"
"42","Anglocore",NA,"2023-03-05"
"43","Comfy/Cozy",16,"2023-03-05"
"44","Gorpcore",10,"2023-03-05"
"45","Gorecore",2,"2023-03-05"
"46","Hip-Hop",3772,"2023-03-05"
"47","Country",12924,"2023-03-05"
"48","Lovecore",210,"2023-03-05"
"49","Teddies",340,"2023-03-05"
"50","Cyberpunk",1132,"2023-03-05"
"51","Pin-up",251,"2023-03-05"
"52","Princesscore",91,"2023-03-05"
"53","VSCO",2582,"2023-03-05"
"54","Medieval",467,"2023-03-05"
"55","Back-to-School",9,"2023-03-05"
"56","Earthcore",18,"2023-03-05"
"57","Pride flags",348,"2023-03-05"
"58","Tropical",13206,"2023-03-05"
"59","Princecore",NA,"2023-03-05"
"60","Winter",4032,"2023-03-05"
"61","McBling",13,"2023-03-05"
"62","Softie",12,"2023-03-05"
"63","Cybergoth",10,"2023-03-05"
"64","Post-Punk",27,"2023-03-05"
"65","Kinderwhore",8,"2023-03-05"
"66","Steampunk",1035,"2023-03-05"
"67","Royalcore",152,"2023-03-05"
"68","Steelpunk",NA,"2023-03-05"
"69","Gyaru",10,"2023-03-05"
"70","Vaporwave",2243,"2023-03-05"
"71","Milk",599,"2023-03-05"
"72","Weirdcore",262,"2023-03-05"
"73","Diner",118,"2023-03-05"
"74","Thrasher",6,"2023-03-05"
"75","Alien",607,"2023-03-05"
"76","Tomboy",12,"2023-03-05"
"77","Dullcore",NA,"2023-03-05"
"78","Drain",30,"2023-03-05"
"79","Androgynous",20,"2023-03-05"
"80","Sanriocore",13,"2023-03-05"
"81","Lo-Fi",968,"2023-03-05"
"82","Clowncore",79,"2023-03-05"
"83","2-Tone",8,"2023-03-05"
"84","Furry",174,"2023-03-05"
"85","Barbiecore",98,"2023-03-05"
"86","Cybergrunge",2,"2023-03-05"
"87","Boujee",964,"2023-03-05"
"88","Cutecore",21,"2023-03-05"
"89","Baroque",734,"2023-03-05"
"90","Rockabilly",63,"2023-03-05"
"91","Cleancore",NA,"2023-03-05"
"92","Biopunk",NA,"2023-03-05"
"93","Gothcore",69,"2023-03-05"
"94","Celtic",187,"2023-03-05"
"95","Athlete",80,"2023-03-05"
"96","Scrapbook",3528,"2023-03-05"
"97","Techwear",16,"2023-03-05"
"98","After Hours",102,"2023-03-05"
"99","Naturecore",121,"2023-03-05"
"100","Nymphet",14,"2023-03-05"
