"","aesthetic","etsy_results","date"
"1","80s Heartthrob",NA,"2023-08-05"
"2","1950s Suburbia",NA,"2023-08-05"
"3","2000s Autumn",5,"2023-08-05"
"4","2010s Internet",NA,"2023-08-05"
"5","2014 Girly",1,"2023-08-05"
"6","2014 Tumblr",4,"2023-08-05"
"7","2020 Alt",161,"2023-08-05"
"8","2K1",NA,"2023-08-05"
"9","2K7",NA,"2023-08-05"
"10","2 Tone",675,"2023-08-05"
"11","80s Ballroom",NA,"2023-08-05"
"12","Abstract Tech",1117,"2023-08-05"
"13","Acid Pixie",NA,"2023-08-05"
"14","Acidwave",NA,"2023-08-05"
"15","Acubi",5,"2023-08-05"
"16","Adventurecore",15,"2023-08-05"
"17","Adventure Pulp",1,"2023-08-05"
"18","Aestheticism",473971,"2023-08-05"
"19","Aetherpunk",NA,"2023-08-05"
"20","Afro-Victorian",NA,"2023-08-05"
"21","Afrofuturism",7,"2023-08-05"
"22","Afropunk",NA,"2023-08-05"
"23","After Hours",99,"2023-08-05"
"24","Agropeople",NA,"2023-08-05"
"25","Ah Beng",NA,"2023-08-05"
"26","Alien",810,"2023-08-05"
"27","Alternative",1749,"2023-08-05"
"28","Amateur Photography",NA,"2023-08-05"
"29","American Pioneers",1,"2023-08-05"
"30","American Revolution",5,"2023-08-05"
"31","American Thanksgiving",124,"2023-08-05"
"32","American Tourist Traps",NA,"2023-08-05"
"33","Americana",236,"2023-08-05"
"34","Analog Horror",NA,"2023-08-05"
"35","Ancient Egypt",206,"2023-08-05"
"36","Androgynous",33,"2023-08-05"
"37","Angelcore",184,"2023-08-05"
"38","Anglo Gothic",1,"2023-08-05"
"39","Anglocore",NA,"2023-08-05"
"40","Angura",1,"2023-08-05"
"41","Animecore",12,"2023-08-05"
"42","Anoncore",NA,"2023-08-05"
"43","Anti-Fashion",NA,"2023-08-05"
"44","Antique Grunge",60,"2023-08-05"
"45","Arabfunny",NA,"2023-08-05"
"46","Arcade",400,"2023-08-05"
"47","Arcadecore",NA,"2023-08-05"
"48","Art Academia",13474,"2023-08-05"
"49","Art Deco",29822,"2023-08-05"
"50","Art Hoe",129,"2023-08-05"
"51","Art Nouveau",4531,"2023-08-05"
"52","Artcore",3,"2023-08-05"
"53","Artificial Nature",11,"2023-08-05"
"54","Arts and Crafts Movement",63,"2023-08-05"
"55","Asian Baby Girl",11,"2023-08-05"
"56","Athlete",112,"2023-08-05"
"57","Atompunk",2,"2023-08-05"
"58","Auroracore",NA,"2023-08-05"
"59","Australian Outback",4,"2023-08-05"
"60","Australiana",4,"2023-08-05"
"61","Autumn",7255,"2023-08-05"
"62","Autumn Academia",417,"2023-08-05"
"63","Avant-garde",134,"2023-08-05"
"64","Avant Apocalypse",NA,"2023-08-05"
"65","Aztec Empire",1,"2023-08-05"
"66","Babycore",5,"2023-08-05"
"67","Babygirl",19,"2023-08-05"
"68","Back-to-School",24,"2023-08-05"
"69","Baddie",539,"2023-08-05"
"70","Bakala",NA,"2023-08-05"
"71","Ballet Academia",23,"2023-08-05"
"72","Balletcore",72,"2023-08-05"
"73","Baltic Violence Tumblr",NA,"2023-08-05"
"74","Barbiecore",288,"2023-08-05"
"75","Bardcore",NA,"2023-08-05"
"76","Baroque",1111,"2023-08-05"
"77","Basic Girl",77,"2023-08-05"
"78","Bastardcore",NA,"2023-08-05"
"79","Bauhaus",2076,"2023-08-05"
"80","BDSM",121,"2023-08-05"
"81","Beach Bunny",16,"2023-08-05"
"82","Beach Day",1675,"2023-08-05"
"83","Beach Girl",2296,"2023-08-05"
"84","Beatnik",3,"2023-08-05"
"85","Belgian Popcorn",NA,"2023-08-05"
"86","Biker",601,"2023-08-05"
"87","Bimbocore",13,"2023-08-05"
"88","Biopunk",1,"2023-08-05"
"89","Bizarro Fiction",NA,"2023-08-05"
"90","Black-Holed Meme",NA,"2023-08-05"
"91","Black Metal",2622,"2023-08-05"
"92","Bleak Crush",NA,"2023-08-05"
"93","Blokecore",NA,"2023-08-05"
"94","Blokette",NA,"2023-08-05"
"95","Bloomcore",59,"2023-08-05"
"96","Blue Night",1493,"2023-08-05"
"97","B-Movie Horror",2,"2023-08-05"
"98","Bodikon",NA,"2023-08-05"
"99","Bohemian",44383,"2023-08-05"
"100","Bombardier",NA,"2023-08-05"
